CellNumber,GrowthRate,BirthLength,LifeHistory,AverageVelocity,AverageLength
247,-0.0240328235468006,92.0861482124796,5,0.778490243744636,89.7482058783805
248,0.141495770706851,26.7281967953737,3,-0.816791628450005,41.9989817978703
249,0.0200901354826827,24.1119805162018,27,-0.13237507729585,32.9587701765014
250,0.0225901519066742,20.6514584273678,27,-0.294366826562859,34.1382267000735
251,0.0282409069854193,13.4155029848671,17,0.713674281766934,32.8992708903263
252,0.00114104875859905,26.3307114515836,26,0.714847358766257,33.3288238603179
253,0.0222892485404563,31.1475174528164,17,-0.0717716729416626,39.986215150503
254,0.0553533091857483,16.5914813996439,15,0.215390226748751,40.431899664116
255,0.0295336195507267,24.6365587126774,19,-0.102024766864257,38.2020661266653
256,0.000636399548864139,25.7224977693522,15,-0.0734475908716983,29.5342537450307
257,0.0191334344049908,29.0421855801715,17,0.494150332398186,35.2743023396734
258,0.0234113715032218,11.4686715650063,31,-0.0687516984250129,24.0221561087828
259,0.0194464758670116,26.2374664763813,18,-0.0369865195609333,32.6671028109159
260,0.00565012639849996,28.2022682563661,24,-0.135804228212886,33.2085530531413
261,0.0147373531784584,31.0726047221848,26,0.0168263423939601,40.9214201462721
262,0.00161121814972499,27.2282607551101,23,-0.726269731870029,33.4986188301419
263,0.0222649983382062,26.1475216068529,16,0.735719864960771,33.8714803717155
264,0.020791674005064,19.8102084517662,26,0.0888742798200333,29.0277669625792
265,0.0257882999000538,23.8714869299932,17,0.502138027094287,31.44369734448
266,0.02601575741135,31.6911494859729,15,0.214382853999122,44.664598005675
267,0.00956545667609966,25.8493269538985,22,-0.556493759812652,33.6587053488178
268,0.0177023837811819,34.476170358654,13,0.259581433621686,39.7143262968917
269,0.0144392494914964,27.0741744234477,22,-0.217833855279926,33.2883951565997
270,0.00136467426203349,19.8861528591059,29,0.223603560532646,23.7661400991252
271,0.0132126870720199,30.2692243103618,26,-0.122297623029159,39.4234157863585
272,0.0583375645601293,25.2953692445872,8,-0.198786064708742,32.9378224022784
273,-0.00608059189360279,26.7548121987505,32,0.00521315332003288,26.0543923827668
274,0.0389190166991946,13.6815901851931,19,-0.218940181996955,30.3399349821935
275,0.0248001840309919,23.3905360481464,24,-0.716774263985124,37.3494662691174
276,0.00541045445584437,24.4879682108641,31,0.0987879279186023,30.303657227958
277,0.00835350603220396,29.4407000556152,28,-0.216894509586496,27.8611460346078
278,0.0143932416334573,20.7551502017663,21,-0.145323868896358,27.3089813560407
279,0.00524495329222851,26.2520734026064,31,0.213175116293172,28.9892108370163
280,0.0168958652882899,33.6276780396136,17,1.73914663859906,43.6472544346005
281,0.0203599447433009,28.3685464508163,17,0.0586600098118099,36.8640452382816
282,0.00392903999701219,26.1427966648592,30,-0.137194069905718,26.6704463772922
283,0.00584843061505094,25.106326634857,31,0.121441369612121,22.7990621327681
284,0.0576614322953559,6.64530051983226,20,-0.130515187704901,30.7475648263789
285,0.0306074001400433,22.935309408882,19,-0.106275271604733,33.2013653933195
286,0.013590014427541,20.6256152157254,19,-0.662739548039194,24.7292749214986
287,0.130596967283466,18.1189559710395,5,-0.303685010886481,40.9879038399624
288,-0.00343308723136336,23.5746442557749,17,0.456105523264854,29.0637952931822
289,0.00511967636463329,22.7682340453591,6,-0.143177694355835,23.2681754137846
290,0.0687736363833246,17.922528225459,11,-0.631823258566941,42.4073139357074
291,0.0341321958956465,23.8918299193384,15,0.471030145132724,36.9269035450422
292,-0.00501206001527148,29.3841213760338,5,0.206484711036175,27.5158803266392
293,0.0219384206126095,28.9187555920713,19,0.663234746537593,37.3550762019573
294,0.00333689667576333,27.4318211775078,5,0.744590557946223,29.1607092425085
295,0.0482703689980623,10.0291539833177,20,0.139605755501047,29.4730572530719
296,0.0185236222354971,19.9128178077863,23,-0.0816162827678006,25.380965834286
297,-0.0262578002601685,62.6337737300882,12,0.321875305274047,40.5943832006523
298,0.00859273175344252,24.8293919719684,14,-0.337830506277241,25.3475924070119
299,0.0227029693262137,24.8216229409202,22,0.401637180167878,34.8788956095201
300,0.021456439616737,24.1392677769951,15,0.215909582570531,31.1174502995085
301,0.00752462324908014,36.7099340382339,15,0.147222427072428,39.1563035221259
302,0.12809605672528,6.69430648785481,11,-0.289915672869897,39.0608114201326
