CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
421.0,21.607759475708,21.3439826965332,-1.904,3.0,0.001
422.0,10.998498916626,10.998498916626,0.0,1.0,0.0
423.0,16.4125385284424,16.4125385284424,0.0,1.0,0.0
424.0,26.1998481750488,24.8312222957611,-0.814,8.0,-0.023
425.0,14.6233129501343,14.6233129501343,0.0,1.0,0.0
426.0,15.4661798477173,32.34162242889406,-0.79,25.0,0.033
427.0,18.1128330230713,18.1128330230713,0.0,1.0,0.0
428.0,22.62672996521,23.603381633758552,-1.055,4.0,-0.01
429.0,25.7023468017578,25.7023468017578,0.0,1.0,0.0
430.0,22.1266479492188,35.32429633821759,0.093,28.0,0.022
431.0,24.8052673339844,31.787113371349516,-0.066,21.0,0.019
432.0,25.1825218200684,34.3349432768645,-0.126,27.0,0.003
433.0,26.3928451538086,42.07575934273856,-0.321,28.0,0.018
434.0,20.2821216583252,20.2821216583252,0.0,1.0,0.0
435.0,21.8880615234375,21.970607757568352,0.06,2.0,0.003
436.0,20.6434078216553,20.6434078216553,0.0,1.0,0.0
437.0,19.2960205078125,19.2960205078125,0.0,1.0,0.0
438.0,20.4948596954346,21.546071688334166,0.374,6.0,0.021
439.0,18.826717376709,18.826717376709,0.0,1.0,0.0
440.0,22.5963878631592,22.5963878631592,0.0,1.0,0.0
441.0,24.8336200714111,33.39746431870894,0.071,22.0,0.018
443.0,20.0790939331055,20.0790939331055,0.0,1.0,0.0
444.0,29.5585117340088,27.810643831888836,-0.16,6.0,-0.01
445.0,12.3518810272217,12.3518810272217,0.0,1.0,0.0
446.0,23.0816955566406,29.770729700724264,1.01,6.0,0.039
447.0,32.0517425537109,33.4429252079555,0.016,35.0,0.007
448.0,18.2668323516846,18.2668323516846,0.0,1.0,0.0
449.0,17.2612991333008,17.2612991333008,0.0,1.0,0.0
450.0,30.3002452850342,30.4145317077637,-0.832,2.0,0.003
451.0,24.5809917449951,26.641323725382467,0.787,3.0,0.031
452.0,22.9293022155762,26.5294303894043,-0.818,3.0,0.054
453.0,12.4484462738037,12.4484462738037,0.0,1.0,0.0
454.0,7.32993602752686,7.32993602752686,0.0,1.0,0.0
455.0,38.1104469299316,37.6125602722168,0.855,2.0,-0.009
456.0,23.0303688049316,23.0303688049316,0.0,1.0,0.0
457.0,26.686616897583,26.686616897583,0.0,1.0,0.0
458.0,20.875057220459,20.875057220459,0.0,1.0,0.0
460.0,11.51291847229,11.51291847229,0.0,1.0,0.0
461.0,35.1661682128906,42.19497162955147,-0.139,14.0,0.019
462.0,22.7189331054688,34.308138608932495,-0.166,32.0,0.007
463.0,22.2320537567139,34.350625900995176,0.891,21.0,0.018
464.0,22.9669055938721,30.941108703613285,0.258,16.0,0.023
465.0,23.9795169830322,25.008703708648675,-0.561,4.0,0.015
