Channel_data,Count_FilteredNuclei,Count_IdentifySecondaryObjects,Count_Watershed,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07Watershed,ExecutionTime_08IdentifySecondaryObjects,ExecutionTime_09TrackObjects,ExecutionTime_10MeasureObjectSizeShape,FileName_data,Frame_data,Group_Index,Group_Number,Height_data,ImageNumber,ImageSet_ImageSet,MD5Digest_data,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07Watershed,ModuleError_08IdentifySecondaryObjects,ModuleError_09TrackObjects,ModuleError_10MeasureObjectSizeShape,PathName_data,ProcessingStatus,Scaling_data,Series_data,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_data,Width_data
-1,147.0,147.0,162.0,0.0,0.0,0.109375,0.0,0.0625,0.015625,0.421875,0.625,0.765625,2.046875,Object Predictions_yellow_T031.tif,0,31,1,1060,31,b'eLtcqMh2sxlNbgOU3IwN9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADLLkuc=',f8cedcddd955cab0c63849a46b0a1b13,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T031.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.944895965446449e-08,3.944896e-08,-13.566472323058768,0.0032936973089653736,1,1,0,44,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T031.tif,536
-1,147.0,147.0,162.0,0.0,0.0,0.296875,0.0,0.109375,0.015625,0.4375,0.640625,0.734375,2.0625,Object Predictions_yellow_T032.tif,0,32,1,1060,32,b'eLtcqMh2sxlNbgOU3IyN9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADMYkug=',8925c54fcd28bd9032259cca31a90024,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T032.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.405764559261115e-08,3.4057646e-08,-13.567617241735652,0.0033592812457429897,1,2,1,46,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T032.tif,536
-1,155.0,155.0,172.0,0.0,0.0,0.140625,0.0,0.09375,0.015625,0.59375,0.65625,0.78125,2.125,Object Predictions_yellow_T033.tif,0,33,1,1060,33,b'eLtcqMh2sxlNbgOU3IyN9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADNlkuk=',d2642c4db209f44763df8f8ebe239933,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T033.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.849849505854763e-08,3.8498495e-08,-13.566756070431712,0.003516053560943761,0,2,3,47,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T033.tif,536
-1,160.0,160.0,178.0,0.0,0.0,0.125,0.0,0.078125,0.0,0.421875,0.59375,0.84375,2.25,Object Predictions_yellow_T034.tif,0,34,1,1060,34,b'eLtcqMh2sxlNbgOU3IxN9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADOykuo=',437efb1189cc821bec066c9dd52b5075,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T034.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.566000220253626,0.0035906068008847375,0,2,1,51,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T034.tif,536
-1,160.0,160.0,179.0,0.0,0.0,0.140625,0.0,0.078125,0.0,0.421875,0.59375,1.0,2.1875,Object Predictions_yellow_T035.tif,0,35,1,1060,35,b'eLtcqMh2sxlNbgOU3IxN9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADP/kus=',056040a644181416f78c4c5b3a14699b,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T035.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.711986096277542e-08,3.711986e-08,-13.566456725691317,0.003630135382760978,2,3,0,49,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T035.tif,536
-1,165.0,165.0,183.0,0.0,0.0,0.125,0.0,0.078125,0.015625,0.46875,1.21875,0.90625,2.359375,Object Predictions_yellow_T036.tif,0,36,1,1060,36,b'eLtcqMh2sxlNbgOU3IzN9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADRMkuw=',8c7ad732f8f359c85d2772aee33b956e,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T036.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.8538797869923656e-08,4.8538798e-08,-13.566737325823702,0.0037053373120181517,0,2,0,48,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T036.tif,536
-1,167.0,167.0,186.0,0.0,0.0,0.140625,0.0,0.09375,0.015625,0.453125,0.609375,0.75,2.21875,Object Predictions_yellow_T037.tif,0,37,1,1060,37,b'eLtcqMh2sxlNbgOU3IzN9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADSZku0=',f059478cdcde4b8489e49937fac0b6cf,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T037.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.711986096277542e-08,3.711986e-08,-13.568820235891021,0.0037749791950203084,2,4,1,53,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T037.tif,536
-1,169.0,169.0,187.0,0.0,0.0,0.125,0.0,0.078125,0.015625,0.484375,0.84375,0.890625,2.1875,Object Predictions_yellow_T038.tif,0,38,1,1060,38,b'eLtcqMh2sxlNbgOU3Iwt9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADTmku4=',2b202844e27042e92b5af5d9a6ae4cca,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T038.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.571472700041248,0.0038153850034071046,3,1,1,55,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T038.tif,536
-1,168.0,168.0,186.0,0.0,0.0,0.171875,0.0,0.453125,0.015625,0.5,0.640625,0.984375,2.390625,Object Predictions_yellow_T039.tif,0,39,1,1060,39,b'eLtcqMh2sxlNbgOU3Iwt9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADUzku8=',2496882962cb57738bf637632fbfc8d0,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T039.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.849849505854763e-08,3.8498495e-08,-13.575141046440955,0.0038733364039736347,0,5,2,53,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T039.tif,536
-1,174.0,174.0,194.0,0.0,0.0,0.125,0.0,0.09375,0.015625,0.40625,0.59375,0.828125,2.140625,Object Predictions_yellow_T040.tif,0,40,1,1060,40,b'eLtcqMh2sxlNbgOU3EwM9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADLMkuc=',4ad1e6d88bf380ffa936ab261635a7e9,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T040.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.830595574072504e-08,3.8305956e-08,-13.57410403690637,0.003961460629669015,3,3,1,54,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T040.tif,536
-1,178.0,178.0,199.0,0.0,0.0,0.125,0.0,0.09375,0.0,0.5,0.671875,0.75,2.125,Object Predictions_yellow_T041.tif,0,41,1,1060,41,b'eLtcqMh2sxlNbgOU3EwM9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADMZkug=',5b6bce0dd2fe60de22363fea770874fb,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T041.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.57282424969555,0.004041069480015996,0,6,1,56,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T041.tif,536
-1,186.0,186.0,207.0,0.0,0.0,0.15625,0.0,0.109375,0.015625,0.5,0.625,0.875,2.109375,Object Predictions_yellow_T042.tif,0,42,1,1060,42,b'eLtcqMh2sxlNbgOU3EyM9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADNmkuk=',4746861ad3b1e92e8e90b33c893f7006,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T042.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.830595574072504e-08,3.8305956e-08,-13.56865703904151,0.004096945054664857,0,4,0,58,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T042.tif,536
-1,189.0,189.0,212.0,0.0,0.0,0.140625,0.0,0.078125,0.015625,0.453125,0.671875,0.78125,2.328125,Object Predictions_yellow_T043.tif,0,43,1,1060,43,b'eLtcqMh2sxlNbgOU3EyM9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADOzkuo=',8541e5730d3f2ce83b2d27372a9a5c4b,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T043.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.569349831173577,0.004182837830171497,0,4,2,58,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T043.tif,536
-1,199.0,199.0,220.0,0.0,0.0,0.171875,0.0,0.09375,0.078125,2.078125,0.59375,0.796875,2.359375,Object Predictions_yellow_T044.tif,0,44,1,1060,44,b'eLtcqMh2sxlNbgOU3ExM9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADQAkus=',015debd7700a3a7950462fee72ad5029,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T044.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.569972321285906,0.004360735464458025,37,30,45,47,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T044.tif,536
-1,201.0,201.0,222.0,0.0,0.0,0.140625,0.0,0.078125,0.015625,0.484375,0.59375,0.765625,2.15625,Object Predictions_yellow_T045.tif,0,45,1,1060,45,b'eLtcqMh2sxlNbgOU3ExM9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADRNkuw=',40e9329413fa4bea88a5fc5fda9dba0d,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T045.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.8538797869923656e-08,4.8538798e-08,-13.575133597270812,0.0044464686509416065,1,5,2,47,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T045.tif,536
-1,207.0,207.0,231.0,0.0,0.0,0.125,0.0,0.09375,0.015625,0.4375,0.609375,0.90625,2.375,Object Predictions_yellow_T046.tif,0,46,1,1060,46,b'eLtcqMh2sxlNbgOU3EzM9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADSaku0=',fab07ddc55e56d4f4da1a7fd738fc454,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T046.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.100966677356155e-08,4.1009667e-08,-13.572179246983232,0.004591835719155837,1,2,2,53,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T046.tif,536
-1,212.0,212.0,235.0,0.0,0.0,0.140625,0.0,0.078125,0.015625,0.5,0.625,0.828125,2.359375,Object Predictions_yellow_T047.tif,0,47,1,1060,47,b'eLtcqMh2sxlNbgOU3EzM9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADTnku4=',5121b166b1d41b55893fd8792263485d,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T047.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.8538797869923656e-08,4.8538798e-08,-13.572815681344558,0.004668413374251299,1,4,1,53,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T047.tif,536
-1,215.0,215.0,240.0,0.0,0.0,0.109375,0.0,0.125,0.046875,0.453125,0.625,0.96875,2.46875,Object Predictions_yellow_T048.tif,0,48,1,1060,48,b'eLtcqMh2sxlNbgOU3Ews9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADU0ku8=',c02beae35334b8467cd14ea14040f27e,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T048.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.849849505854763e-08,3.8498495e-08,-13.568027782397385,0.004724700149877945,4,3,3,52,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T048.tif,536
-1,213.0,213.0,239.0,0.0,0.0,0.109375,0.0,0.078125,0.015625,0.46875,0.609375,0.796875,2.28125,Object Predictions_yellow_T049.tif,0,49,1,1060,49,b'eLtcqMh2sxlNbgOU3Ews9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADWBkvA=',9c5291ae51767c3a83bea0e7a8807fab,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T049.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.8538797869923656e-08,4.8538798e-08,-13.565517445123803,0.0048056986690311896,6,5,4,53,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T049.tif,536
-1,218.0,218.0,245.0,0.0,0.0,0.09375,0.0,0.078125,0.0,0.578125,0.921875,1.09375,4.28125,Object Predictions_yellow_T050.tif,0,50,1,1060,50,b'eLtcqMh2sxlNbgOU3EwN9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADMakug=',558095ac383540f08fa5385703105df8,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T050.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.636758532683416e-08,4.6367585e-08,-13.567734717697729,0.004906812336710591,1,1,1,53,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T050.tif,536
-1,226.0,226.0,253.0,0.0,0.0,0.109375,0.0,0.09375,0.015625,0.65625,0.625,0.96875,2.78125,Object Predictions_yellow_T051.tif,0,51,1,1060,51,b'eLtcqMh2sxlNbgOU3EwN9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADNnkuk=',a1c1e6c077316a13550134ba5891865a,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T051.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.137490705602431e-08,4.1374907e-08,-13.564591469274594,0.004996453620729308,0,4,3,55,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T051.tif,536
-1,229.0,229.0,259.0,0.0,0.0,0.109375,0.0,0.078125,0.015625,0.484375,0.671875,0.953125,2.53125,Object Predictions_yellow_T052.tif,0,52,1,1060,52,b'eLtcqMh2sxlNbgOU3EyN9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADO0kuo=',31cc07b9cfdcd00dd89a4f9383b95bac,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T052.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.8538797869923656e-08,4.8538798e-08,-13.56265926648911,0.005095980551485135,1,5,0,55,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T052.tif,536
-1,236.0,236.0,266.0,0.0,0.0,0.125,0.0,0.203125,0.015625,0.40625,0.71875,1.09375,2.546875,Object Predictions_yellow_T053.tif,0,53,1,1060,53,b'eLtcqMh2sxlNbgOU3EyN9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADQBkus=',a769212e1c53ea43d87988863113eee9,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T053.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.862443875846111e-08,3.862444e-08,-13.562917967038189,0.0051847139954642185,2,3,3,58,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T053.tif,536
-1,239.0,239.0,267.0,0.0,0.0,0.109375,0.0,0.078125,0.0,0.484375,0.640625,0.9375,2.65625,Object Predictions_yellow_T054.tif,0,54,1,1060,54,b'eLtcqMh2sxlNbgOU3ExN9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADROkuw=',d5a8cb4d12c986a200cc5911bd2e7906,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T054.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.0119349620226785e-08,4.011935e-08,-13.562161698201912,0.005274118958959367,0,7,2,57,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T054.tif,536
-1,267.0,267.0,296.0,0.0,0.0,0.140625,0.0,0.109375,0.015625,0.4375,0.640625,0.90625,2.578125,Object Predictions_yellow_T055.tif,0,55,1,1060,55,b'eLtcqMh2sxlNbgOU3ExN9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADSbku0=',7c982e4075d5e41daca07ff940814df7,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T055.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.944895965446449e-08,3.944896e-08,-13.571508391469937,0.00557549309670321,4,3,4,70,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T055.tif,536
-1,276.0,276.0,307.0,0.0,0.0,0.125,0.0,0.078125,0.015625,0.421875,0.71875,1.03125,2.453125,Object Predictions_yellow_T056.tif,0,56,1,1060,56,b'eLtcqMh2sxlNbgOU3EzN9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADToku4=',df7d79bce38d9273a714342f862cc606,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T056.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.944895965446449e-08,3.944896e-08,-13.569701843527227,0.0056807684252519,0,3,0,70,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T056.tif,536
-1,275.0,275.0,306.0,0.0,0.0,0.109375,0.0,0.078125,0.0,0.53125,0.78125,1.015625,3.359375,Object Predictions_yellow_T057.tif,0,57,1,1060,57,b'eLtcqMh2sxlNbgOU3EzN9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADU1ku8=',aad48272b51882e26d4c3f19f117d3b4,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T057.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,3.944895965446449e-08,3.944896e-08,-13.5723635375608,0.005772580686772572,2,5,1,69,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T057.tif,536
-1,293.0,293.0,327.0,0.0,0.0,0.09375,0.0,0.0625,0.0,1.046875,1.640625,0.984375,2.625,Object Predictions_yellow_T058.tif,0,58,1,1060,58,b'eLtcqMh2sxlNbgOU3Ewt9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADWCkvA=',34b438ffdad177f68ac14525d8b4b3fc,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T058.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.100966677356155e-08,4.1009667e-08,-13.569224276288166,0.005920042964556131,3,1,2,72,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T058.tif,536
-1,299.0,299.0,334.0,0.0,0.0,0.09375,0.0,0.078125,0.015625,0.453125,0.59375,1.03125,2.53125,Object Predictions_yellow_T059.tif,0,59,1,1060,59,b'eLtcqMh2sxlNbgOU3Ewt9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADXPkvE=',2ee28032840bcb8639fab73c39338e75,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T059.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.100966677356155e-08,4.1009667e-08,-13.569144952710667,0.006066361465812636,6,7,5,75,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T059.tif,536
-1,299.0,299.0,334.0,0.0,0.0,0.171875,0.0,0.09375,0.015625,0.4375,0.609375,0.96875,2.390625,Object Predictions_yellow_T060.tif,0,60,1,1060,60,b'eLtcqMh2sxlNbgOU3MwM9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADNokuk=',29eafe45a5a4414c773295111c147c46,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T060.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.8538797869923656e-08,4.8538798e-08,-13.573460675380554,0.006205061382904739,1,9,3,75,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T060.tif,536
-1,301.0,301.0,334.0,0.0,0.0,0.125,0.0,0.078125,0.015625,0.515625,0.671875,1.109375,3.453125,Object Predictions_yellow_T061.tif,0,61,1,1060,61,b'eLtcqMh2sxlNbgOU3MwM9Uoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADO1kuo=',14b1b91b9ecb8f5dfdb3c8e7657febc3,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T061.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.636758532683416e-08,4.6367585e-08,-13.574246451626745,0.006308589200239823,2,7,3,73,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T061.tif,536
-1,313.0,313.0,349.0,0.0,0.0,0.171875,0.0,0.109375,0.015625,0.515625,0.71875,1.390625,2.734375,Object Predictions_yellow_T062.tif,0,62,1,1060,62,b'eLtcqMh2sxlNbgOU3MyM9Eoy08ApC+Z+YLiA3AVKes4oaRDEQKRDcMgAGeBQBdLAsLYDADQCkus=',27e1238ae62b5860ac03f501bd9a2b1b,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T062.tif,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Desktop\mono-yellow-phase\segmentation,Done,255,0,4.100966677356155e-08,4.1009667e-08,-13.572862097375026,0.006445151931831523,2,1,1,76,file:///C:/Users/Administrator/Desktop/mono-yellow-phase/segmentation/Object%20Predictions_yellow_T062.tif,536
