Channel_img,Count_FilterObjects,Count_FilteredNuclei,Count_IdentifySecondaryObjects,Count_Watershed,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05ColorToGray,ExecutionTime_06CorrectIlluminationCalculate,ExecutionTime_07CorrectIlluminationApply,ExecutionTime_08ImageMath,ExecutionTime_09Watershed,ExecutionTime_10IdentifySecondaryObjects,ExecutionTime_11TrackObjects,ExecutionTime_12MeasureObjectSizeShape,ExecutionTime_13MeasureObjectNeighbors,ExecutionTime_14FilterObjects,ExecutionTime_15SaveImages,FileName_img,Frame_img,Group_Index,Group_Number,Height_img,ImageNumber,ImageSet_ImageSet,MD5Digest_img,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05ColorToGray,ModuleError_06CorrectIlluminationCalculate,ModuleError_07CorrectIlluminationApply,ModuleError_08ImageMath,ModuleError_09Watershed,ModuleError_10IdentifySecondaryObjects,ModuleError_11TrackObjects,ModuleError_12MeasureObjectSizeShape,ModuleError_13MeasureObjectNeighbors,ModuleError_14FilterObjects,ModuleError_15SaveImages,PathName_img,ProcessingStatus,Scaling_img,Series_img,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_img,Width_img
-2,91.0,243.0,243.0,255.0,0.0,0.0,0.203125,0.0,0.03125,0.015625,0.0,0.0,0.359375,0.5,0.859375,0.671875,0.359375,0.078125,0.078125,mono_T000021.tif,0,21,1,1060,21,b'eLvoAiEOsxnNfoM6+xkZ6pVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HAKuHGys=',4a9bf35036e20c92cb370a3744f9a861,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000021.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5018688440322876,0.50186884,-12.12944028692193,3.640100542248124e-05,30,13,46,43,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000021.tif,536
-2,96.0,260.0,260.0,269.0,0.0,0.0,0.171875,0.0,0.03125,0.015625,0.015625,0.0,0.390625,0.4375,0.875,0.75,0.34375,0.078125,0.078125,mono_T000022.tif,0,22,1,1060,22,b'eLvoAiEOsxnNfoM6+xkZ6ZVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HAK0/Gyw=',47bd426fb19166cf0e7d0ca14bd1c030,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000022.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5021215677261353,0.50212157,-12.037422730384503,3.5006250863551486e-05,75,5,67,45,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000022.tif,536
-2,85.0,268.0,268.0,279.0,0.0,0.0,0.109375,0.0,0.046875,0.03125,0.0,0.0,0.359375,0.515625,0.796875,0.609375,0.359375,0.09375,0.078125,mono_T000023.tif,0,23,1,1060,23,b'eLvoAiEOsxnNfoM6+xkZ65VkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HAK73Gy0=',68bd0cb542d895d4ece2965d9e763104,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000023.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.501999020576477,0.501999,-12.027282787369517,3.32409423514898e-05,38,9,34,48,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000023.tif,536
-2,91.0,276.0,276.0,286.0,0.0,0.0,0.15625,0.0,0.046875,0.03125,0.0,0.0,0.375,0.5,0.84375,0.734375,1.40625,0.5625,0.1875,mono_T000024.tif,0,24,1,1060,24,b'eLvoAiEOsxnNfoM6+xmZ6JVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALCvGy4=',2609bbbb80f5b19bd57f72bb57328cc9,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000024.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.501999020576477,0.501999,-12.107716208623902,3.3680434648482756e-05,29,15,31,51,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000024.tif,536
-2,85.0,290.0,290.0,301.0,0.0,0.0,0.40625,0.0,0.046875,0.03125,0.0,0.0,0.390625,0.53125,0.875,0.640625,0.34375,0.09375,0.078125,mono_T000025.tif,0,25,1,1060,25,b'eLvoAiEOsxnNfoM6+xmZ6pVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALJnGy8=',bac684d59ef76ca6d3d9745b011c8dc4,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000025.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5021215677261353,0.50212157,-12.082635413194815,3.3254217829322766e-05,71,8,74,47,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000025.tif,536
-2,79.0,306.0,306.0,318.0,0.0,0.0,0.1875,0.0,0.046875,0.03125,0.015625,0.0,0.375,0.46875,0.828125,0.671875,0.359375,0.09375,0.078125,mono_T000026.tif,0,26,1,1060,26,b'eLvoAiEOsxnNfoM6+xmZ6ZVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALQfGzA=',9d973eec27ee824333e95811f0ce7fc9,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000026.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5021215677261353,0.50212157,-11.990433770669645,3.3170752302548805e-05,128,10,137,40,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000026.tif,536
-2,81.0,301.0,301.0,314.0,0.0,0.0,0.171875,0.0,0.09375,0.03125,0.0,0.03125,0.625,0.484375,0.84375,0.75,0.40625,0.125,0.078125,mono_T000027.tif,0,27,1,1060,27,b'eLvoAiEOsxnNfoM6+xmZ65VkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALXXGzE=',c1e913488c12bce738554084556e8e4c,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000027.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5021215677261353,0.50212157,-12.017130127885034,3.281955621660278e-05,78,11,70,38,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000027.tif,536
-2,93.0,308.0,308.0,320.0,0.0,0.0,0.28125,0.0,0.046875,0.03125,0.0,0.0,0.453125,0.5625,0.828125,0.640625,0.390625,0.09375,0.109375,mono_T000028.tif,0,28,1,1060,28,b'eLvoAiEOsxnNfoM6+xlZ6JVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALePGzI=',d6b7b7c219d2b98629c9f29792805443,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000028.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.49820005893707275,0.49820006,-12.12102906390328,3.7250572220678804e-05,45,19,67,37,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000028.tif,536
-2,91.0,301.0,301.0,313.0,0.0,0.0,0.1875,0.0,0.046875,0.03125,0.0,0.0,0.328125,0.46875,0.90625,0.8125,0.375,0.078125,0.078125,mono_T000029.tif,0,29,1,1060,29,b'eLvoAiEOsxnNfoM6+xlZ6pVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALlHGzM=',33928a4c9493bd693a95d47d47c12858,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000029.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.4979472756385803,0.49794728,-12.054041610285438,3.84284870808525e-05,52,21,58,40,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000029.tif,536
-2,77.0,332.0,332.0,342.0,0.0,0.0,0.171875,0.0,0.046875,0.015625,0.0,0.015625,0.421875,0.53125,1.015625,0.65625,0.3125,0.09375,0.09375,mono_T000030.tif,0,30,1,1060,30,b'eLvoAiEOsxnNfoM6+xkb6JVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HAKuIGys=',fa56710f1ecb0aac47aa053fe87b6d33,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000030.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5021215677261353,0.50212157,-11.952434011909055,3.124136763285543e-05,64,2,37,62,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000030.tif,536
-2,80.0,328.0,328.0,340.0,0.0,0.0,0.1875,0.0,0.046875,0.03125,0.0,0.0,0.328125,0.484375,0.875,0.6875,0.34375,0.125,0.109375,mono_T000031.tif,0,31,1,1060,31,b'eLvoAiEOsxnNfoM6+xkb6pVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HAK1AGyw=',71841bde934555721fa4ae100a4f9983,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000031.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5021215677261353,0.50212157,-11.83046527720025,3.12996565985821e-05,63,16,59,59,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000031.tif,536
-2,84.0,329.0,329.0,338.0,0.0,0.0,0.125,0.0,0.046875,0.03125,0.015625,0.0,0.359375,0.5,0.90625,0.859375,0.390625,0.09375,0.09375,mono_T000032.tif,0,32,1,1060,32,b'eLvoAiEOsxnNfoM6+xkb6ZVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HAK74Gy0=',eb3e232be101c6dd5d4a73661ab3f6e8,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000032.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.501999020576477,0.501999,-11.901869382797653,3.11586502544766e-05,63,8,53,57,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000032.tif,536
-2,78.0,357.0,357.0,367.0,0.0,0.0,0.15625,0.0,0.046875,0.015625,0.015625,0.0,0.34375,0.453125,1.0,0.75,0.375,0.09375,0.078125,mono_T000033.tif,0,33,1,1060,33,b'eLvoAiEOsxnNfoM6+xkb65VkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALCwGy4=',5a0eba48d89c687f9555b96412b097e8,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000033.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.501999020576477,0.501999,-12.14534355746434,3.3067871885817966e-05,187,3,206,34,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000033.tif,536
-2,86.0,346.0,346.0,356.0,0.0,0.0,0.171875,0.0,0.046875,0.03125,0.015625,0.0,0.359375,0.46875,0.96875,0.671875,0.328125,0.09375,0.078125,mono_T000034.tif,0,34,1,1060,34,b'eLvoAiEOsxnNfoM6+xmb6JVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALJoGy8=',7b114c2e4616498a3ea217ee6ffdbb45,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000034.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5018688440322876,0.50186884,-12.035536642858037,3.316184900699644e-05,49,23,53,35,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000034.tif,536
-2,74.0,347.0,347.0,355.0,0.0,0.0,0.09375,0.0,0.046875,0.015625,0.0,0.0,0.3125,0.4375,0.984375,0.9375,0.359375,0.09375,0.078125,mono_T000035.tif,0,35,1,1060,35,b'eLvoAiEOsxnNfoM6+xmb6pVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALQgGzA=',0b0ad519e7099506562daf848c482eb6,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000035.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5020679831504822,0.502068,-12.070882364863202,3.239567998175685e-05,61,4,29,56,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000035.tif,536
-2,75.0,362.0,362.0,371.0,0.0,0.0,0.125,0.0,0.046875,0.03125,0.0,0.0,0.328125,0.453125,1.046875,0.859375,0.390625,0.09375,0.09375,mono_T000036.tif,0,36,1,1060,36,b'eLvoAiEOsxnNfoM6+xmb6ZVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALXYGzE=',bef2407bc7f748da5478151a7b4cbda0,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000036.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5020679831504822,0.502068,-12.196976218556475,3.2742018864268606e-05,48,13,66,50,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000036.tif,536
-2,74.0,353.0,353.0,363.0,0.0,0.0,0.125,0.0,0.046875,0.03125,0.0,0.0,0.34375,0.484375,1.03125,0.78125,0.390625,0.09375,0.078125,mono_T000037.tif,0,37,1,1060,37,b'eLvoAiEOsxnNfoM6+xmb65VkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALeQGzI=',73156a7e13961f34d712199dcfc29d65,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000037.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.501999020576477,0.501999,-12.119688413869632,3.194678967172955e-05,190,6,178,33,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000037.tif,536
-2,74.0,384.0,384.0,393.0,0.0,0.0,0.109375,0.0,0.046875,0.015625,0.015625,0.0,0.34375,0.5625,1.296875,0.890625,0.453125,0.09375,0.109375,mono_T000038.tif,0,38,1,1060,38,b'eLvoAiEOsxnNfoM6+xlb6JVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALlIGzM=',b12aabf9875efaae79af43e5dadc8e56,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000038.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5020679831504822,0.502068,-12.108704080777166,3.250335613173375e-05,76,6,94,38,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000038.tif,536
-2,73.0,382.0,382.0,391.0,0.0,0.0,0.140625,0.0,0.046875,0.03125,0.015625,0.0,0.34375,0.515625,1.15625,1.359375,0.375,0.078125,0.09375,mono_T000039.tif,0,39,1,1060,39,b'eLvoAiEOsxnNfoM6+xlb6pVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALsAGzQ=',1f2ac5d0ab373b3646e46653cb732320,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000039.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5020067095756531,0.5020067,-12.201192502488905,2.7195932007224885e-05,71,7,62,44,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000039.tif,536
-2,91.0,380.0,380.0,389.0,0.0,0.0,0.078125,0.0,0.046875,0.03125,0.0,0.0,0.34375,0.453125,0.921875,0.8125,0.390625,0.09375,0.078125,mono_T000040.tif,0,40,1,1060,40,b'eLvoAiEOsxnNfoM6+5kY6JVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HAK1BGyw=',af93717f8fe163090a3ef940d1f07b16,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000040.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5017845630645752,0.50178456,-12.246078504980336,2.9056105246777576e-05,45,27,67,38,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000040.tif,536
-2,65.0,390.0,390.0,399.0,0.0,0.0,0.109375,0.0,0.03125,0.015625,0.015625,0.0,0.328125,0.4375,1.0,0.8125,0.4375,0.09375,0.09375,mono_T000041.tif,0,41,1,1060,41,b'eLvoAiEOsxnNfoM6+5kY6pVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HAK75Gy0=',6700499ce283fb87d539c513a50e007d,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000041.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5059206485748291,0.50592065,-11.869557562566705,2.70815966616201e-05,81,2,37,58,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000041.tif,536
-2,55.0,389.0,389.0,399.0,0.0,0.0,0.125,0.0,0.046875,0.015625,0.0,0.0,0.328125,0.4375,0.859375,0.828125,0.4375,0.109375,0.09375,mono_T000042.tif,0,42,1,1060,42,b'eLvoAiEOsxnNfoM6+5kY6ZVkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALCxGy4=',4d6b45d4b9ee9a527b9b0f78aa603ee7,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000042.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5059895515441895,0.50598955,-12.059826982607103,2.7724757195363384e-05,75,8,62,63,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000042.tif,536
-2,82.0,401.0,401.0,414.0,0.0,0.0,0.125,0.0,0.046875,0.015625,0.015625,0.0,0.328125,0.46875,1.015625,0.828125,0.375,0.078125,0.078125,mono_T000043.tif,0,43,1,1060,43,b'eLvoAiEOsxnNfoM6+5kY65VkpoEzD8x3wOADuRozS4IYYO/Z2SDSdlBqGpUyF8gNYJtBNDh6gAywF3DmKppkcgVQ3BQXJCankmsaMICQywio2Tb6yII2kJJD18hGH1qG6KP6BiiAw9egxG8HALJpGy8=',e2735a91da569f105d24a864cf16e40f,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000043.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\Mono Culture\1. Raw Images\1. raw images,Done,255,0,0.5017845630645752,0.50178456,-12.302832740353812,2.8604096880250908e-05,97,30,137,45,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/Mono%20Culture/1.%20Raw%20Images/1.%20raw%20images/mono_T000043.tif,536
