CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
194.0,9.70597267150879,9.70597267150879,0.0,1.0,0.0
195.0,15.7458372116089,17.842270851135268,-0.246,3.0,0.053
196.0,15.3321266174316,25.41928688049318,0.024,25.0,0.027
197.0,15.3306570053101,22.066378300006576,-0.201,13.0,0.036
198.0,19.9316711425781,22.2043847170743,-0.296,11.0,0.009
199.0,18.9036617279053,18.9022312164307,0.289,2.0,-0.0
200.0,20.1925792694092,24.18204129536947,-0.371,15.0,0.004
201.0,19.7683792114258,19.638170242309567,-0.297,3.0,0.003
202.0,32.4351654052734,32.4351654052734,0.0,1.0,0.0
204.0,18.6362438201904,15.4213099479675,0.146,2.0,-0.141
205.0,16.6901435852051,16.6901435852051,0.0,1.0,0.0
206.0,9.18680953979492,9.18680953979492,0.0,1.0,0.0
207.0,18.9371490478516,28.928528594970697,0.118,15.0,0.033
208.0,8.56916522979736,8.56916522979736,0.0,1.0,0.0
210.0,16.4572353363037,21.4168020248413,-0.373,15.0,0.024
211.0,19.3805751800537,26.92058964433341,-0.972,29.0,0.019
212.0,16.8557682037354,23.617272983897816,0.101,11.0,0.044
213.0,19.2044563293457,30.358658926827587,-1.069,14.0,0.043
216.0,12.0991201400757,12.438533782959,-0.914,4.0,0.014
218.0,12.7203607559204,17.049944584186257,-0.868,13.0,0.027
219.0,13.2898750305176,16.608382745222617,-0.045,11.0,0.025
220.0,13.9972925186157,18.150094168526802,-1.757,14.0,-0.005
221.0,14.9240884780884,15.245446968078642,-0.699,5.0,-0.028
222.0,14.3515720367432,18.23092365264894,-0.862,12.0,0.006
223.0,13.2148103713989,19.23862387004652,0.006,19.0,0.028
224.0,11.0587873458862,11.0587873458862,0.0,1.0,0.0
225.0,12.7087049484253,12.7087049484253,0.0,1.0,0.0
226.0,20.2595367431641,27.123410151554975,-0.484,13.0,0.032
227.0,20.5811786651611,28.781484457162698,-0.477,13.0,0.037
228.0,14.0827722549438,13.9263763427734,-0.157,2.0,-0.007
229.0,14.5538482666016,15.9013013839722,-0.619,2.0,0.057
230.0,13.7732849121094,18.480781827654166,-0.199,28.0,0.006
231.0,14.368803024292,17.992558956146244,-0.618,12.0,0.025
232.0,14.5330543518066,18.937652307398167,-0.821,17.0,-0.01
233.0,14.8820905685425,19.357281758235047,-1.248,13.0,0.028
236.0,16.267578125,23.768432889665867,-1.187,14.0,0.038
237.0,16.843620300293,18.733697652816765,-1.531,12.0,-0.03
238.0,12.1927280426025,12.1927280426025,0.0,1.0,0.0
239.0,14.3645210266113,13.390843868255601,-1.009,2.0,-0.049
240.0,14.7372055053711,20.41142012278239,-1.783,15.0,0.04
241.0,15.5004920959473,20.40189552307129,-1.582,16.0,0.018
242.0,8.19579029083252,8.19579029083252,0.0,1.0,0.0
243.0,11.6754627227783,11.6754627227783,0.0,1.0,0.0
244.0,12.6312170028687,12.6312170028687,0.0,1.0,0.0
245.0,17.3600330352783,24.41861586735167,-0.942,29.0,0.013
246.0,5.10458135604858,5.10458135604858,0.0,1.0,0.0
247.0,6.65102338790894,19.25986101410606,-1.896,22.0,0.044
248.0,20.4779033660889,24.72350489298502,-1.352,15.0,0.027
249.0,14.0477294921875,19.91304969787597,-1.685,10.0,0.032
250.0,13.3916730880737,12.48900699615475,-0.904,2.0,-0.048
251.0,10.4108982086182,10.4108982086182,0.0,1.0,0.0
252.0,9.04344367980957,9.04344367980957,0.0,1.0,0.0
253.0,23.7804565429688,26.7517719268799,-1.333,2.0,0.074
254.0,13.2239599227905,12.80087614059445,-0.915,2.0,-0.022
255.0,13.7106189727783,13.7106189727783,0.0,1.0,0.0
256.0,11.3889436721802,14.954884099960324,-1.152,20.0,-0.002
257.0,12.0363836288452,12.0363836288452,0.0,1.0,0.0
258.0,14.5845632553101,14.028595924377456,-0.375,7.0,-0.024
259.0,14.5834064483643,21.424656033515934,-0.596,16.0,0.035
