CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1967.0,164.0,15.558622064509242,27.89722253597779,-2.364,13.0,0.052
1968.0,42.0,16.399524190755134,23.342525490004714,1.269,3.0,0.195
1969.0,42.0,25.792221165612705,29.965892826241443,-0.191,9.0,0.022
1970.0,18.0,32.80812528726689,33.64549000409751,2.008,2.0,0.017
1971.0,18.0,18.53527793611636,22.394198418712897,-1.838,2.0,0.116
1972.0,85.0,17.38701040894192,22.82754178908551,-1.259,6.0,0.06
1973.0,18.0,26.417336662818936,27.039425390556612,-0.88,12.0,0.011
1974.0,85.0,26.758381127184517,36.23545158364975,0.016,4.0,0.077
1975,109.0,23.90415382992653,NaN,NaN,1,NaN
1976.0,1.0,34.24420546486487,27.500581707823844,-0.235,2.0,-0.167
1977.0,165.0,33.67205932574302,28.6170398395357,-0.767,10.0,0.007
1978,85.0,13.52703965272645,NaN,NaN,1,NaN
1979.0,18.0,26.87112315955733,27.27596025243009,1.327,2.0,0.01
1980,109.0,12.697024549421446,NaN,NaN,1,NaN
1981.0,165.0,18.3660714106332,23.53080010121509,-0.391,6.0,0.031
1982.0,18.0,16.527615987721102,19.31608466850707,-0.149,6.0,0.045
1983,181.0,45.68424634633472,NaN,NaN,1,NaN
1984.0,1.0,18.735803985024315,32.40548839379835,-0.473,9.0,0.049
1985.0,131.0,31.66423647190441,32.90170478499522,-0.404,2.0,0.025
1986,18.0,15.666195854894418,NaN,NaN,1,NaN
1987,95.0,10.69356428108631,NaN,NaN,1,NaN
1988.0,95.0,15.770955393359872,27.846004188593184,0.06,8.0,0.063
1989.0,152.0,14.482394462930746,28.487832668392116,-2.85,2.0,0.359
1990.0,148.0,21.16333949689076,29.504676243339873,-0.33,19.0,0.002
1991.0,18.0,17.65535093803099,24.197987823142036,-1.889,2.0,0.185
1992.0,148.0,23.82947130234269,30.746023191382136,2.047,3.0,0.094
1993,152.0,34.204114586136875,NaN,NaN,1,NaN
1994.0,134.0,23.254300071291425,31.941553557496565,-1.013,3.0,0.104
1995,148.0,14.014142343966483,NaN,NaN,1,NaN
1996,134.0,13.169382369861884,NaN,NaN,1,NaN
1997,18.0,20.95336375304275,NaN,NaN,1,NaN
1998,131.0,38.64627120557325,NaN,NaN,1,NaN
1999,148.0,15.902771652048704,NaN,NaN,1,NaN
2000.0,95.0,21.17152695166332,24.8465923976633,-1.016,4.0,0.094
2001,133.0,25.900670324220577,NaN,NaN,1,NaN
2002.0,18.0,30.50125466340878,33.83548066699318,1.214,4.0,0.033
2003.0,95.0,20.86612839138083,28.653017910253254,-0.156,5.0,0.06
2004,133.0,29.845789508816843,NaN,NaN,1,NaN
2005.0,182.0,27.13937582909217,29.96384818005918,2.836,2.0,0.063
2006.0,1.0,26.82003146779589,32.66622594362237,0.509,6.0,0.026
2007.0,1.0,36.13879326961838,32.52054293126588,-0.201,2.0,-0.074
2008.0,1.0,23.07034700042472,23.18502115568239,0.666,3.0,0.029
2009,1.0,12.28034860562588,NaN,NaN,1,NaN
2010.0,18.0,26.02292052319382,26.06779201438476,2.21,2.0,0.001
2011,1.0,17.904593574583348,NaN,NaN,1,NaN
2012.0,1.0,26.87537823874999,23.319630584732536,3.583,4.0,-0.079
2013,1.0,12.84999656202128,NaN,NaN,1,NaN
2014,1.0,12.85509259608476,NaN,NaN,1,NaN
2015.0,1.0,22.164691080328414,36.20139971263649,-2.062,3.0,0.201
2016,1.0,12.478450933179907,NaN,NaN,1,NaN
2017,48.0,13.070932225028091,NaN,NaN,1,NaN
2018,183.0,33.79344384408446,NaN,NaN,1,NaN
2019.0,1.0,31.12356040597675,31.41427748875671,0.189,4.0,0.008
2020.0,1.0,22.926129789453,24.15198843836298,0.404,3.0,0.04
2021.0,45.0,17.691466900057875,20.10486912978476,0.552,4.0,0.055
2022.0,48.0,25.66726031645053,24.239189679391306,-1.331,3.0,-0.135
2023.0,45.0,27.068284922046832,25.163389592908068,1.175,5.0,-0.018
2024.0,1.0,30.9099601780842,28.860118333104015,-0.946,7.0,-0.013
2025.0,1.0,17.866876625784084,20.13845573968855,-0.39,4.0,0.045
2026.0,1.0,13.935051770183918,15.083513164771604,0.232,2.0,0.051
2027.0,70.0,12.52342540168511,12.896126387707824,0.714,2.0,0.019
2028.0,70.0,22.553213261813863,23.74064372722293,-0.019,3.0,0.072
2029.0,18.0,22.679485111464864,30.13794214127493,1.366,4.0,0.106
2030,18.0,12.5314651101952,NaN,NaN,1,NaN
2031.0,18.0,34.00804452268692,22.469426323275286,-2.967,3.0,-0.103
2032.0,1.0,18.89380243681073,19.700649081056014,0.405,2.0,0.027
2033.0,17.0,26.686481253890975,36.7692268849495,-2.844,2.0,0.188
