ImageNumber,ObjectNumber,Children_IdentifySecondaryObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Watershed
33,12,1,147.0371747211896,284.20446096654274,0,12,12
33,13,1,120.42543859649123,290.5219298245614,0,13,13
33,14,1,152.59036144578315,300.53614457831327,0,14,14
33,15,1,129.4943820224719,301.82022471910113,0,15,15
34,1,1,130.5036231884058,55.36594202898551,0,1,1
34,2,1,184.25252525252526,60.73063973063973,0,2,2
34,3,1,145.390243902439,61.36585365853659,0,3,3
34,4,1,327.5542521994135,87.03812316715542,0,4,4
34,5,1,244.30666666666667,98.47555555555556,0,5,5
34,6,1,236.06,128.96,0,6,6
34,7,1,40.2962962962963,132.28571428571428,0,7,7
34,8,1,54.049019607843135,152.48039215686273,0,8,8
34,9,1,49.03359173126615,170.00516795865633,0,9,9
34,10,1,117.47796610169492,171.7084745762712,0,10,10
34,11,1,227.56,193.48,0,11,11
34,12,1,243.67361111111111,199.34027777777777,0,12,12
34,13,1,280.8517441860465,225.55523255813952,0,13,13
34,14,1,271.10748560460655,261.06142034548947,0,14,14
34,15,1,147.01459854014598,284.2664233576642,0,15,15
34,16,1,120.431718061674,290.5947136563877,0,16,16
34,17,1,153.21264367816093,301.0919540229885,0,17,17
34,18,1,129.64444444444445,301.8277777777778,0,18,18
35,1,1,132.4171597633136,56.12721893491124,0,1,1
35,2,1,164.3920704845815,57.42290748898679,0,2,2
35,3,1,196.18469656992085,62.970976253298154,0,3,3
35,4,1,327.41620111731845,87.26256983240224,0,4,4
35,5,1,244.46861924686192,98.40167364016736,0,5,5
35,6,1,235.91603053435114,129.06870229007635,0,6,6
35,7,1,40.155,131.81,0,7,7
35,8,1,54.41904761904762,152.52857142857144,0,8,8
35,9,1,48.94117647058823,170.00980392156862,0,9,9
35,10,1,117.40894568690096,171.77955271565494,0,10,10
35,11,1,236.76041666666666,196.70486111111111,0,11,11
35,12,1,280.8722222222222,225.55833333333334,0,12,12
35,13,1,271.36162361623616,261.05350553505536,0,13,13
35,14,1,147.27007299270073,284.1861313868613,0,14,14
35,15,1,120.47413793103448,290.5344827586207,0,15,15
35,16,1,153.96808510638297,301.4255319148936,0,16,16
35,17,1,130.0934065934066,301.95054945054943,0,17,17
36,1,1,132.58771929824562,56.19590643274854,0,1,1
36,2,1,164.98230088495575,57.163716814159294,0,2,2
36,3,1,195.57068062827224,63.06020942408377,0,3,3
36,4,1,327.40168539325845,87.24157303370787,0,4,4
36,5,1,244.59259259259258,98.25925925925925,0,5,5
36,6,1,235.8377358490566,129.27924528301887,0,6,6
36,7,1,40.40384615384615,132.33653846153845,0,7,7
36,8,1,55.13942307692308,153.60096153846155,0,8,8
36,9,1,43.87336244541485,161.00873362445415,0,9,9
36,10,1,117.36977491961414,171.2700964630225,0,10,10
36,11,1,55.595628415300546,181.28961748633878,0,11,11
36,12,1,237.3554006968641,196.72822299651568,0,12,12
36,13,1,280.87016574585635,225.53867403314916,0,13,13
36,14,1,271.21090909090907,261.1272727272727,0,14,14
36,15,1,147.51071428571427,284.3464285714286,0,15,15
36,16,1,120.21551724137932,290.5344827586207,0,16,16
36,17,1,154.63978494623655,301.86021505376345,0,17,17
36,18,1,129.95767195767195,302.07936507936506,0,18,18
37,1,1,132.671469740634,56.24495677233429,0,1,1
37,2,1,165.52380952380952,56.731601731601735,0,2,2
37,3,1,195.17357512953367,63.1139896373057,0,3,3
37,4,1,327.10764872521247,87.26345609065156,0,4,4
37,5,1,244.70081967213116,98.04918032786885,0,5,5
37,6,1,235.93536121673003,129.07984790874525,0,6,6
37,7,1,40.679245283018865,132.53301886792454,0,7,7
37,8,1,55.56190476190476,154.40952380952382,0,8,8
37,9,1,49.11547911547912,170.2211302211302,0,9,9
37,10,1,117.37299035369774,171.05787781350483,0,10,10
37,11,1,237.5719298245614,196.53333333333333,0,11,11
37,12,1,270.5027322404372,223.87431693989072,0,12,12
37,13,1,291.775956284153,227.19672131147541,0,13,13
37,14,1,270.818018018018,261.07207207207205,0,14,14
37,15,1,148.20486111111111,284.66319444444446,0,15,15
37,16,1,120.36974789915966,290.49159663865544,0,16,16
37,17,1,154.90425531914894,301.9255319148936,0,17,17
37,18,1,130.42268041237114,302.19072164948454,0,18,18
38,1,1,133.0,56.40687679083094,0,1,1
38,2,1,166.17241379310346,56.525862068965516,0,2,2
38,3,1,181.4627659574468,63.159574468085104,0,3,3
38,4,1,207.90769230769232,63.292307692307695,0,4,4
38,5,1,326.8885714285714,87.18,0,5,5
38,6,1,244.72131147540983,98.02868852459017,0,6,6
38,7,1,236.23574144486693,128.71863117870723,0,7,7
38,8,1,41.070754716981135,132.89150943396226,0,8,8
38,9,1,55.9,155.3047619047619,0,9,9
38,10,1,49.04187192118226,169.9408866995074,0,10,10
38,11,1,117.41503267973856,170.77777777777777,0,11,11
38,12,1,238.08098591549296,196.57746478873239,0,12,12
38,13,1,281.0941828254848,225.57063711911357,0,13,13
38,14,1,270.4651162790698,261.0375670840787,0,14,14
38,15,1,148.62587412587413,284.94405594405595,0,15,15
38,16,1,120.5126050420168,290.65966386554624,0,16,16
38,17,1,155.015625,302.0052083333333,0,17,17
38,18,1,130.0,302.1865284974093,0,18,18
39,1,1,133.24930747922437,56.35734072022161,0,1,1
39,2,1,166.3361344537815,56.2436974789916,0,2,2
39,3,1,180.94210526315788,63.247368421052634,0,3,3
39,4,1,207.70408163265307,63.34183673469388,0,4,4
39,5,1,326.8631284916201,87.41061452513966,0,5,5
39,6,1,244.65991902834008,98.01214574898785,0,6,6
39,7,1,236.22471910112358,128.66666666666666,0,7,7
39,8,1,41.17727272727273,133.29545454545453,0,8,8
39,9,1,56.71153846153846,156.41826923076923,0,9,9
39,10,1,49.309178743961354,170.33574879227052,0,10,10
39,11,1,117.59677419354838,170.2709677419355,0,11,11
39,12,1,238.60137457044672,196.66666666666666,0,12,12
39,13,1,269.9728260869565,223.83695652173913,0,13,13
39,14,1,291.9308510638298,227.35638297872342,0,14,14
39,15,1,270.58053097345135,261.1061946902655,0,15,15
39,16,1,148.61111111111111,284.87847222222223,0,16,16
39,17,1,120.2,290.64166666666665,0,17,17
39,18,1,155.27918781725887,302.2791878172589,0,18,18
39,19,1,129.77611940298507,302.2786069651741,0,19,19
40,1,1,133.25205479452055,56.35342465753425,0,1,1
40,2,1,166.82,56.108,0,2,2
40,3,1,180.42934782608697,63.380434782608695,0,3,3
40,4,1,207.34328358208955,63.34825870646766,0,4,4
40,5,1,326.03954802259886,87.80790960451978,0,5,5
40,6,1,244.772,97.896,0,6,6
40,7,1,236.3272727272727,128.6909090909091,0,7,7
40,8,1,41.0,133.36199095022624,0,8,8
40,9,1,56.91549295774648,157.1549295774648,0,9,9
40,10,1,49.177033492822964,170.0645933014354,0,10,10
40,11,1,117.63987138263666,170.09646302250803,0,11,11
40,12,1,229.77941176470588,194.9191176470588,0,12,12
40,13,1,248.28378378378378,198.6689189189189,0,13,13
40,14,1,280.8387978142076,225.61475409836066,0,14,14
40,15,1,270.4207746478873,261.21478873239437,0,15,15
40,16,1,149.17006802721087,285.1496598639456,0,16,16
40,17,1,120.388,290.704,0,17,17
40,18,1,155.678391959799,302.678391959799,0,18,18
40,19,1,129.88177339901478,302.3497536945813,0,19,19
41,1,1,133.26666666666668,56.376,0,1,1
41,2,1,167.26377952755905,55.960629921259844,0,2,2
41,3,1,180.048128342246,63.63101604278075,0,3,3
41,4,1,207.39408866995075,63.3743842364532,0,4,4
41,5,1,326.02793296089385,87.85195530726257,0,5,5
41,6,1,245.08235294117648,97.67058823529412,0,6,6
41,7,1,236.35055350553506,128.8819188191882,0,7,7
41,8,1,49.098173515981735,145.36529680365297,0,8,8
41,9,1,49.40983606557377,170.2552693208431,0,9,9
41,10,1,117.72063492063492,169.95873015873016,0,10,10
41,11,1,229.85925925925926,195.0074074074074,0,11,11
41,12,1,248.7450980392157,198.47058823529412,0,12,12
41,13,1,281.07547169811323,225.52830188679246,0,13,13
41,14,1,258.8759124087591,256.31021897810217,0,14,14
41,15,1,276.29953917050693,264.3824884792627,0,15,15
41,16,1,291.7073170731707,268.6463414634146,0,16,16
41,17,1,149.34707903780068,285.2852233676976,0,17,17
41,18,1,120.4349593495935,290.7235772357724,0,18,18
41,19,1,156.01015228426397,302.9187817258883,0,19,19
41,20,1,130.17156862745097,302.47549019607845,0,20,20
42,1,1,133.28306878306879,56.37566137566137,0,1,1
42,2,1,167.74427480916032,55.70229007633588,0,2,2
42,3,1,179.85641025641024,63.48717948717949,0,3,3
42,4,1,207.4257425742574,63.336633663366335,0,4,4
42,5,1,325.8722222222222,87.96944444444445,0,5,5
42,6,1,244.9763779527559,97.95669291338582,0,6,6
42,7,1,236.33211678832117,128.86131386861314,0,7,7
42,8,1,41.26008968609865,133.40358744394618,0,8,8
42,9,1,49.4105504587156,169.97935779816513,0,9,9
42,10,1,57.906976744186046,158.89302325581394,0,10,10
42,11,1,117.6875,169.8875,0,11,11
42,12,1,229.80882352941177,194.80882352941177,0,12,12
42,13,1,248.87012987012986,198.52597402597402,0,13,13
42,14,1,280.95538057742783,225.49081364829397,0,14,14
42,15,1,258.6151079136691,256.2841726618705,0,15,15
42,16,1,276.2110091743119,264.4678899082569,0,16,16
42,17,1,291.69135802469134,268.5925925925926,0,17,17
42,18,1,149.8265306122449,285.44897959183675,0,18,18
42,19,1,120.10843373493977,290.77911646586347,0,19,19
42,20,1,156.3910891089109,303.1782178217822,0,20,20
42,21,1,129.9655172413793,302.35960591133005,0,21,21
43,1,1,133.36082474226805,56.420103092783506,0,1,1
43,2,1,168.0568181818182,55.68181818181818,0,2,2
43,3,1,179.41919191919192,63.621212121212125,0,3,3
43,4,1,207.45631067961165,63.300970873786405,0,4,4
43,5,1,325.56473829201104,88.17906336088154,0,5,5
43,6,1,244.84230769230768,97.81538461538462,0,6,6
43,7,1,236.4640287769784,128.76618705035972,0,7,7
43,8,1,41.1858407079646,133.1504424778761,0,8,8
43,9,1,49.321348314606745,169.84044943820226,0,9,9
43,10,1,58.15525114155251,159.63013698630138,0,10,10
43,11,1,117.8048780487805,169.82926829268294,0,11,11
43,12,1,239.8277027027027,196.6283783783784,0,12,12
43,13,1,280.4496124031008,225.13695090439276,0,13,13
43,14,1,258.60070671378094,256.3144876325088,0,14,14
43,15,1,280.2890365448505,265.7873754152824,0,15,15
43,16,1,150.1418918918919,285.4831081081081,0,16,16
43,17,1,120.11857707509881,290.8339920948617,0,17,17
43,18,1,156.79710144927537,303.3816425120773,0,18,18
43,19,1,130.4811320754717,302.50943396226415,0,19,19
44,1,1,133.5929648241206,56.552763819095475,0,1,1
44,2,1,168.61132075471698,55.35471698113208,0,2,2
44,3,1,179.2089552238806,63.691542288557216,0,3,3
44,4,1,207.57487922705315,63.405797101449274,0,4,4
44,5,1,325.40384615384613,88.23076923076923,0,5,5
44,6,1,244.71969696969697,98.03787878787878,0,6,6
44,7,1,236.68345323741008,128.61510791366908,0,7,7
44,8,1,41.13777777777778,133.06666666666666,0,8,8
44,9,1,49.557046979865774,170.06487695749442,0,9,9
44,10,1,58.325892857142854,160.00892857142858,0,10,10
44,11,1,117.71428571428571,169.54711246200608,0,11,11
44,12,1,230.05755395683454,194.53237410071944,0,12,12
44,13,1,249.48076923076923,198.60897435897436,0,13,13
44,14,1,279.8649350649351,224.97662337662337,0,14,14
44,15,1,258.6275862068965,256.3241379310345,0,15,15
44,16,1,280.1860465116279,265.8405315614618,0,16,16
44,17,1,150.22108843537416,285.52721088435374,0,17,17
44,18,1,120.02362204724409,290.8582677165354,0,18,18
44,19,1,157.17840375586854,303.5211267605634,0,19,19
44,20,1,130.67298578199052,302.5687203791469,0,20,20
45,1,1,133.81372549019608,56.52450980392157,0,1,1
45,2,1,169.3992537313433,54.77238805970149,0,2,2
45,3,1,178.97058823529412,63.63235294117647,0,3,3
45,4,1,207.63888888888889,63.467592592592595,0,4,4
45,5,1,325.29539295392954,88.35230352303523,0,5,5
45,6,1,244.69402985074626,98.23507462686567,0,6,6
45,7,1,236.97894736842105,128.35087719298247,0,7,7
45,8,1,40.9873417721519,132.8438818565401,0,8,8
45,9,1,49.61453744493392,170.11453744493392,0,9,9
45,10,1,58.66517857142857,160.31696428571428,0,10,10
45,11,1,117.77058823529411,169.2,0,11,11
45,12,1,229.88571428571427,194.70714285714286,0,12,12
45,13,1,249.5121951219512,198.75,0,13,13
45,14,1,278.6483790523691,224.21695760598504,0,14,14
45,15,1,258.51013513513516,256.2364864864865,0,15,15
45,16,1,279.85714285714283,265.92857142857144,0,16,16
45,17,1,150.49190938511327,285.49514563106794,0,17,17
45,18,1,119.64822134387352,290.7470355731225,0,18,18
45,19,1,157.65887850467288,303.58878504672896,0,19,19
45,20,1,130.7511737089202,302.6713615023474,0,20,20
46,1,1,133.98090692124106,56.54892601431981,0,1,1
46,2,1,170.40754716981132,54.27547169811321,0,2,2
46,3,1,178.83414634146342,63.673170731707316,0,3,3
46,4,1,207.82648401826484,63.55251141552512,0,4,4
46,5,1,325.2722371967655,88.44204851752022,0,5,5
46,6,1,244.7970479704797,98.36531365313652,0,6,6
46,7,1,237.1917808219178,128.3527397260274,0,7,7
46,8,1,40.86206896551724,132.4698275862069,0,8,8
46,9,1,49.17748917748918,169.33116883116884,0,9,9
46,10,1,58.84347826086957,161.0304347826087,0,10,10
46,11,1,117.87463556851311,168.79008746355686,0,11,11
46,12,1,240.4501607717042,196.67524115755626,0,12,12
46,13,1,286.580310880829,223.19689119170985,0,13,13
46,14,1,271.80645161290323,225.42396313364054,0,14,14
46,15,1,258.45666666666665,256.2866666666667,0,15,15
46,16,1,279.415625,266.096875,0,16,16
46,17,1,150.4336569579288,285.36893203883494,0,17,17
46,18,1,117.34234234234235,290.6801801801802,0,18,18
46,19,1,134.59459459459458,292.0810810810811,0,19,19
46,20,1,158.35585585585585,303.89639639639637,0,20,20
46,21,1,131.37209302325581,302.74418604651163,0,21,21
47,1,1,134.37089201877933,56.617370892018776,0,1,1
47,2,1,171.3860294117647,53.775735294117645,0,2,2
47,3,1,178.62926829268292,63.68780487804878,0,3,3
47,4,1,207.61160714285714,63.566964285714285,0,4,4
47,5,1,324.9973190348525,88.47184986595174,0,5,5
47,6,1,244.65073529411765,98.33088235294117,0,6,6
47,7,1,237.24232081911262,128.03754266211604,0,7,7
47,8,1,38.32947976878613,129.26589595375722,0,8,8
47,9,1,48.261538461538464,140.46153846153845,0,9,9
47,10,1,48.73695652173913,168.24565217391304,0,10,10
47,11,1,58.94583333333333,161.5125,0,11,11
47,12,1,117.97076023391813,168.51754385964912,0,12,12
47,13,1,240.28246753246754,196.76298701298703,0,13,13
47,14,1,286.42857142857144,223.08163265306123,0,14,14
47,15,1,271.86238532110093,225.61467889908258,0,15,15
47,16,1,258.4527687296417,256.3680781758958,0,16,16
47,17,1,278.95238095238096,266.3619047619048,0,17,17
47,18,1,150.66666666666666,285.43689320388347,0,18,18
47,19,1,119.98106060606061,290.95075757575756,0,19,19
47,20,1,158.81696428571428,304.04017857142856,0,20,20
47,21,1,131.23873873873873,302.7027027027027,0,21,21
48,1,1,171.63272727272727,53.49818181818182,0,1,1
48,2,1,134.34553775743706,56.71395881006865,0,2,2
48,3,1,178.11320754716982,63.7877358490566,0,3,3
48,4,1,207.63478260869564,63.69565217391305,0,4,4
48,5,1,324.79265091863516,88.6509186351706,0,5,5
48,6,1,244.72101449275362,98.25,0,6,6
48,7,1,237.3846153846154,128.14715719063545,0,7,7
48,8,1,41.30252100840336,132.1596638655462,0,8,8
48,9,1,41.202643171806166,153.91629955947135,0,9,9
48,10,1,118.0653409090909,168.0681818181818,0,10,10
48,11,1,59.32911392405063,162.23206751054852,0,11,11
48,12,1,55.42677824267783,180.7907949790795,0,12,12
48,13,1,229.90344827586208,194.87586206896552,0,13,13
48,14,1,250.1235294117647,198.24117647058824,0,14,14
48,15,1,286.47938144329896,223.0463917525773,0,15,15
48,16,1,272.0,225.64414414414415,0,16,16
48,17,1,258.31067961165047,256.3009708737864,0,17,17
48,18,1,278.36,266.5230769230769,0,18,18
48,19,1,151.00625,285.465625,0,19,19
48,20,1,120.25185185185185,290.9148148148148,0,20,20
48,21,1,159.2543103448276,304.2068965517241,0,21,21
48,22,1,131.3111111111111,302.7111111111111,0,22,22
49,1,1,134.05580357142858,56.57142857142857,0,1,1
49,2,1,172.1090909090909,53.18909090909091,0,2,2
49,3,1,177.95734597156397,63.867298578199055,0,3,3
49,4,1,207.7191489361702,63.765957446808514,0,4,4
49,5,1,324.64690721649487,88.78092783505154,0,5,5
49,6,1,244.69064748201438,98.44964028776978,0,6,6
49,7,1,237.23026315789474,128.21381578947367,0,7,7
49,8,1,39.61578947368421,129.82631578947368,0,8,8
49,9,1,49.4,142.18,0,9,9
49,10,1,40.64224137931034,153.02586206896552,0,10,10
49,11,1,117.93036211699165,167.88022284122562,0,11,11
49,12,1,59.51821862348178,162.76923076923077,0,12,12
49,13,1,55.34156378600823,180.9218106995885,0,13,13
49,14,1,240.996875,196.71875,0,14,14
49,15,1,286.53367875647666,223.00518134715026,0,15,15
49,16,1,272.0177777777778,225.80444444444444,0,16,16
49,17,1,258.1041009463722,256.41324921135646,0,17,17
49,18,1,277.98192771084337,266.6656626506024,0,18,18
49,19,1,151.0248447204969,285.43167701863354,0,19,19
49,20,1,120.25367647058823,290.8897058823529,0,20,20
49,21,1,159.8523206751055,304.5400843881857,0,21,21
49,22,1,131.5374449339207,302.76651982378854,0,22,22
50,1,1,133.99772727272727,56.675,0,1,1
50,2,1,172.23321554770317,52.9434628975265,0,2,2
50,3,1,177.77981651376146,63.87614678899082,0,3,3
50,4,1,207.7725321888412,63.75107296137339,0,4,4
50,5,1,324.42705570291776,88.87267904509284,0,5,5
50,6,1,244.67518248175182,98.25182481751825,0,6,6
50,7,1,237.4717607973422,127.87707641196013,0,7,7
50,8,1,39.333333333333336,129.367816091954,0,8,8
50,9,1,49.04761904761905,141.76190476190476,0,9,9
50,10,1,40.25550660792952,152.63876651982378,0,10,10
50,11,1,117.89017341040463,167.5,0,11,11
50,12,1,59.719367588932805,163.7391304347826,0,12,12
50,13,1,55.36051502145923,180.97424892703862,0,13,13
50,14,1,241.06369426751593,196.68789808917197,0,14,14
50,15,1,286.1968911917098,222.91709844559585,0,15,15
50,16,1,272.48198198198196,226.2927927927928,0,16,16
50,17,1,258.12179487179486,256.28846153846155,0,17,17
50,18,1,277.6448598130841,266.6697819314642,0,18,18
50,19,1,151.49683544303798,285.75632911392404,0,19,19
50,20,1,120.23420074349443,290.85873605947955,0,20,20
50,21,1,160.21030042918454,304.656652360515,0,21,21
50,22,1,131.42918454935622,302.56223175965664,0,22,22
51,1,1,172.88013698630138,52.571917808219176,0,1,1
51,2,1,133.97356828193833,56.8215859030837,0,2,2
51,3,1,177.54794520547946,63.9634703196347,0,3,3
51,4,1,207.6764705882353,63.857142857142854,0,4,4
51,5,1,324.2283464566929,88.97637795275591,0,5,5
51,6,1,244.58029197080293,98.30656934306569,0,6,6
51,7,1,237.37666666666667,127.80333333333333,0,7,7
51,8,1,39.59668508287293,129.55248618784532,0,8,8
51,9,1,49.516666666666666,142.51666666666668,0,9,9
51,10,1,39.61135371179039,151.73799126637556,0,10,10
51,11,1,117.8974358974359,167.2193732193732,0,11,11
51,12,1,60.073076923076925,164.38846153846154,0,12,12
51,13,1,55.029661016949156,180.58050847457628,0,13,13
51,14,1,241.18354430379748,196.70886075949366,0,14,14
51,15,1,285.98477157360406,222.72081218274113,0,15,15
51,16,1,272.4867256637168,226.37610619469027,0,16,16
51,17,1,258.2974683544304,256.19303797468353,0,17,17
51,18,1,277.4875776397516,266.85714285714283,0,18,18
51,19,1,151.82758620689654,285.84952978056424,0,19,19
51,20,1,120.26373626373626,290.98168498168496,0,20,20
51,21,1,160.7154811715481,304.8200836820084,0,21,21
51,22,1,131.50632911392404,302.59493670886076,0,22,22
52,1,1,173.20274914089347,52.065292096219935,0,1,1
52,2,1,133.94155844155844,56.92857142857143,0,2,2
52,3,1,177.37387387387386,63.806306306306304,0,3,3
52,4,1,207.70781893004116,63.946502057613166,0,4,4
52,5,1,323.95844155844156,89.08831168831169,0,5,5
52,6,1,244.56521739130434,98.30797101449275,0,6,6
52,7,1,237.2588996763754,128.19417475728156,0,7,7
52,8,1,42.020325203252035,132.84959349593495,0,8,8
52,9,1,39.13025210084034,151.1890756302521,0,9,9
52,10,1,117.92676056338028,167.06760563380283,0,10,10
52,11,1,60.595419847328245,165.0229007633588,0,11,11
52,12,1,54.88607594936709,180.42194092827003,0,12,12
52,13,1,241.265625,196.653125,0,13,13
52,14,1,286.07575757575756,222.61111111111111,0,14,14
52,15,1,272.45652173913044,226.33913043478262,0,15,15
52,16,1,258.22670807453414,256.1024844720497,0,16,16
52,17,1,277.394578313253,266.8734939759036,0,17,17
52,18,1,152.13622291021673,285.92879256965944,0,18,18
52,19,1,119.61797752808988,290.8614232209738,0,19,19
52,20,1,161.2,305.1333333333333,0,20,20
52,21,1,131.61087866108787,302.6569037656904,0,21,21
53,1,1,135.9718004338395,57.1822125813449,0,1,1
53,2,1,166.27586206896552,51.58620689655172,0,2,2
53,3,1,205.292,62.444,0,3,3
53,4,1,177.63013698630138,64.70776255707763,0,4,4
53,5,1,163.0,64.0,0,5,5
53,6,1,324.1498708010336,89.03100775193798,0,6,6
53,7,1,244.65357142857144,98.31428571428572,0,7,7
53,8,1,237.29617834394904,128.18789808917197,0,8,8
53,9,1,39.82010582010582,129.74074074074073,0,9,9
53,10,1,38.83127572016461,150.50205761316872,0,10,10
53,11,1,49.622950819672134,143.44262295081967,0,11,11
53,12,1,121.22651933701657,155.02209944751382,0,12,12
53,13,1,61.129629629629626,165.87037037037038,0,13,13
53,14,1,53.964285714285715,179.78571428571428,0,14,14
53,15,1,114.57777777777778,178.68333333333334,0,15,15
53,16,1,241.48447204968943,196.6583850931677,0,16,16
53,17,1,286.11,222.54,0,17,17
53,18,1,272.6150627615063,226.43514644351464,0,18,18
53,19,1,258.11746987951807,256.09939759036143,0,19,19
53,20,1,277.1878787878788,266.8333333333333,0,20,20
53,21,1,152.25776397515529,286.0217391304348,0,21,21
53,22,1,120.04411764705883,290.9375,0,22,22
53,23,1,161.84738955823292,305.53413654618475,0,23,23
53,24,1,132.12145748987854,302.7611336032389,0,24,24
54,1,1,132.1137566137566,55.735449735449734,0,1,1
54,2,1,160.6509433962264,51.278301886792455,0,2,2
54,3,1,179.84615384615384,52.17948717948718,0,3,3
54,4,1,204.1747967479675,62.109756097560975,0,4,4
54,5,1,154.6043956043956,64.37362637362638,0,5,5
54,6,1,178.57142857142858,65.09375,0,6,6
54,7,1,323.9671717171717,89.20454545454545,0,7,7
54,8,1,244.63888888888889,98.21180555555556,0,8,8
54,9,1,237.42088607594937,127.9493670886076,0,9,9
54,10,1,43.06425702811245,133.8835341365462,0,10,10
54,11,1,38.416326530612245,150.0204081632653,0,11,11
54,12,1,120.93478260869566,154.21195652173913,0,12,12
54,13,1,61.92250922509225,167.12546125461256,0,13,13
54,14,1,53.85375494071146,179.7391304347826,0,14,14
54,15,1,114.79120879120879,178.15934065934067,0,15,15
54,16,1,241.3404255319149,196.67173252279636,0,16,16
54,17,1,286.11442786069654,222.54726368159203,0,17,17
54,18,1,272.55555555555554,226.3827160493827,0,18,18
54,19,1,258.0416666666667,256.07440476190476,0,19,19
54,20,1,277.06306306306305,266.83483483483485,0,20,20
54,21,1,152.3140243902439,286.0274390243902,0,21,21
54,22,1,119.58052434456928,290.8689138576779,0,22,22
54,23,1,162.46502057613168,305.94650205761315,0,23,23
54,24,1,132.25896414342628,302.7370517928287,0,24,24
55,1,1,136.34745762711864,57.45127118644068,0,1,1
55,2,1,160.7847533632287,50.9237668161435,0,2,2
55,3,1,180.40540540540542,52.108108108108105,0,3,3
55,4,1,204.22310756972112,62.1593625498008,0,4,4
55,5,1,179.03056768558952,65.0,0,5,5
55,6,1,323.8589420654912,89.22166246851386,0,6,6
55,7,1,244.69686411149826,98.04878048780488,0,7,7
55,8,1,237.53582554517135,127.8785046728972,0,8,8
55,9,1,43.56923076923077,134.5653846153846,0,9,9
55,10,1,38.342629482071715,149.88844621513945,0,10,10
55,11,1,121.05759162303664,154.0628272251309,0,11,11
55,12,1,62.802120141342755,168.53356890459364,0,12,12
55,13,1,53.89453125,179.81640625,0,13,13
55,14,1,114.72677595628416,178.27868852459017,0,14,14
55,15,1,241.48192771084337,196.7078313253012,0,15,15
55,16,1,286.0,222.4780487804878,0,16,16
55,17,1,272.56962025316454,226.51476793248946,0,17,17
55,18,1,258.4314868804665,256.0466472303207,0,18,18
55,19,1,286.2121212121212,266.76969696969695,0,19,19
55,20,1,266.77456647398844,267.15606936416185,0,20,20
55,21,1,152.78115501519756,286.19452887537994,0,21,21
55,22,1,119.63358778625954,291.09541984732823,0,22,22
55,23,1,162.91119691119692,306.4555984555985,0,23,23
55,24,1,132.42745098039217,302.7176470588235,0,24,24
56,1,1,136.42061855670104,57.54845360824742,0,1,1
56,2,1,158.8768472906404,50.77832512315271,0,2,2
56,3,1,178.68,51.47,0,3,3
56,4,1,204.65748031496062,62.326771653543304,0,4,4
56,5,1,179.54545454545453,64.97402597402598,0,5,5
56,6,1,334.6060606060606,81.53333333333333,0,6,6
56,7,1,244.5241379310345,98.11724137931034,0,7,7
56,8,1,316.55230125523013,94.75313807531381,0,8,8
56,9,1,237.64197530864197,127.83333333333333,0,9,9
56,10,1,43.46124031007752,134.34108527131784,0,10,10
56,11,1,38.06201550387597,149.34496124031008,0,11,11
56,12,1,121.02094240837697,153.6282722513089,0,12,12
56,13,1,63.125,169.1107142857143,0,13,13
56,14,1,53.67307692307692,179.55384615384617,0,14,14
56,15,1,114.76502732240438,178.20218579234972,0,15,15
56,16,1,241.62941176470588,196.5529411764706,0,16,16
56,17,1,285.94146341463414,222.45853658536586,0,17,17
56,18,1,272.6612244897959,226.64489795918368,0,18,18
56,19,1,258.687134502924,256.0877192982456,0,19,19
56,20,1,286.7806451612903,266.8774193548387,0,20,20
56,21,1,267.0744680851064,267.5691489361702,0,21,21
56,22,1,141.18934911242604,282.3076923076923,0,22,22
56,23,1,165.78481012658227,290.4113924050633,0,23,23
56,24,1,113.35428571428571,290.9371428571429,0,24,24
56,25,1,132.7530864197531,291.55555555555554,0,25,25
56,26,1,163.06513409961687,306.8888888888889,0,26,26
56,27,1,133.00384615384615,302.6384615384615,0,27,27
57,1,1,136.33675564681724,57.71663244353183,0,1,1
57,2,1,165.09677419354838,50.83225806451613,0,2,2
57,3,1,204.66538461538462,62.40769230769231,0,3,3
57,4,1,179.55785123966942,64.71487603305785,0,4,4
57,5,1,331.02453987730064,82.26993865030674,0,5,5
57,6,1,244.53691275167785,98.36577181208054,0,6,6
57,7,1,319.28512396694214,94.35123966942149,0,7,7
57,8,1,237.72537313432835,127.77014925373135,0,8,8
57,9,1,43.15909090909091,133.9431818181818,0,9,9
57,10,1,37.89272030651341,148.9808429118774,0,10,10
57,11,1,121.05235602094241,153.34031413612564,0,11,11
57,12,1,63.40277777777778,169.32638888888889,0,12,12
57,13,1,50.81111111111111,175.65555555555557,0,13,13
57,14,1,114.68617021276596,178.2712765957447,0,14,14
57,15,1,60.58536585365854,188.59756097560975,0,15,15
57,16,1,241.8695652173913,196.58840579710144,0,16,16
57,17,1,285.90731707317076,222.40975609756097,0,17,17
57,18,1,272.7732793522267,226.834008097166,0,18,18
57,19,1,259.01440922190204,256.13256484149855,0,19,19
57,20,1,275.45533141210376,267.4438040345821,0,20,20
57,21,1,141.46242774566474,282.28323699421964,0,21,21
57,22,1,166.23899371069183,290.54088050314465,0,22,22
57,23,1,112.87570621468926,291.271186440678,0,23,23
57,24,1,133.390243902439,291.4146341463415,0,24,24
