TimeStep,CellLifeId,lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
1,1,1,16.421202725399,33.5,779.5,24,5.16898062827666
1,2,2,22.4055419210631,55.5377454148284,591.809420099465,14,5.06737421237946
1,3,3,44.3663841699346,67.1503779829727,598.85744152698,12,5.3272441741363
1,4,4,1.99718629148462,68.5,362.5,10,5.28672047178615
1,5,5,18.1702008920471,73.5,370.5,14,5.45788558723162
1,6,6,11.332244021936,78.6079968681932,551.91149890004,18,5.44733201224838
1,7,7,21.029054519458,78.3205793403464,363.966699289575,8,4.2841199659561
1,8,8,35.9193240944023,90,374,12,5.45382201278121
1,9,9,38.1573608476576,92.2979298572068,366.084246748296,18,5.31126323296794
1,10,10,25.648246453825,140,512,16,4.42688535568812
1,11,11,28.2026410079044,140.086767777962,503.644985975531,13,5.75603911132878
1,12,12,-19.9380122810689,152.29952939968,233.359467300814,10,4.69686727108681
1,13,13,16.7324531425846,155.5,248,16,5.40537898061951
1,14,14,37.6059201980603,154.103886702656,509.194886487242,14,4.90222276853707
1,15,15,29.9028639990507,156,519.5,14,5.13978628529223
1,16,16,47.9420309271495,217.293825203517,237.463707344931,17,5.52981830648812
1,17,17,49.2608155283794,218.673691631059,295.621155904944,15,5.31225028964357
1,18,18,44.819447473202,222.645334236497,50.6475624932005,17,4.87021104218305
1,19,19,32.8082568166836,224.537926397467,35.5695738611536,13,4.71919772124504
1,20,20,68.8323451993351,224.533736099679,439.18054909376,16,5.24052960489913
1,21,21,41.3122007640357,229.839838370187,295.251123573404,19,4.59012599988976
1,22,22,37.7907191599224,229.298483331609,48.0887376130485,13,3.67830612363896
1,23,23,36.0822364519004,231.095913742488,306.205527087002,16,5.28121012040225
1,24,24,-33.2936267323203,233.5,61,14,4.57982531647649
1,25,25,54.8388854645471,233.182464077154,453.075877604059,14,4.80206513206037
1,26,26,45,235.792893218813,42.5,10,4.70050526690661
1,27,27,-48.7310919779854,245.45398585706,49.2943919652884,13,5.25486902782691
1,28,28,40.2839591541862,259.353423766712,369.762849378676,15,5.73494617937822
1,29,29,45.8092292794393,259.792963744236,837.990013357144,13,4.31367802658174
1,30,30,45.0234418411422,269.792893277996,847.999710696241,13,4.20301239288554
1,31,31,37.9883213330217,272.192249579317,379.394068114124,14,5.59158997405888
1,32,32,67.5574511983559,332.384858783255,265.919625459775,22,5.27865377810301
1,33,33,-13.5997090184297,340.617568588456,133.485981097378,18,5.91070236763137
1,34,34,-15.8642607612723,340.863320368715,141.019043995368,20,5.74413940317433
1,35,35,20.6292111823418,345.823840582442,549.967940017102,14,4.77272021561617
1,36,36,9.07087715886618,360.5,555.5,14,4.73820292544585
1,37,37,29.7436290031712,391.751940019324,584.434126992926,14,5.04481816234511
1,38,38,49.3612453789013,396.241169047226,499.151287636235,14,5.2828265726711
1,39,39,41.8125472818508,394.793987137987,786.539317154929,9,4.87449814854485
1,40,40,41.0219284022707,401.5,422.5,13,4.91770380957736
1,41,41,43.557123269624,401.655461288084,795.362343864294,11,4.33981592760717
1,42,42,80.9275717835322,401.012510199008,772.657682887265,10,4.87566510725292
1,43,43,83.9791964907511,402.005516123399,782.604889557058,8,4.19633043823328
1,44,44,42.2549376909749,408.533864792346,511.706295388516,14,5.29098266502891
1,45,45,51.5686769003524,409.405858172923,433.229899243672,13,5.19798174076811
1,46,46,82.8189348005297,408.507843933411,775.125005358005,10,4.79541848045639
1,47,47,-83.4841127988067,411.113478710961,790.006459571956,13,4.66978327710199
1,48,48,-86.7169884103895,417.058088592057,792.473007153126,12,4.49140386730606
1,49,49,-79.951182904415,418.182157467492,780.428096961228,10,4.25219493495118
1,50,50,-43.3507111602991,426.090748206241,798.470306671585,12,4.32802136917262
1,51,51,-89.0406019888172,425.516743871656,782.500140188445,14,4.42623190633239
1,52,52,-41.0931226387876,435.048178752222,789.294536458891,11,4.28806304460147
1,53,53,-3.69267993123897,493.5,840.5,18,5.0992794046058
1,54,54,27.5331398238255,510.056628195067,210.268869208909,15,5.42343495869043
1,55,55,-7.90374065522622,525.5,212,14,5.81214739805992
1,56,56,45.5422443483514,525.5,304.5,14,5.47559469321641
1,57,57,23.2919384948456,527.040748987286,343.80229186329,15,5.41031945207332
1,58,58,66.6608751385814,533.342825677805,317.238998256237,15,5.36346469448925
1,59,59,-10.3211401920578,540,351.5,16,5.56224258167915
1,60,60,79.048906465454,538.018210303655,171.689971029767,14,5.11657917404986
1,61,61,60.5499280103955,543.754167530913,185.064607766327,13,5.48816741198641
1,62,62,60.6473935887852,547.809281682133,177.180901258062,14,3.97896804863232
1,63,63,39.4602579975964,616.5,454,12,4.63543112501818
1,64,64,24.821599299407,625.046190355274,662.29010286721,13,4.75733701898274
1,65,65,36.046260614713,626.315832815458,463.102761283387,12,4.70655582636436
1,66,66,33.8391281437986,636.5,668,12,4.97347601333446
1,67,67,26.4186180716624,661.5,297.5,11,5.03984824519589
1,68,68,11.3869314744383,670.509841883726,424.401283126818,17,5.12728291633328
1,69,69,47.3096884561185,672.028496934455,304.293467676092,15,4.68847321202091
1,70,70,22.4400190010248,728.037860177785,302.309141977576,16,4.51187795913571
1,71,71,15.3446940324977,727.517824355637,444.36768730982,12,4.33759872182784
1,72,72,9.28322531539238,733.006548506288,438.419342555499,16,5.77297628806214
1,73,73,10.6732239457865,740.907396304806,446.991349728438,12,4.61698018986299
1,74,74,-3.4371954689503,783.5,501.5,12,5.23193279433701
1,75,75,8.93165422747901,796.5,501,12,5.44177236868394
1,76,76,37.6488467017559,802.604115407543,630.694589801324,13,4.76595655045979
1,77,77,62.5572663327999,811,641.5,13,4.91916202882436
1,78,78,-50.9118584813312,813.315257587977,44.111911539436,15,5.59928313268839
1,79,79,-50.0807598719568,817.320853606102,51.6165251462597,15,5.25954326405399
1,80,80,-1.68227179155544,828,501,11,4.31702402016733
1,81,81,-8.54323288969584,839,498.5,11,4.66217845409836
1,82,82,-58.1546999165627,854.95236548484,277.914337995697,14,5.38169850656443
1,83,83,77.1613881685246,860.512500084721,286.611102801956,12,5.28137357463683
1,84,84,48.5148485055185,866.750872582859,298.662425930114,13,4.87543487949601
1,85,85,68.7523031614116,881.386777275591,567.39638935451,19,5.17585850461317
1,86,86,42.9260429581708,904.525589823066,751.206643588349,12,5.6836532035215
1,87,87,-65.3713924133789,907.545485925927,738.291632640585,10,6.75115728419264
1,88,88,80.5454580957777,911.506791880604,755.082132520734,10,3.60042952989091
2,1,1,16.2560302919976,32.58,779.87,25,4.98052691372703
2,2,2,22.3816129444212,54.6176658614637,592.179613171821,13,5.31305002486368
2,3,3,43.9024377164181,66.2332837578281,599.230260804715,12,5.38407724639848
2,4,4,3.85363524336241,67.58,362.87,10,5.17577702989023
2,5,5,18.8409829679568,72.4185286303351,371.343209252634,14,4.9813296154983
2,6,6,11.3785362008256,77.5898274244817,552.771354948377,18,5.39219063814232
2,7,7,18.9170844420822,77.4179002463479,364.342994365575,8,4.17083575763308
2,8,8,35.2997709415861,88.6719300498768,374.081072819198,13,4.85220724891634
2,9,9,38.1648466814427,91.3779188561553,366.454155020395,19,5.14820776635601
2,10,10,26.099919021064,138.850954851541,511.701016950912,16,4.54851899388619
2,11,11,26.7136821156849,139.183835645729,504.038497905856,14,5.58623439544523
2,12,12,-16.311633664727,150.919443348242,234.249695064235,11,4.17455975013891
2,13,13,15.6545531094645,154.58,248.37,16,5.21753367961255
2,14,14,36.8540395502798,153.679916982528,510.070110721882,13,5.06988633967087
2,15,15,29.9315663278853,155.08,519.87,14,5.13950107265791
2,16,16,47.5898612476278,216.742783474948,237.500831995926,17,5.29584787844783
2,17,17,49.1875443129409,217.374780928676,295.818366082461,15,5.15966063106329
2,18,18,44.4209148045706,221.722891383806,51.0200379502857,17,5.11440186638184
2,19,19,29.8219505601021,223.897559316,35.5551343102225,13,4.49469111628395
2,20,20,70.0865319573945,223.469491625897,439.2404965211,15,5.30683900051348
2,21,21,41.51186510025,228.417224868449,295.618818486015,19,4.66249311755264
2,22,22,40.0568908563656,228.375523127981,47.9309289487032,13,3.72368368252943
2,23,23,34.6821776245434,231.08,306.87,14,5.57349811570923
2,24,24,-33.4983266583595,232.58,61.37,14,4.57225277237927
2,25,25,53.2998933627281,232.278225468041,453.467626639216,14,4.65103101602938
2,26,26,45.5999011709112,235.222764263606,43.2198322864506,10,4.40974685637696
2,27,27,-48.5525363209593,245.241933028458,50.1204370167649,13,4.66955771822583
2,28,28,38.7841002207394,258.766806240886,369.759755909836,14,5.90878982786835
2,29,29,46.6872906437129,258.873199808931,838.34917957962,13,4.38527894600104
2,30,30,45,268.872893218813,848.87,13,4.07071281728253
2,31,31,37.4152112814352,271.58,379.87,15,5.05891968456891
2,32,32,67.5574511983559,331.464858783255,266.289625459775,22,5.27865377810301
2,33,33,-15.0470584143951,339.58,133.87,18,6.01377125365811
2,34,34,-16.8597210302257,340.703523596346,142.20349411509,20,5.54841788724391
2,35,35,21.7504281135052,344.894717811222,550.334403392022,14,4.90747185783525
2,36,36,9.45141634353506,359.0867874009,555.787894384545,14,4.5997875646676
2,37,37,29.9681359626992,390.830240851025,584.803151668014,14,4.99775606462198
2,38,38,50.5694447080596,395.307605032089,499.505142514358,14,5.39994179255568
2,39,39,44.3340937653197,394.222361491959,786.520579483192,9,4.68643746099188
2,40,40,41.3229771123242,400.58,422.87,14,4.78136651980522
2,41,41,48.0978689374454,400.707856646843,795.203930119488,11,4.39887387498997
2,42,42,79.3380221454789,400.097264209302,773.555014501275,10,4.59766575277437
2,43,43,89.5283430087854,400.580033882453,782.878231874463,8,4.74592220587155
2,44,44,41.5004087820029,407.623162800777,512.075788192469,14,5.42928318218566
2,45,45,51.21502199476,408.800497776821,433.996399460455,12,5.47808612251622
2,46,46,81.8823798677005,407.590019720359,775.511205686575,11,4.41504861141239
2,47,47,-85.424541941778,409.659771959024,790.373186860764,13,4.6617294764797
2,48,48,-88.0796965180343,416.113790141969,793.853806923722,12,4.82801464214294
2,49,49,-81.9562593955264,417.224848281871,780.809873942821,12,3.8900844963834
2,50,50,-42.8145608181332,425.18033575729,799.350558377723,10,4.6536980633631
2,51,51,-87.7419993859941,424.619399344777,782.870776455626,14,4.48956497123004
2,52,52,-39.1246822817541,434.467887324037,789.554494970165,11,4.2319203047466
2,53,53,-3.65371176710266,492.58,840.87,18,5.21047983718128
2,54,54,27.3789269425621,509.136007708044,210.640063389858,15,5.35978248479621
2,55,55,-9.46556464999531,524.58,212.37,14,5.66643935271825
2,56,56,44.9880836542947,524.372893234107,304.370147063691,14,5.13212822764892
2,57,57,21.9882133483631,526.116369551264,344.182792075475,15,5.35075733965091
2,58,58,65.8133809120146,531.962929172256,317.823602092686,15,5.34654432168359
2,59,59,-10.4860128414105,539.08,351.87,15,5.61607478634044
2,60,60,77.3094038806293,537.494586342029,171.601900781259,14,5.30175091079785
2,61,61,59.458957685236,542.395289592162,185.693445030094,13,5.41571554887931
2,62,62,63.7161215377999,546.235083404646,177.534228388087,13,4.04550092512917
2,63,63,40.191929999306,615.257324948942,454.751943466268,12,4.56407541130963
2,64,64,25.9824983082851,624.58,662.87,13,4.67955282270985
2,65,65,37.9011624045045,625.272849395629,462.764535811093,12,4.6371490043667
2,66,66,33.4923619809423,635.804087091864,668.786979696297,12,5.0348593722139
2,67,67,23.1386826623167,660.620221797351,297.673520982369,11,4.96820788168165
2,68,68,11.2529802280129,670.08,424.37,17,4.97268941040302
2,69,69,45.8168030819316,671.797115033803,304.673045174855,14,4.87745829891691
2,70,70,23.5777517140172,727.63826588579,303.486514705032,16,4.62373234902738
2,71,71,14.2868221073911,727.08,444.87,11,4.55379274313563
2,72,72,9.96564543734731,732.087544152268,438.783471172235,16,5.83371194570747
2,73,73,9.64461710208652,739.996231746846,447.362932936375,13,4.41642398050625
2,74,74,-3.50320126722172,782.58,501.87,12,5.06496476600779
2,75,75,5.73398729057984,795.58,501.37,12,5.31056006415463
2,76,76,39.7177780989602,802.08,630.87,13,4.78589263768464
2,77,77,64.5045213602552,809.913470437803,642.133910307898,14,4.77875930789956
2,78,78,-49.8889436758455,812.402135612042,44.4876014546913,15,5.45795374923735
2,79,79,-50.4383620312831,816.012984050648,52.1660760960641,15,5.16385138184173
2,80,80,-1.68227179155544,827.08,501.37,11,4.31702402016733
2,81,81,-6.18746661324007,838.08,498.87,11,4.65230724707132
2,82,82,-58.1546999165627,854.032365484841,278.284337995697,14,5.38169850656443
2,83,83,73.5204645230203,859.458703010907,286.532375872687,12,4.86758525393376
2,84,84,49.3569584321075,865.495545573983,298.641953300939,13,4.80114489462223
2,85,85,68.7085820522648,880.932571350146,567.58568302311,19,5.07055094904326
2,86,86,41.5871237847413,903.622094567924,751.575852709389,11,5.29024207821896
2,87,87,88.974281502711,906.080160239476,738.887901208755,10,6.69577367789276
2,88,88,70.2430782125021,911.109432407324,756.039015208556,8,4.60409487031671
2,89,89,-7.16135998910178,152.08,229.37,5,2.60799577834337
3,1,1,15.986546576667,31.5916309857075,780.532957376598,25,5.24506042556152
3,2,2,22.05236209961,54.21,593.19,14,5.21493711119899
3,3,3,43.1827530768078,65.525672356007,600.419174653747,12,5.38181879954943
3,4,4,5.31727638719639,66.71,363.69,10,5.06831427922944
3,5,5,16.6543583743648,71.71,371.69,14,5.31488297520012
3,6,6,11.3785362008256,76.7198274244817,553.591354948377,18,5.39219063814232
3,7,7,15.6904598981532,76.5747799259538,365.671368394865,8,4.01669931350005
3,8,8,36.200744935634,88.21,375.69,15,4.93010801993849
3,9,9,40.3108370169848,90.8865329898653,367.071272990591,19,5.19957551745085
3,10,10,27.0875188863682,138.43767548778,512.744843991095,16,4.77267196404798
3,11,11,26.2893457362557,138.540263357707,504.416832162556,14,5.50858994272954
3,12,12,-15.7223195619407,150.555805409585,234.573219148561,10,4.39113651818009
3,13,13,17.909833313656,153.71,249.19,16,5.59113433875259
3,14,14,37.4982489297968,153.117682618728,510.488945436421,13,5.14766495503377
3,15,15,28.8560105313595,153.513387389486,520.010777296179,15,4.80450987206726
3,16,16,48.1352434612862,215.50395160439,238.651326196768,17,5.40566556204999
3,17,17,49.6263003966752,216.005197001097,296.632967266091,15,5.23638290187944
3,18,18,44.7718144057849,220.855041358813,51.8378574677112,17,4.99048900251545
3,19,19,30.4332713761615,223.21,36.19,12,4.66479297089999
3,20,20,70.6448708477609,222.600806325865,440.049681101563,15,5.3722605216574
3,21,21,40.8519147766366,227.555893763385,296.446402691178,19,4.97958256733471
3,22,22,40.5695686830725,227.50500614999,48.7446229937616,13,3.94252904558909
3,23,23,34.9048853516124,229.423892098999,308.100051544303,16,5.32960308185422
3,24,24,-33.7119200789153,231.848410586352,61.9965719146259,15,4.6076689043228
3,25,25,53.2998933627281,231.408225468041,454.287626639216,14,4.65103101602938
3,26,26,48.556434121879,234.335195993777,44.0209410172808,10,4.71453462732055
3,27,27,-48.843270036048,244.039060522569,50.8135439302037,13,5.01446902623979
3,28,28,39.9058589225906,257.889235961701,370.573549777388,15,5.67020528935803
3,29,29,45.3136354335681,258.354516575064,839.541612762276,14,4.23900616815165
3,30,30,44.8218345452615,268.002896637477,849.692198797176,13,4.45378002388155
3,31,31,37.396705489634,270.71,380.69,15,5.2066204953729
3,32,32,67.9571702289924,330.595446641749,267.101847792934,22,5.18653475861793
3,33,33,-15.9352836437067,339.190786209398,134.552724288921,17,6.14122369134417
3,34,34,-16.8493371017324,339.83346314572,143.023607113127,20,5.64875118974368
3,35,35,22.6111576338754,344.017762450513,551.151567681459,14,4.98029295869847
3,36,36,10.8109801021953,358.616215222187,556.681125661568,14,4.73562666493414
3,37,37,28.9107919773063,389.968276363364,585.627686741279,14,5.11032738985633
3,38,38,50.5694447080596,394.437605032089,500.325142514358,14,5.39994179255568
3,39,39,41.5028558156238,393.335538653684,787.358671311059,9,4.86800269916047
3,40,40,42.2895280737092,399.71,423.69,14,4.85590221568947
3,41,41,45.0147157504748,400.002893242136,796.1898183879,11,4.39368299787155
3,42,42,83.2884326717041,399.216852925119,773.806871243921,10,4.7947864692855
3,43,43,84.2655157571993,400.215004387199,783.789918619423,8,4.22671909157894
3,44,44,42.6432222776234,406.400362063672,513.264301795766,14,5.14038077833594
3,45,45,51.21502199476,407.930497776821,434.816399460455,12,5.47808612251622
3,46,46,79.4918643217499,406.726770978767,776.372375140318,10,4.59880459792248
3,47,47,-86.7258940716833,409.266296698664,791.22018868688,13,4.50530639521423
3,48,48,-86.3442910335761,415.274778273385,794.660154356866,12,4.81429893589595
3,49,49,-84.0250594431374,416.316809720531,781.643385742438,11,3.97928136095541
3,50,50,-43.8325266412649,423.570683592111,800.843723598289,11,4.57812641638539
3,51,51,-86.8664118129392,423.764664170273,783.691495203573,14,4.55751307157573
3,52,52,-38.8681429167242,433.599296091288,790.376234875571,11,4.31924581769555
3,53,53,-3.83380453496049,491.71,841.69,18,5.21054227287514
3,54,54,27.7178297269359,508.26737553506,211.457441226706,15,5.39660394352225
3,55,55,-8.92626040757308,523.71,213.19,14,5.66690689130284
3,56,56,42.3282104178222,524.079649818877,305.526688300071,14,5.3630547186677
3,57,57,22.0854742100772,525.246688008727,345.002005322569,15,5.4167085459594
3,58,58,68.3791211626232,531.596126050604,318.593642203965,15,4.98117772220117
3,59,59,-11.218906411431,538.112720982316,352.199554495669,15,5.55149493147917
3,60,60,79.0448687920345,536.228223693483,172.880040216698,14,5.10375116861759
3,61,61,58.4214171896523,541.522204882874,186.525872376311,13,5.3220684346813
3,62,62,61.9008480824319,546.004432493158,178.366566330917,14,4.19722506402356
3,63,63,40.191929999306,614.387324948942,455.571943466268,12,4.56407541130963
3,64,64,25.9824983082851,623.71,663.69,13,4.67955282270985
3,65,65,36.7833511492068,624.81105725044,463.889848149339,12,4.7173209562372
3,66,66,34.4835704165881,634.926915052406,669.602144285955,12,5.02834390707403
3,67,67,26.4186180716624,659.71,298.69,11,5.03984824519589
3,68,68,12.4236804185187,668.721708277732,425.582430515645,17,5.35484699235433
3,69,69,45.889228464893,670.927995454335,305.493952208858,15,4.62863061644989
3,70,70,24.0193401041239,726.963181563234,303.850226549026,16,4.49555802875603
3,71,71,14.7129324409461,726.21,445.69,12,4.42142572621901
3,72,72,9.16815837908472,731.21,439.69,17,5.49196789640745
3,73,73,9.08930482826431,739.131013126024,448.183721656138,13,4.49452053688602
3,74,74,-3.4371954689503,781.71,502.69,12,5.23193279433701
3,75,75,7.87905072593337,795.21,502.19,13,5.18967930243226
3,76,76,40.2717958755097,800.828506688662,631.366792863005,13,4.8493456321646
3,77,77,63.5528049869564,809.21,643.19,14,4.97680489138541
3,78,78,-51.5238535335425,811.912528010577,45.6096607545815,15,5.46658221576123
3,79,79,-50.5127366703047,815.142070356184,52.9861636813214,15,5.22295292450866
3,80,80,-2.22291342613974,826.21,501.69,12,4.25004321584354
3,81,81,-9.09911115288831,838.203708130094,499.61092862541,12,4.65979493946724
3,82,82,-59.7107896114433,853.146110297707,279.578691967559,14,5.47027316967227
3,83,83,76.2514285357072,858.238652004349,287.427661674119,13,5.02530931080409
3,84,84,47.3089787957,865.314001386483,300.235554923518,13,4.8510293534374
3,85,85,69.2249510728241,879.597669854655,568.577209717809,19,5.37758030619597
3,86,86,40.276620828906,903.091466092285,752.013239261905,11,5.17407208740045
3,87,87,-61.2721523439023,906.011868553717,739.511218790778,10,6.39251821378556
3,88,88,64.9910101806827,910.756879266873,756.901380228997,9,5.11412672618736
3,89,89,-13.9644893543405,150.089339759233,229.704777261149,4,2.20821766830807
4,1,1,16.4983348525292,30.5365985266264,782.166834249068,26,5.25915666364019
4,2,2,21.4520094760149,52.8346378898457,594.167139106333,14,5.14355438118554
4,3,3,42.3778153350697,64.9629917947501,601.219358186039,12,5.44782407867586
4,4,4,3.44800310446066,65.8,364.85,10,5.17803654710999
4,5,5,17.9905368589948,70.4911400891562,373.801107541487,14,5.07766844199249
4,6,6,10.9965200527352,75.8953746871942,554.359180614643,18,5.42757492468396
4,7,7,13.6502671381533,75.8,366.35,8,4.02771490990979
4,8,8,38.4029721446523,87.3,376.35,14,5.13997110202212
4,9,9,39.8894661893196,89.9793457111689,368.233641534579,19,5.25425893633437
4,10,10,26.0614336672187,137.519667299679,513.900838250235,16,4.77580418959529
4,11,11,27.576698383756,137.393868451367,506.004924130393,14,5.65735642288973
4,13,13,17.7999019250241,152.8,250.35,17,5.11175030594995
4,14,14,36.8540395502798,151.899916982528,512.050110721882,13,5.06988633967087
4,15,15,29.5157684484167,153.3,521.85,14,5.21121665153787
4,16,16,48.7422699792425,214.59440095575,239.803848198801,17,5.50946028403119
4,17,17,49.7205398326536,215.8,298.35,16,5.06834638765051
4,18,18,44.4209148045706,219.942891383806,53.0000379502857,17,5.11440186638184
4,19,19,28.0344516836528,221.8,37.35,12,4.87365497925917
4,20,20,70.331185104868,221.690054728346,441.215755842089,15,5.37438351461493
4,21,21,40.12362309364,226.977780523659,297.232327881623,20,4.84645054169613
4,22,22,40.6298478013118,226.594949072998,50.4038812614351,13,4.0036214781743
4,23,23,33.2859574380025,229.074408977184,308.932029052157,16,5.34762265783405
4,24,24,-31.5874556229842,230.702121402042,63.2362586565715,13,5.0038365201483
4,25,25,53.0747731857926,230.700193648094,455.051062150358,15,4.49128483010462
4,26,26,48.556434121879,233.425195993777,45.1809410172808,10,4.71453462732055
4,27,27,-49.4492043401075,242.8,52.35,13,4.95497713010625
