CellId,lable,birth Length,AverageLength,AverageVelocity,LifeHistory,growth rate
3182.0,354.0,36.45031069011152,26.229891582154366,-0.105,17.0,-0.004
3183.0,49.0,10.345050026437065,24.563089010462196,0.799,13.0,0.066
3184.0,46.0,16.57096871533535,20.377634845077303,-0.338,17.0,0.014
3185,49.0,5.571304993630558,5.571304993630558,0.0,1,NaN
3186,65.0,15.308995235371496,15.308995235371496,0.0,1,NaN
3187.0,52.0,19.75237347610293,20.550923072753026,0.298,3.0,0.02
3188.0,46.0,17.28540658836244,17.380820950806594,-0.073,15.0,-0.006
3189.0,52.0,17.76563273615686,20.564535065089643,-0.885,4.0,0.064
3190.0,65.0,20.294711306822936,29.64336094680018,-2.012,2.0,0.218
3191.0,407.0,29.92430894182388,35.69141604654366,1.231,3.0,0.096
3192.0,168.0,49.57804564371319,49.675819899198835,0.023,2.0,0.001
3193.0,65.0,42.14121994174473,44.11612583666601,0.895,3.0,0.018
3194,168.0,41.541065589804425,41.541065589804425,0.0,1,NaN
3195.0,60.0,31.67673305705101,42.98819085299399,3.514,2.0,0.18
3196,62.0,14.819813701589636,14.819813701589636,0.0,1,NaN
3197.0,75.0,20.19454565555136,21.618180488922654,-0.669,7.0,0.018
3198.0,62.0,25.78978767527219,30.070615591536306,1.296,12.0,0.005
3199.0,59.0,53.2255818505696,54.69829100619062,0.402,2.0,0.018
3200.0,60.0,18.332344007451145,29.66768540194621,0.346,5.0,0.085
3201.0,65.0,43.03100698370447,47.29109570288621,-0.592,5.0,0.026
3202.0,407.0,4.318667337728677,4.6068308848293835,0.638,2.0,0.042
3203.0,59.0,16.865311496473243,21.26488861052273,0.18,7.0,0.066
3204.0,75.0,20.02272682587225,24.751006944196785,0.28,14.0,0.018
3205.0,172.0,21.5714688595183,22.49270533687552,0.107,3.0,0.019
3206.0,172.0,20.19443863971956,24.914374412057263,0.762,13.0,0.018
3207,60.0,19.01274471712418,19.01274471712418,0.0,1,NaN
3208,60.0,8.136422680779996,8.136422680779996,0.0,1,NaN
3209.0,74.0,22.113873769967544,22.392464076983163,0.033,3.0,0.004
3210.0,74.0,18.39484701836045,23.769237616200726,0.088,17.0,0.018
3211,79.0,27.440025525543643,27.440025525543643,0.0,1,NaN
3212.0,79.0,30.17418023130138,53.66636855453519,1.086,3.0,0.175
3213.0,75.0,48.0921788188515,49.95306419002228,0.185,3.0,0.016
3214.0,83.0,17.02738584687345,23.974530120625538,0.171,4.0,0.114
3215.0,75.0,22.76660701035241,23.001540077431926,0.091,3.0,0.004
3216,83.0,4.894994431930092,4.894994431930092,0.0,1,NaN
3217.0,86.0,20.45265361526985,21.001341817129944,-0.721,3.0,0.011
3218.0,87.0,22.538628056687102,29.681723150543334,-0.086,11.0,0.031
3219.0,86.0,20.36873397638941,20.506886704635438,0.009,3.0,0.006
3220.0,88.0,34.2682955917932,40.27671615528767,-0.167,7.0,0.03
3221.0,88.0,30.39335747833653,37.91055239108528,0.148,13.0,0.023
3222.0,87.0,24.965458405607528,28.84833582690706,-0.645,8.0,0.023
3223.0,90.0,64.5608926338083,80.01575310674636,-0.671,2.0,0.13
3224.0,91.0,18.29361739055275,35.01256784373347,0.954,3.0,0.178
3225,90.0,27.662568067979617,27.662568067979617,0.0,1,NaN
3226.0,90.0,19.57265855803047,24.67064211104219,-0.208,14.0,0.021
3227.0,90.0,21.18513664114044,21.395719339368252,-0.048,3.0,0.006
3228.0,91.0,22.562494252843937,27.661174995917012,-1.867,12.0,0.021
3229,91.0,26.07453006592347,26.07453006592347,0.0,1,NaN
3230,91.0,4.346129984141888,4.346129984141888,0.0,1,NaN
3231.0,91.0,13.504286439437708,17.97168174545784,-1.017,2.0,0.169
3232.0,91.0,24.05375781676386,33.847594790796556,-1.159,17.0,0.023
3233.0,481.0,21.571916048696934,21.582738955788262,-0.486,3.0,0.005
3234.0,482.0,30.56511289287058,32.283631538062686,-0.714,3.0,0.023
3235.0,387.0,28.91902827498172,28.25501845433164,0.309,2.0,-0.016
3236.0,96.0,24.501295452541136,24.494479456697196,2.581,3.0,0.011
3237,387.0,15.76242178414842,15.76242178414842,0.0,1,NaN
3238.0,96.0,21.146407016337527,21.408342814758246,2.777,3.0,0.007
3239.0,310.0,23.92705464563809,29.905362105451776,-1.599,10.0,0.029
3240.0,310.0,23.56858261785799,32.16918060702125,-0.879,16.0,0.028
3241.0,483.0,19.279444839095827,32.444705114731256,-1.229,4.0,0.117
3242.0,484.0,19.56314821617261,22.140508078632486,0.939,5.0,0.046
3243.0,460.0,23.92543581895355,22.954557407667288,-0.277,2.0,-0.028
3244,486.0,43.31776111710151,43.31776111710151,0.0,1,NaN
3245.0,3.0,38.8613216504656,40.776565792757076,2.413,3.0,0.024
3246,460.0,24.2153855348396,24.2153855348396,0.0,1,NaN
3247.0,3.0,38.233098271218005,30.00181370942161,0.432,16.0,-0.007
3248.0,7.0,18.38447027197648,18.44976566034502,0.463,2.0,0.002
3249.0,4.0,16.538380300672802,17.31785630016064,-0.478,2.0,0.03
3250.0,146.0,23.158102237248382,26.3981563973741,-0.81,11.0,-0.03
3251,7.0,58.81741777289293,58.81741777289293,0.0,1,NaN
3252.0,4.0,32.44149885504509,47.270436300229385,-0.211,9.0,0.042
3253.0,9.0,22.007370089415204,28.725289920739787,0.19,11.0,-0.006
3254,4.0,59.413912920999806,59.413912920999806,0.0,1,NaN
3255.0,9.0,6.184925405604536,6.229322253886282,0.8,2.0,0.005
3256,265.0,4.346129984141888,4.346129984141888,0.0,1,NaN
3257.0,146.0,25.644973685722118,27.826829163927812,-1.565,5.0,0.007
3258.0,265.0,15.451850808839444,27.34218823507626,-0.385,13.0,0.041
3259.0,9.0,22.2187340265531,19.756289346006856,2.041,3.0,-0.118
3260.0,9.0,9.65134308268936,25.514677018538297,-0.611,10.0,0.072
3261.0,10.0,16.16008824574823,26.121459047243967,0.647,10.0,0.069
3262.0,4.0,6.652876790111255,6.8438788742508745,-0.115,2.0,0.019
3263.0,18.0,23.0398708742593,30.726518152776876,1.874,16.0,0.029
3264.0,18.0,22.20611978485985,27.951124063513056,0.941,16.0,0.021
3265.0,10.0,19.091073151698247,18.668544802661394,0.534,2.0,-0.015
3266.0,18.0,4.780914437337574,4.896006615064271,-0.116,2.0,0.016
3267.0,18.0,15.072856276162089,30.82586424516031,-0.318,16.0,0.043
3268.0,23.0,19.289101772420228,25.89368559477264,1.318,16.0,0.025
3269.0,26.0,15.308476989789444,19.488906717067813,-0.231,16.0,0.02
3270.0,20.0,16.577579728658016,21.114755364937576,0.056,14.0,0.023
3271.0,26.0,16.302713604946906,19.257968364245947,0.151,16.0,0.018
3272.0,23.0,17.895327053732625,18.072664376617475,0.308,2.0,0.007
3273.0,23.0,23.231941734091457,29.034551216888477,0.149,15.0,0.022
3274,20.0,17.642707643238406,17.642707643238406,0.0,1,NaN
3275.0,23.0,25.03773487286089,26.984227773420734,0.39,14.0,-0.009
3276.0,154.0,20.39879054262533,29.190310647008943,-0.365,16.0,0.028
3277.0,154.0,16.26606278751894,15.847125830486911,0.241,3.0,-0.008
3278.0,28.0,18.074075792015137,25.921233564074257,1.811,3.0,0.186
3279.0,28.0,18.696734863821444,23.82315131439474,-0.133,12.0,0.025
3280.0,28.0,18.31053881277828,18.93876969695709,0.243,2.0,0.022
3281.0,28.0,21.019485190200136,27.8276104168554,0.57,16.0,0.024
3282.0,43.0,21.676260819504,24.809614110536174,-0.349,13.0,0.017
3283.0,33.0,22.01694975969132,21.16613651206095,-0.501,10.0,-0.003
3284.0,43.0,20.90130809028845,23.78375618712333,-0.407,13.0,0.013
3285.0,38.0,13.146499469103269,16.923800292336757,0.628,2.0,0.151
3286,38.0,4.381780460041329,4.381780460041329,0.0,1,NaN
3287.0,161.0,31.590371741940963,32.223148077507474,-0.236,2.0,0.013
3288.0,161.0,27.38228297183572,28.114623453928704,-0.17,2.0,0.017
3289.0,49.0,22.68421780871137,31.14329022267453,-0.569,16.0,0.041
3290.0,49.0,19.78933368101844,26.115568189516292,-0.854,14.0,0.026
3291.0,313.0,30.83529262304205,31.413785073339913,-1.184,3.0,-0.002
3292.0,53.0,14.052702487796276,16.99742592574989,-0.386,13.0,0.033
3293.0,167.0,21.126778320240327,21.86040192232709,-1.408,5.0,0.017
3294.0,53.0,21.372767178462063,28.627009652399202,-0.359,14.0,0.038
3295.0,313.0,28.02591773519449,31.90547739492763,0.929,13.0,0.009
3296.0,45.0,29.408838711489675,19.26211253247443,-2.825,2.0,-0.39
3297.0,167.0,21.712107319018436,21.846705871046385,-0.064,2.0,0.004
3298,53.0,3.919183588453085,3.919183588453085,0.0,1,NaN
3299.0,52.0,17.378345107186984,22.69095517550061,-1.363,14.0,0.026
3300.0,53.0,13.989095891798456,24.213747812590583,-2.51,6.0,0.104
3301,52.0,12.005715096381811,12.005715096381811,0.0,1,NaN
3302.0,52.0,21.540571030133812,21.96950576280067,0.5,3.0,-0.277
3303.0,488.0,22.347679062900124,26.990892073738188,0.043,13.0,0.017
3304,45.0,63.36106461035224,63.36106461035224,0.0,1,NaN
3305.0,52.0,21.32666250751201,22.768236565717928,-1.22,6.0,0.011
3306.0,168.0,24.61522145748979,26.198719151567463,-0.269,3.0,0.024
3307.0,168.0,26.918328718534585,27.626128336024507,0.053,2.0,0.017
3308.0,168.0,22.65979622499522,26.73943886618399,-0.029,8.0,0.025
3309.0,168.0,21.35083051152129,22.474141739507242,0.809,3.0,0.03
3310.0,75.0,22.835136933427798,31.90012945677804,-1.837,7.0,0.076
3311.0,77.0,30.667101605400997,37.52335380076445,0.963,13.0,0.02
3312.0,70.0,29.31996659860649,26.12120116199246,0.192,16.0,0.006
3313.0,75.0,24.22879165106703,30.831217061025164,-0.315,16.0,0.021
3314.0,75.0,22.546876585673036,26.04546637588449,0.393,13.0,0.014
3315.0,446.0,17.618080415214553,17.277201877604277,-0.128,2.0,-0.013
3316,446.0,70.22263383667183,70.22263383667183,0.0,1,NaN
3317.0,77.0,25.419026114077376,27.464465453923836,-1.333,4.0,0.021
3318.0,70.0,26.034647209655223,29.128395671384403,0.408,16.0,-0.019
3319.0,75.0,21.31461911228696,25.018248595088025,-0.57,16.0,0.01
3320.0,75.0,23.40670744732296,26.49845655831998,-0.005,16.0,0.009
3321.0,77.0,22.47646196328375,34.583260873440416,1.52,3.0,0.21
3322.0,75.0,21.68520739758575,27.53302596114065,-0.028,16.0,0.015
3323.0,77.0,21.533281563711057,22.570945474483388,-0.171,2.0,0.031
3324,74.0,4.418071998329191,4.418071998329191,0.0,1,NaN
3325.0,74.0,15.308583312817648,29.17671767279002,-0.116,16.0,0.039
3326.0,87.0,36.07586582063264,37.05464712603301,0.04,2.0,0.018
3327.0,75.0,23.4507756091566,29.824700476627658,-0.14,15.0,0.022
3328.0,75.0,25.173319754769658,25.08109776384311,-0.014,2.0,-0.002
3329.0,77.0,20.188211136817632,23.664830635550256,1.497,3.0,0.082
3330,77.0,20.65120891305741,20.65120891305741,0.0,1,NaN
3331.0,88.0,29.06291506678144,29.33590135544998,0.178,2.0,0.006
3332.0,88.0,29.02278879132745,29.75405896655638,0.079,2.0,0.016
3333,87.0,24.08229046329272,24.08229046329272,0.0,1,NaN
3334.0,87.0,24.59176738076829,25.374568626819432,0.074,2.0,0.021
3335.0,87.0,24.55638027248476,32.21522007126677,-0.489,14.0,0.024
3336.0,91.0,45.87770700169156,43.55510617443487,-0.794,2.0,-0.036
3337,91.0,4.610834905547121,4.610834905547121,0.0,1,NaN
3338,90.0,4.271760045262084,4.271760045262084,0.0,1,NaN
3339.0,91.0,14.27637863903561,17.672011170564005,-0.671,2.0,0.13
3340.0,90.0,18.125130499185275,22.03475007792817,-0.721,2.0,0.12
3341.0,91.0,43.75985842462863,46.95965093846985,-0.224,4.0,0.018
3342.0,184.0,20.6045162407914,26.344279371074197,-0.905,16.0,0.02
3343.0,96.0,24.46314019585969,25.65194378069459,-1.223,3.0,0.023
3344.0,184.0,21.612649234537127,26.238339491424103,-0.809,16.0,0.019
3345.0,96.0,22.449697936652424,31.170381636799554,-3.061,4.0,0.145
3346.0,99.0,20.260136284464632,26.077081346510624,-0.297,16.0,0.021
3347.0,99.0,18.809943714547316,24.2258769823763,0.081,16.0,0.021
3348.0,308.0,31.174178291121397,25.15890639974974,-1.019,10.0,-0.021
3349.0,308.0,24.3983187935781,25.40780191743223,-0.146,2.0,0.027
3350.0,491.0,21.092592352514547,21.16298685867242,-0.187,2.0,0.002
3351.0,264.0,30.400665460948677,30.45778123676111,0.313,2.0,0.001
3352.0,264.0,35.97098212969102,20.083108761185816,-2.746,2.0,-0.716
3353.0,440.0,38.44569736342554,26.674869067850466,0.214,15.0,-0.007
3354.0,493.0,21.78654541035484,43.61867325303061,1.6,6.0,0.095
3355,486.0,21.333130647409167,21.333130647409167,0.0,1,NaN
3356.0,486.0,20.600452731535395,21.547336666538115,0.902,9.0,0.018
3357.0,460.0,21.51395973734197,36.775794104392716,0.993,2.0,0.294
3358.0,460.0,22.18537684742788,26.984535256554114,-0.154,12.0,0.022
3359,3.0,10.807825225348772,10.807825225348772,0.0,1,NaN
3360,440.0,4.098780306383839,4.098780306383839,0.0,1,NaN
3361,8.0,23.524550378068025,23.524550378068025,0.0,1,NaN
3362.0,3.0,38.10698151489956,21.152482065786245,-1.057,6.0,-0.076
3363,14.0,5.258554520990449,5.258554520990449,0.0,1,NaN
3364,8.0,4.09878030638384,4.09878030638384,0.0,1,NaN
3365.0,3.0,9.80402664460661,22.396433901439913,-0.482,15.0,0.06
3366,3.0,35.59710428587267,35.59710428587267,0.0,1,NaN
3367.0,14.0,14.577628144786994,25.250895585792115,1.298,9.0,0.051
3368.0,17.0,45.36411672785168,42.98900268742956,-1.809,4.0,-0.004
3369,7.0,18.51936093965976,18.51936093965976,0.0,1,NaN
3370.0,7.0,43.225448668602496,44.756743330320546,0.404,2.0,0.023
3371.0,495.0,24.04216732133311,33.08810128709515,-0.313,7.0,0.033
3372,17.0,32.48976693578457,32.48976693578457,0.0,1,NaN
3373.0,1.0,18.504448689103658,23.701999090304078,-0.027,14.0,0.032
3374,4.0,16.05313360448938,16.05313360448938,0.0,1,NaN
3375.0,14.0,34.217345407467235,28.686372252881508,-0.462,2.0,-0.13
3376.0,3.0,46.21597420374024,50.324970104325175,0.767,4.0,0.024
3377,3.0,4.346129984141888,4.346129984141888,0.0,1,NaN
3378.0,4.0,41.69263748555344,41.43688976839278,-0.774,3.0,0.003
3379.0,1.0,17.136267361576333,21.043505066486375,-0.102,15.0,0.018
3380.0,14.0,20.35225378777104,19.65490225085162,0.666,2.0,-0.024
3381,422.0,24.44639148424623,24.44639148424623,0.0,1,NaN
3382.0,422.0,34.08481656589174,21.98579214444397,1.44,4.0,-0.097
3383.0,20.0,19.5962634252412,26.227824901610727,-0.314,15.0,0.024
3384.0,28.0,22.535304577503144,27.04121905935124,0.984,15.0,0.02
3385.0,28.0,21.19536643931009,26.304360310774943,0.282,15.0,0.019
3386.0,20.0,20.010921032845623,24.020485250076405,-0.13,12.0,0.022
3387.0,28.0,26.0783898790518,24.212935027983875,-0.071,15.0,0.007
3388,26.0,19.716156961528245,19.716156961528245,0.0,1,NaN
3389.0,28.0,12.435570760346575,24.25572378266377,-0.167,15.0,0.041
3390.0,26.0,21.21157911801457,25.766216662375626,0.144,12.0,0.022
3391.0,401.0,27.818471794165752,28.53505291621353,0.564,2.0,0.017
3392.0,401.0,28.447367054739424,33.34910194823146,-0.238,12.0,0.018
3393.0,497.0,21.27202213512077,21.976662268235685,0.179,6.0,0.008
3394.0,28.0,22.17403154293842,29.46342681130733,0.062,15.0,0.025
3395.0,154.0,48.02537591319799,36.07222776123981,-3.866,2.0,-0.23
3396.0,28.0,21.519456208076083,25.620474420641457,-0.603,12.0,0.021
3397,154.0,24.179985585519187,24.179985585519187,0.0,1,NaN
3398.0,32.0,23.92580977139273,29.64883882925706,-0.182,13.0,0.024
3399.0,32.0,28.865163872491685,34.50608286974693,0.029,12.0,0.02
3400,32.0,28.88963969216561,28.88963969216561,0.0,1,NaN
3401.0,32.0,31.551780302348888,50.43702972775345,-1.296,2.0,0.262
3402,157.0,39.35964586606762,39.35964586606762,0.0,1,NaN
3403.0,41.0,27.574729622166195,34.88078473290527,-0.212,14.0,0.02
3404,43.0,42.456756463284826,42.456756463284826,0.0,1,NaN
3405.0,157.0,41.02613223686472,35.50143711822287,0.142,15.0,-0.007
3406.0,41.0,27.279037750477222,29.21104062964068,-1.479,3.0,0.022
3407,161.0,49.09370799165252,49.09370799165252,0.0,1,NaN
3408.0,43.0,21.229548984452933,28.048589802252277,-0.627,15.0,0.024
3409,161.0,35.90311810041627,35.90311810041627,0.0,1,NaN
3410.0,47.0,27.040363796814677,50.5402126144253,-3.232,4.0,0.164
3411.0,45.0,29.257101016555826,31.267422492957515,-2.86,4.0,0.018
3412.0,164.0,26.76840740415988,36.02850667870575,2.083,3.0,0.097
3413,47.0,15.056318018133943,15.056318018133943,0.0,1,NaN
3414.0,50.0,20.18681124275968,37.13676543334417,-1.033,10.0,0.052
3415.0,45.0,27.178885829937943,35.0033136366126,-0.684,12.0,0.024
3416.0,164.0,24.295863446078545,32.242125874098356,-0.789,12.0,0.027
3417.0,47.0,19.771658247558427,23.65099747131912,-0.993,12.0,0.014
3418,50.0,11.361990999388672,11.361990999388672,0.0,1,NaN
3419.0,47.0,17.540802077928895,20.055536549991107,-1.432,6.0,0.025
3420,45.0,6.330855499127769,6.330855499127769,0.0,1,NaN
3421.0,45.0,14.069500510027234,27.716055163381068,-3.531,2.0,0.359
3422.0,52.0,20.433613216635145,24.28276766331561,-0.592,13.0,0.018
3423.0,45.0,63.57501822490963,63.41325624352529,0.437,2.0,-0.002
3424,45.0,4.3616645597524775,4.3616645597524775,0.0,1,NaN
3425.0,167.0,33.65933944155536,42.166278590791904,0.105,13.0,-0.011
3426.0,52.0,31.545035519455386,38.491749430620324,-0.505,6.0,0.073
3427.0,168.0,23.730000163603748,24.60863283494931,-0.235,2.0,0.024
3428.0,168.0,27.103822742044656,28.6344459984257,1.242,2.0,0.036
3429.0,168.0,23.07968328136009,29.754363250780848,-0.295,15.0,0.021
3430.0,168.0,22.11652999344044,26.438658325696146,2.785,2.0,0.11
3431.0,167.0,33.342194630265645,40.01323599918743,-0.382,7.0,0.031
3432,60.0,19.07619306816612,19.07619306816612,0.0,1,NaN
3433,59.0,47.75640610147632,47.75640610147632,0.0,1,NaN
3434.0,59.0,32.289712745272546,28.46769569054484,-1.298,3.0,-0.043
3435.0,60.0,23.41270640914348,21.28754245444932,0.212,6.0,-0.028
3436.0,175.0,16.50797744610762,20.04187888495267,-0.529,12.0,0.022
3437.0,175.0,16.683941667354198,22.366435729884344,-0.435,15.0,0.023
3438,446.0,50.27923164741989,50.27923164741989,0.0,1,NaN
3439.0,446.0,30.51105233691225,43.03600245408153,-2.541,5.0,0.067
3440.0,75.0,18.1483139537082,19.485315180237006,-1.451,6.0,0.016
3441.0,83.0,38.92748077463163,40.50754725667909,-1.085,2.0,0.026
3442.0,82.0,19.77289984525969,23.409234733372507,0.501,2.0,0.104
3443.0,83.0,37.12013352645349,28.86419415109209,-2.075,5.0,-0.071
3444.0,82.0,23.495009605193847,21.476955727405425,0.571,3.0,-0.074
3445,75.0,20.42485040587912,20.42485040587912,0.0,1,NaN
3446.0,82.0,16.571123973948588,19.899119780095074,-0.47,15.0,0.018
3447.0,83.0,39.62016230222103,41.735879905636224,-1.372,2.0,0.034
3448,83.0,23.52105920933977,23.52105920933977,0.0,1,NaN
3449.0,82.0,20.65855348179638,23.49826967793494,-0.441,15.0,0.011
3450.0,77.0,4.318667337728677,13.176004864028892,-1.46,2.0,0.543
3451.0,77.0,12.54468231236891,34.56495521853978,0.876,9.0,0.095
3452.0,75.0,22.95677480485935,22.748846281951163,-1.164,2.0,-0.006
3453.0,75.0,25.00795575231333,24.805199687566606,-0.988,2.0,-0.005
3454,87.0,7.862672809235184,7.862672809235184,0.0,1,NaN
3455.0,87.0,24.09129523166772,24.7771716024875,-0.55,2.0,0.018
3456,90.0,81.50447198577758,81.50447198577758,0.0,1,NaN
3457.0,87.0,23.966390981207613,31.506175455110785,-0.451,15.0,0.025
3458,180.0,17.029169394807475,17.029169394807475,0.0,1,NaN
3459.0,180.0,17.158399867847415,23.057017307430442,2.061,4.0,-0.144
3460.0,87.0,21.54720431622604,28.604130091485803,-0.003,14.0,0.028
3461.0,90.0,18.15297489474457,19.70907520533419,2.362,2.0,0.053
3462,91.0,5.1916092756594585,5.1916092756594585,0.0,1,NaN
3463.0,91.0,14.010682504305972,14.04030035044928,-2.407,2.0,0.001
3464.0,90.0,14.305072950745728,22.422413158307634,-0.377,6.0,0.072
3465,91.0,5.865300866195303,5.865300866195303,0.0,1,NaN
3466.0,91.0,37.14406063642913,46.91554591519466,-2.465,3.0,0.081
3467.0,501.0,26.543305567786824,37.40969032884833,2.556,2.0,0.199
3468,90.0,5.9825936213138124,5.9825936213138124,0.0,1,NaN
3469,184.0,27.276741856448467,27.276741856448467,0.0,1,NaN
3470.0,502.0,26.56362427225713,27.925182863365198,-1.379,14.0,0.015
3471.0,184.0,46.16021835403954,51.31478112152116,-3.221,4.0,0.032
3472.0,387.0,31.105838312424638,30.331130190710866,-0.76,2.0,-0.017
3473.0,387.0,20.358325567608585,26.820086639525677,-0.563,15.0,0.006
3474,503.0,21.8898878807402,21.8898878807402,0.0,1,NaN
3475.0,233.0,26.18279315801474,30.563802476940236,-0.391,11.0,0.02
3476,508.0,29.54495469324817,29.54495469324817,0.0,1,NaN
3477,372.0,19.89551963633537,19.89551963633537,0.0,1,NaN
3478.0,433.0,49.65908358970691,50.289410055355305,0.003,2.0,0.008
3479.0,265.0,22.01955762041525,26.089236015137978,-0.383,11.0,0.021
3480.0,372.0,22.21370273201964,33.793516411727225,4.687,2.0,0.238
3481,509.0,30.355616611621333,30.355616611621333,0.0,1,NaN
3482.0,201.0,38.75121013766142,42.283008925684996,-0.274,4.0,0.029
3483,21.0,22.63764160750413,22.63764160750413,0.0,1,NaN
3484,9.0,70.0557113814098,70.0557113814098,0.0,1,NaN
3485.0,201.0,23.107959518638346,26.33208553426207,-0.334,9.0,0.018
3486,466.0,42.92734514053505,42.92734514053505,0.0,1,NaN
3487,8.0,32.99715391728197,32.99715391728197,0.0,1,NaN
3488.0,233.0,27.019983698082537,31.9799151181233,-0.539,11.0,0.019
3489.0,265.0,24.30416898928088,29.900494865159736,-0.549,14.0,0.025
3490.0,343.0,24.178668793580847,26.671521674411615,-0.146,9.0,0.02
3491.0,9.0,25.912910950566943,28.679492762156023,0.571,2.0,0.065
3492,466.0,20.932049602372903,20.932049602372903,0.0,1,NaN
3493,8.0,25.05661701717838,25.05661701717838,0.0,1,NaN
3494,21.0,23.28625267233403,23.28625267233403,0.0,1,NaN
3495.0,510.0,25.52604757207914,29.84707331358512,-1.937,10.0,0.03
3496.0,433.0,40.846760932260736,22.408768476764497,1.773,7.0,-0.056
3497.0,17.0,22.38252572442912,24.212401867390163,-0.059,14.0,0.013
3498.0,9.0,25.171182130252223,15.071917307158355,-0.819,2.0,-0.541
3499,17.0,20.557718561738124,20.557718561738124,0.0,1,NaN
3500.0,343.0,25.723449844521863,29.52119677178234,-0.162,11.0,0.017
3501.0,511.0,28.65872745085133,34.91872051888266,-1.13,10.0,0.024
3502.0,21.0,42.274307930216665,44.855882250875254,1.412,3.0,0.024
3503.0,21.0,21.23299198263425,22.447804643288606,0.509,3.0,0.02
3504.0,17.0,21.66930757652035,21.90609181944407,-0.142,9.0,0.007
3505.0,18.0,18.63668297972639,25.183323934701697,1.463,13.0,0.04
3506.0,28.0,35.89962806893826,36.38002723358248,0.605,2.0,0.009
3507.0,18.0,21.95892829545838,23.227734177656068,1.145,5.0,0.014
3508.0,20.0,20.49859323681158,23.716813932906323,-0.397,14.0,0.018
3509.0,17.0,24.71223295132263,27.652219809277003,1.283,14.0,0.017
3510,17.0,19.53321530409345,19.53321530409345,0.0,1,NaN
3511.0,422.0,29.39810446545521,33.62882962619488,0.069,7.0,0.033
3512.0,17.0,21.10143285107075,24.942539589914325,0.809,14.0,0.02
3513.0,422.0,25.735559301936554,27.516894967946726,-2.529,2.0,0.043
3514,17.0,18.330801997758364,18.330801997758364,0.0,1,NaN
3515.0,20.0,20.96894469845962,25.216537179459767,-0.422,14.0,0.021
3516.0,20.0,48.52179915551803,50.36676248860728,-0.566,2.0,0.024
3517.0,150.0,42.20565078999587,43.922111748258544,-1.522,3.0,0.019
3518,17.0,24.92941094133251,24.92941094133251,0.0,1,NaN
3519.0,28.0,47.20409692707773,49.585126416672985,1.43,3.0,0.022
3520,18.0,26.602869911082163,26.602869911082163,0.0,1,NaN
3521,20.0,44.44886946500522,44.44886946500522,0.0,1,NaN
3522.0,150.0,37.93495102524153,43.247567481492744,-0.519,9.0,-0.029
3523,18.0,18.769032367569164,18.769032367569164,0.0,1,NaN
3524.0,28.0,22.285400479010907,28.053963890908395,0.58,14.0,0.028
3525.0,28.0,22.66810784637422,27.83025702531219,0.314,14.0,0.021
3526.0,20.0,24.378415373091503,30.933001458416925,0.248,14.0,0.023
3527.0,149.0,34.53174403744913,38.42563428347934,0.439,2.0,0.068
3528.0,363.0,21.238629866566285,26.854949229007076,-0.355,14.0,0.024
3529.0,151.0,25.995120463978928,42.46472725169422,-0.806,4.0,0.12
3530.0,151.0,37.63188601233555,49.86504674849769,2.412,8.0,0.035
3531.0,20.0,24.81708511574746,28.747118658086116,0.441,11.0,0.045
3532,151.0,55.05845612328857,55.05845612328857,0.0,1,NaN
3533,150.0,41.14650083526615,41.14650083526615,0.0,1,NaN
3534.0,363.0,22.872949635153574,26.214457418691147,0.086,14.0,0.018
3535,150.0,36.99795840431609,36.99795840431609,0.0,1,NaN
3536.0,514.0,23.716460705739447,24.603706528080572,0.63,2.0,0.024
3537,149.0,5.149449337222181,5.149449337222181,0.0,1,NaN
3538.0,18.0,18.82145499799071,20.235627734817555,-0.224,4.0,0.027
3539.0,18.0,16.95121529574323,28.49958484173602,-0.126,14.0,0.06
3540.0,20.0,57.9241011902,55.361010376750954,-0.654,6.0,-0.018
3541.0,20.0,19.24483335886422,21.930865168566882,-0.513,10.0,0.018
3542.0,154.0,25.401602676712336,27.41451488815623,-0.329,14.0,-0.017
3543,154.0,24.210948831688043,24.210948831688043,0.0,1,NaN
3544.0,28.0,25.372247718911957,31.19551169374618,-0.23,14.0,0.018
3545,155.0,45.519601635962765,45.519601635962765,0.0,1,NaN
3546.0,28.0,26.285145694545367,30.6456051027106,0.298,14.0,0.016
3547.0,155.0,42.82096259948768,26.624555712964252,-0.13,14.0,-0.015
3548,155.0,90.85480896657734,90.85480896657734,0.0,1,NaN
3549,33.0,20.929818126307183,20.929818126307183,0.0,1,NaN
3550.0,155.0,23.709255937259485,24.50345488873257,0.963,2.0,0.022
3551.0,33.0,24.77853195804443,31.66784353202477,-0.029,14.0,0.023
3552.0,33.0,22.55792284360179,27.53562267202364,0.124,14.0,0.006
3553,157.0,28.633112691384945,28.633112691384945,0.0,1,NaN
3554.0,33.0,25.754305765411974,29.082890926886638,-0.091,11.0,0.016
3555.0,157.0,45.450876814641575,37.448618911575274,-0.565,11.0,0.0
3556,157.0,40.19459861712926,40.19459861712926,0.0,1,NaN
3557,157.0,43.4734305913058,43.4734305913058,0.0,1,NaN
3558.0,38.0,21.49756545339407,38.25480777008935,0.575,10.0,0.063
3559.0,157.0,40.05169884335725,40.82338254391697,-0.498,2.0,0.013
3560,38.0,29.793002945979502,29.793002945979502,0.0,1,NaN
3561,161.0,29.17861369433403,29.17861369433403,0.0,1,NaN
3562.0,43.0,24.566566001980977,30.3515903671082,-0.354,14.0,0.023
