CellNumber,GrowthRate,BirthLength,LifeHistory
2443,0.050905041,12,19
2445,0.189978219,7,9
2446,0,8,3
2447,-0.017981771,13,28
2448,0.141706602,8,11
2449,0.09531018,10,2
2450,0.34657359,12,3
2451,0.235001815,5,3
2452,0.028881133,19,25
2453,0.032047212,19,25
2454,0.057849131,10,27
2455,0.024491111,20,25
2456,0.025672118,6,28
2457,0.147277584,9,4
2458,0.086189936,7,20
2459,0.084508638,4,27
2460,0,5,3
2462,0.550046337,15,2
2463,0.026680903,24,4
2464,0.057817161,18,12
2465,-0.011646829,23,13
2466,-0.066328531,17,9
2467,0.02569178,6,7
2468,0.02903606,20,24
2469,0.035241951,20,27
2470,0.05090909,19,13
2471,0.047947012,6,7
2472,0.056486524,15,16
2473,0.025341569,24,17
2474,0,9,2
2475,0,5,2
2476,0.470003629,5,2
2477,0.15374235,25,3
2478,-0.085137604,10,7
2479,-0.223143551,5,2
2480,0,5,3
2481,0.257729963,6,4
2482,0.034300013,18,25
2483,0.061250749,11,24
2484,0.042568802,18,13
2485,0.005954914,27,13
2486,0.013921174,22,13
2487,0.048254045,16,21
2488,0.048790164,20,2
2489,0.095894024,6,4
2490,0.052886753,8,24
2491,0.033410817,11,6
2492,-0.013543244,20,13
2493,0.005375459,20,27
2494,0.072940588,13,12
2495,0.03187765,16,8
2496,0.036114708,15,26
2498,0.187455198,7,8
2499,0.07707534,6,3
2500,0.050700511,10,22
2501,0.010008346,19,11
2502,0.097101563,8,6
2503,0.0550367,17,22
2504,0.023652669,25,14
2505,0.03842061,27,7
2506,0.050990643,5,25
2507,0.052491106,14,21
2509,0.015574323,19,16
2510,0.587786665,10,2
2512,0.656779536,14,2
2513,0.046306646,9,27
2514,0.07707534,6,3
2515,0.026659507,15,27
2518,0.087011377,11,2
2519,0.05227626,19,7
2520,0,5,2
2521,-0.133531393,8,2
2522,0.043944492,10,26
2523,-0.009531018,11,11
2524,0.02569178,6,7
2525,0,8,2
2526,0.074381184,4,4
2527,0.218867184,10,5
2528,0.037665427,21,13
2529,0.03645085,20,22
2530,0.091160778,5,3
2531,0.099065714,8,14
2533,-0.05389965,12,11
2534,0,5,3
2535,0.065570098,23,4
2536,0,5,5
2537,0.031465105,22,20
2538,-0.267000213,19,6
2539,0.048171472,12,22
2540,0.88238918,12,2
2542,0.069314718,16,11
2543,0.108981028,6,10
2544,0.057849131,6,27
2546,0.066651685,18,23
2547,0.020273255,20,21
2548,0.101366277,12,9
2549,0.073396918,12,11
2550,0.159251908,10,7
2552,0,6,2
2553,-0.0769995,12,8
2554,-0.133531393,8,2
2555,0.036977353,13,27
2557,0.075962286,8,16
2558,0.047409818,13,20
2559,0.030344238,24,17
2560,0.032069519,22,24
2561,0.031501073,24,18
2562,0.040193676,11,7
2563,0.100331067,9,13
2564,0,6,3
2565,0.09531018,10,2
2566,-0.010813444,19,6
2568,0.024246731,19,25
2569,0.031926601,18,17
2570,0.097964444,5,7
2571,0.034972731,17,24
2572,0.041511911,18,19
2573,0.036839037,15,24
2574,0.034230679,19,18
2575,0.032640124,41,10
2576,0.019699065,30,13
2577,-0.048550782,13,11
2578,0.066647893,19,11
2579,0.15415068,6,2
2580,0.220916376,9,3
2581,0.528026337,8,3
2582,0.067727283,8,21
2583,-0.143841036,4,3
2584,0.022381125,10,22
2585,0.118891648,7,4
2586,0.027725887,16,26
2587,0.05389965,14,11
2589,0.057923587,4,8
2590,0.043944492,6,26
2591,0.138993582,4,15
2594,0.019273523,21,26
2595,0.046636383,13,24
2597,0.099944845,6,14
2598,0.004214421,18,26
2599,0.087454755,10,4
2600,0.013076458,24,23
2601,0,10,2
2603,0.095894024,6,4
2604,0.510825624,3,2
2606,0.033571688,20,15
2607,0.067059913,7,25
2608,0.050276093,15,21
2609,0.086882821,19,7
2610,0.15415068,6,2
2611,0,6,3
2612,0.094756317,17,8
2614,0.088434173,14,8
2615,0.013255391,29,13
2616,0.059028851,14,17
2617,0.116384309,19,6
2618,0.053392032,11,21
2619,0.028496268,30,16
2620,-0.00317487,32,11
2621,-0.012139218,8,12
2622,0.091160778,5,3
2623,-0.125657214,9,3
2625,0.014575792,20,19
2626,0.046526032,10,26
2627,-0.206346403,13,4
2628,0.164252033,18,3
2629,0,6,3
2630,0.020972053,30,11
2631,0.090644572,16,4
2632,0.091160778,5,3
2633,0,6,2
2635,0,9,2
2636,0,7,2
2637,0.287682072,3,2
2638,-0.036464311,6,6
2639,-0.117783036,9,2
2640,0.037418196,18,23
2641,0.0336776,22,18
2642,0.378326644,9,4
2644,0.050683139,4,9
2646,0.039841357,20,12
2647,0.057923587,20,8
2648,-0.336472237,7,2
2649,0.019062036,10,6
2650,-0.01074288,22,25
2651,0.026428553,19,17
2652,0.03150669,18,23
2653,0.034033009,22,20
2654,0.047763809,19,5
2655,0.030759282,20,21
2656,-0.343206472,14,4
2659,0.066760311,17,9
2660,0.011940952,19,17
2661,0.028834098,29,17
2662,0.011507283,21,26
2663,0.086643398,15,9
2664,0.019792485,20,18
2665,-0.045214359,18,14
2666,0.087011377,11,2
2667,0.022384632,16,26
2669,0,16,3
2670,0.066089075,17,8
2671,0,6,2
2672,0.13286315,8,14
2673,0.10288297,9,15
2674,-0.34657359,8,3
2675,0.045775512,13,25
2677,0.182321557,5,2
2678,0.15415068,6,2
2679,0.050600074,11,18
2680,0.013327589,19,12
2681,0.041804255,11,25
2683,0,4,5
2684,0.009297648,20,25
2685,-0.063853203,10,9
2686,0.043140025,12,23
2687,0,7,2
2688,0.061301828,12,17
2689,0.095941046,4,25
2691,0,6,2
2693,0.016513974,26,19
2695,0.084434764,7,19
2697,0.235730999,8,6
2698,0.020010677,12,5
2699,0,6,2
2700,0.030088947,17,25
2701,0.02771055,19,22
2702,0,6,6
2703,0.033647224,20,11
2704,0,18,3
2705,-0.133531393,8,2
2706,-0.024793728,10,10
2708,0.167966843,6,9
2709,0.05511654,16,13
2710,0.034158982,22,17
2711,0.072275044,6,25
2712,-0.15415068,7,2
2713,0.092123782,8,19
2715,0.034066005,18,15
2716,0.025008716,20,13
2717,0.011220913,25,23
2718,-0.15415068,7,2
2719,-0.02569178,7,7
2722,0,6,2
2723,0.030492983,19,10
2724,0.003971257,10,25
2725,0.027327185,22,21
2726,0.029479347,20,19
2727,-0.011857745,7,14
2728,0.0285474,19,17
2729,0.024909875,11,25
2730,0.022997624,28,4
2732,0.119181867,13,10
2733,-0.048539004,17,5
2734,0.182321557,5,2
2735,0.026351678,23,22
2736,0.030664525,19,18
2738,-0.182321557,6,2
2739,-0.168236118,7,3
2740,-0.117783036,9,2
2741,0,9,2
2742,0.15976999,19,5
2743,0,6,3
2744,0,13,2
2745,0.312077155,15,3
2746,0,7,3
2747,0.026743912,20,25
2748,0.023500181,20,21
2749,-0.083771476,9,4
2750,0.023772702,13,25
2751,0.08836655,18,6
2752,0.07707534,12,3
2753,0,8,2
2754,0.15415068,6,2
2755,0.058891518,8,3
2756,0.1077993,14,6
2758,0,6,6
2760,0.033788759,6,13
2761,0,5,2
2762,0.08260005,6,22
2763,0.048752969,9,25
2764,0.089801237,16,8
2766,0.036481431,13,20
2768,0,10,3
2769,0.031309004,25,25
2770,0.032208487,25,14
2771,-0.007698728,21,14
2773,0.099021026,8,15
2774,-0.111571776,5,3
2775,0.065392647,13,11
2776,-0.078333938,16,7
2777,0.131227766,7,9
2778,0.026380365,22,14
2779,0.069291273,13,14
2780,0.110361308,10,10
2781,-0.035120172,10,4
2782,0,6,11
2783,-0.055785888,5,5
2784,0.182321557,10,2
2785,0.120581028,22,3
2786,0.056588479,9,25
2787,0.143841036,6,3
2788,-0.066765696,8,3
2789,0.020943353,19,8
2792,0.104034071,14,8
2793,0,5,2
2794,-0.810930216,18,2
2795,0.317127831,9,5
2796,0,6,2
2797,0.057923587,8,8
2798,0.037026607,19,19
2799,0.037364813,22,17
2800,-0.417587656,21,4
2801,0.052183956,16,16
2802,0.028190457,19,16
2803,0.028286522,18,14
2804,0.028881133,16,25
2805,0.044451763,22,2
2806,0.038206975,13,22
2807,0.04618666,31,3
2808,0.025623725,25,13
2809,0,20,25
2811,0.026704124,17,21
2812,0.03496773,19,15
2813,-0.031189624,12,14
2814,0.024777263,21,18
2815,0.03817878,16,25
2816,0.03187765,8,8
2817,0.036481431,19,20
2818,-0.027614547,14,17
2819,-0.060650566,11,14
2820,0.045580389,5,5
2821,0,8,2
2822,-0.08539559,18,16
2823,0.014289603,17,5
2824,0.041885738,7,7
2825,0.0256665,21,22
2826,-0.011395097,6,17
2827,0.080042708,12,2
2828,0,6,2
2829,-0.150661708,11,4
2830,-0.056126428,13,22
2831,0.036477864,10,25
2832,0.067577518,8,7
2833,0.081093022,4,6
2834,0.054813362,12,20
2835,-0.303067902,22,3
2836,-0.239180754,21,7
2837,0.044307847,11,8
2838,-0.024331121,21,24
2840,0.174153347,12,3
2841,-0.223143551,5,2
2842,0.01297556,27,21
2843,-0.242753908,13,3
2844,0.012124924,16,6
2845,-0.152971929,17,9
2846,0.05138356,12,4
2847,0.004580892,18,24
2848,0.008306749,19,24
2849,0.030136834,18,24
2851,0.430782916,13,2
2852,0.017127853,6,10
2853,-0.040546511,12,11
2854,0.082839284,28,5
2855,0.094677625,12,12
2856,0.13140956,20,7
2857,0.047700281,13,4
2858,0.024770904,20,16
2859,0.039647141,16,16
2860,0.087883663,20,8
2862,0.176811993,9,7
2863,0.108981028,6,10
2864,-0.156944613,15,8
2865,-0.064457277,22,5
2866,-0.175093747,12,6
2867,0.031189624,22,14
2868,0.028768207,18,21
2870,-0.173286795,18,5
2871,0.072928623,25,6
2872,-0.26281912,11,4
2873,0,6,8
2875,0.061301161,23,3
2876,0.003106911,27,24
2877,0.049247649,22,11
2878,0.287682072,6,2
2880,0,10,3
2881,0.034280755,15,24
2882,0.027806409,17,5
2883,0.047765752,10,24
2884,0,5,4
2885,0.133531393,7,2
2887,0.012430197,11,8
2888,0.206346403,7,4
2889,-0.291822912,12,4
2890,-0.057923587,21,8
2891,0.043982648,8,24
2893,0,14,2
2894,0,21,3
2895,0.117783036,8,2
2897,0.057788519,9,24
2898,0.737598943,11,2
2899,0.022599256,21,21
2900,0.074312711,20,6
2901,0.033788759,16,13
2902,0.024709793,18,23
2904,-0.066765696,8,3
2905,-0.137779762,16,7
2906,0.132175584,8,11
2908,-0.050683139,12,9
2909,0.060773852,10,4
2910,0.021363801,20,23
2911,0.019630506,24,7
2912,0.024686008,25,11
2913,-0.202732554,6,3
2915,0.026340129,18,5
2916,0.044900619,16,15
2918,0.040622141,11,24
2919,0,8,2
2920,0.066765696,7,3
2921,0.033647224,5,11
2922,0,8,4
2923,0.095267507,14,9
2924,0.112878805,8,13
2925,0.034972731,17,24
2926,0.036449095,16,24
2927,0.030386926,5,7
2928,0.026353731,18,24
2929,0.024694958,17,24
2930,0.066765696,7,3
2931,-0.091160778,6,3
2932,0.021752844,11,5
2933,0.114072528,18,8
2934,0.030048566,24,18
2935,-0.003480118,26,24
2936,0.053435371,14,22
2937,-0.034657359,22,21
2938,-0.028468429,20,22
2939,0.036464311,20,6
2940,-0.039294279,10,14
2941,0.100034864,20,4
2942,0.032772687,16,24
2943,-0.195928888,9,4
2944,0.036399764,26,4
2945,0.071354273,11,18
2946,0.013903204,17,9
2947,0.020285777,16,23
2948,-0.019052805,18,4
2949,-0.265314126,17,3
2951,0.063690746,24,6
2952,0,16,2
2954,0.202732554,4,3
2955,0.223143551,4,2
2958,-0.081205187,22,17
2959,-0.130898676,20,8
2960,1.145132304,7,2
2961,0.01921012,18,24
2962,0.044162771,14,19
2963,0.046209812,5,16
2965,0.034055042,6,16
2966,0.071920518,3,5
2967,0.078297686,8,17
2968,0,8,5
2969,0.02972393,13,23
2970,0.015294193,15,23
2971,0.247800151,6,8
2972,0.052394523,6,23
2973,0.028138146,21,23
2974,0.022040791,22,18
2975,0.026972656,24,19
2976,0.042702643,22,15
2977,0.033376326,17,19
2978,0.016114319,17,17
2979,0.053899455,12,18
2980,-0.047947012,20,7
2981,0.049936922,12,23
2982,0.022252192,19,23
2984,0.05792188,19,10
2985,0.033788759,24,13
2986,0.027031007,26,16
2987,0.095894024,6,4
2988,0,6,11
2989,-0.051082562,5,11
2990,0.062401246,11,20
2991,0,23,3
2992,0.037195924,15,23
2993,-0.15415068,7,2
2994,0.091160778,5,3
2996,0.033647224,10,11
2997,-0.328046597,26,5
2998,0.202732554,4,3
2999,0,7,2
3000,0.085081917,6,23
3001,0.026045937,30,8
3002,0.027923825,28,10
3003,0,5,3
3005,0,7,7
3006,-0.144954624,25,5
3007,0.093004816,7,17
3008,0.173460106,6,11
3010,0.069213122,13,4
3011,0.036399764,26,4
3012,0.003638305,12,23
3013,0,6,4
3015,0,6,4
3016,0.064910794,21,7
3017,0.074107972,13,2
3018,0.039365646,14,22
3019,0.229072683,12,5
3021,-0.03853767,7,5
3022,0.125721732,16,6
3023,0.043505688,11,3
3024,0.147331875,8,9
3025,0.034606561,26,7
3026,0.02658736,14,18
3028,-0.066765696,8,3
3031,0.050683139,8,17
3032,0,5,2
3034,0.109433592,5,9
3035,0,9,3
3036,0,5,2
3037,-0.003811558,13,22
3038,0.034875234,13,23
3039,0.140945703,9,10
3040,-0.135155036,18,4
3041,0.171996115,12,8
3042,0.059931421,15,12
3043,0,7,3
3044,-0.043321699,16,17
3045,0.035655047,18,18
3046,0.047000363,10,11
3047,0.124816104,14,9
3048,0,6,2
3049,0.15415068,6,2
3050,0.068992871,14,2
3051,0.279807894,8,3
3053,0.076089838,6,23
3054,0.129325433,11,6
3056,0.23104906,9,4
3057,0.117783036,8,2
3059,0.026045937,10,8
3060,0.014013698,6,12
3061,0.060773852,5,4
3062,0,6,3
3063,0.087306149,9,14
3064,0.091906466,12,6
3065,-0.074381184,20,4
3066,-0.05138356,7,4
3067,0,5,2
3068,0.084118059,5,5
3069,0.037075212,17,4
3070,-0.023451261,18,22
3071,0.067577518,4,7
3073,0.022021526,6,8
3074,0.06301338,8,23
3075,0.047636124,14,19
3076,0.025020865,19,5
3077,0.031705677,21,18
3078,0.032001766,23,15
3079,0.028190457,19,16
3080,0.022255624,19,20
3081,0.050262886,7,6
3082,0.069597943,10,19
3083,0.016008542,12,6
3084,0.017127853,24,10
3085,0.018232156,5,11
3086,-0.251314428,9,2
3087,-0.028950339,11,12
3088,0.02743668,19,20
3089,0.031626128,17,21
3090,0.04820781,17,9
3091,0.072007181,20,14
3092,0.108474133,26,4
3093,0.194156014,14,2
3095,-0.06570478,11,13
3096,0.200662134,9,7
3097,-0.031901884,11,20
3098,0.030564471,10,22
3099,-0.052680258,10,3
3100,0.091693412,10,8
3101,0.052314871,10,22
3102,0.036080272,15,22
3103,-0.021812975,19,15
3104,0.023761484,17,22
3105,0,6,2
3106,-0.022976616,19,21
3107,0.048650059,9,22
3108,-0.15415068,7,2
3110,-0.067294447,7,6
3111,0.035605499,17,16
3113,0.119346407,8,17
3114,0.027168803,13,22
3115,-0.07707534,7,3
3116,0.027207379,22,17
3117,-0.103384976,15,4
3118,0.182321557,5,2
3119,0.079889617,9,18
3120,-0.015982337,8,19
3121,0,6,4
3122,0.127706406,12,5
3123,0,4,3
3124,0.048982222,10,13
3125,0.034391067,21,19
3126,0.035923731,22,19
3127,0,6,3
3128,0.11552453,8,13
3129,0.05138356,6,4
3131,0.255412812,3,3
3132,0.173286795,6,5
3133,0.062379247,8,14
3134,-0.07707534,7,3
3135,0,6,9
3136,-0.060773852,6,4
3137,0,4,2
3139,0.336472237,5,2
3140,-0.15415068,7,2
3141,0,5,2
3142,0.127706406,3,5
3144,0.033084666,16,20
3145,0.03904421,19,10
3146,-0.027989841,18,22
3147,-0.061034016,21,19
3149,0.291822912,5,4
3150,0.034922703,16,19
3151,0.002886887,16,22
3152,0.08161039,7,20
3156,0.005608716,16,22
3157,0.013340451,12,7
3158,0.04672297,19,6
3159,0.033007009,14,22
3160,0.035960259,6,9
3161,0,6,2
3163,0.251314428,7,2
3164,0.158093332,6,13
3165,0.15415068,6,2
3167,0.099021026,4,22
3168,0.052680258,18,3
3169,0.007408627,22,7
3170,0.037853804,14,22
3171,0.061718959,13,14
3172,0.026885559,18,20
3173,0.02588645,18,22
3176,0.163989613,8,10
3177,0.026680903,12,4
3178,0,4,2
3179,0.028559283,24,18
3180,0.06026496,14,18
3181,0.036292383,14,22
3182,0.136501635,15,8
3183,0,10,2
3184,0.262455531,7,5
3185,0,26,2
3186,0,6,4
3187,0.053876291,10,22
3188,0.127833372,22,2
3189,0,5,5
3190,-0.03187765,5,8
3191,0.182321557,5,2
3192,0.200670695,9,2
3193,0.045039327,13,21
3194,-0.087011377,12,2
3195,0.079022519,7,21
3196,0.118891648,7,4
3197,0.135903862,18,5
3198,0.080387352,11,4
3199,0.184399736,11,5
3200,0.821113868,6,3
3201,-0.02658736,11,18
3202,0.027375339,18,13
3203,0.048324368,12,17
3204,-0.15415068,7,2
3205,0.021523101,14,22
3206,0,8,5
3207,0.04765509,10,3
3208,0.054045636,19,21
3209,0.162186043,12,6
3210,0.182321557,10,2
3211,0.066765696,7,3
3212,0,12,2
3213,0.073544956,18,6
3214,0.022255232,7,7
3215,0.152715122,8,7
3216,0.021900271,18,16
3217,0.026111313,20,19
3218,-0.002442538,20,22
3219,-0.041190354,19,22
3222,0.026648371,12,22
3223,0.038625745,17,12
3224,0.173286795,3,5
3225,0.088609063,9,16
3226,-0.19711434,22,5
3227,0.13741807,9,10
3228,0.105218619,13,6
3229,0.111571776,4,3
3230,0,13,14
3231,0.032328975,19,19
3232,0.078201321,6,22
3233,0.021039655,18,22
3234,0.0217504,19,22
3235,0.182321557,5,2
3236,0.153177443,12,4
3237,0.031665538,18,22
3238,0,7,2
3239,-0.15415068,7,2
3240,0.105421894,8,15
3242,0.050905041,14,19
3243,0.081093022,12,6
3244,0.036154125,20,14
3245,0.060270121,14,20
3246,0,6,2
3248,0.238877861,10,5
3249,-0.041097439,8,8
3250,0.024737033,20,20
3251,-0.036650869,22,5
3252,-0.003810561,36,16
3253,0.015900094,13,10
3254,0.02588645,18,22
3255,0.159251908,10,7
3256,0,6,8
3257,0.083131649,19,8
3258,0.052820094,11,18
3259,0.826678573,7,2
3261,0.082111387,6,21
3262,0.062828607,7,5
3263,0,6,12
3264,0.07154746,8,19
3265,0,5,2
3266,0.3254224,13,2
3267,-0.74080227,22,3
3268,0.020816303,22,19
3269,-0.028768207,20,11
3270,0.028379201,21,19
3271,0.026768783,21,19
3272,0,8,5
3273,0.105421894,8,15
3274,-0.09855717,11,9
3275,-0.070722881,23,20
3276,0,7,6
3277,0.027180772,18,21
3278,0.028608279,17,22
3279,0.032918576,16,18
3280,0.019652129,27,21
3281,0.019052486,22,19
3282,-0.005889152,18,21
3283,0.182321557,5,2
3285,0.044510464,21,4
3286,0.122320091,4,18
3287,0.08613833,5,21
3288,0.025786668,23,15
3289,0.030408672,33,14
3292,0.032092694,20,21
3293,0.032785049,23,7
3294,0,4,4
3295,0.045580389,5,5
3296,0,7,7
3297,0.031619677,17,20
3298,0.025541281,21,21
3299,0.085112881,8,18
3300,0,5,2
3302,0.085250573,13,10
3303,0.15415068,6,2
3304,0.066765696,7,3
3305,0.039261012,24,4
3306,0.167054085,11,2
3307,0.060045513,18,13
3308,0.02826569,25,21
3309,0.06403152,14,17
3310,0.046625831,18,14
3311,0,7,3
3312,0,5,4
3314,0.034657359,21,21
3315,0.032823738,24,15
3316,0.049643689,28,11
3317,0.095419865,22,7
3319,0.575364145,9,2
3320,0.163471542,18,7
3322,0.145911456,10,7
3323,0.051082562,6,11
3324,0.050317146,19,19
3326,0,6,2
3327,0.336472237,10,2
3328,0.305430244,8,4
3329,0.112157412,5,4
3330,0,6,3
3331,-0.035166882,20,18
3332,0.03751528,17,21
3333,0.031977379,18,18
3334,0.033380155,17,17
3335,0.058258747,13,18
3336,0.091160778,5,3
3339,0.15242801,14,6
3340,0.042680538,16,20
3341,0.040021354,12,3
3342,0.053992255,14,19
3345,-0.026340129,10,5
3346,0.048470028,11,21
3347,-0.07707534,7,3
3349,0.04722308,7,21
3350,0.033069924,16,21
3351,0.024821844,14,21
3352,0,6,7
3354,0,8,5
3356,0.115963699,14,6
3357,0.050905041,16,19
3358,0.04660224,24,18
3359,0.07707534,6,3
3360,0.143841036,3,3
3361,0.091160778,5,3
3362,-0.026706279,16,6
3363,0.026763818,11,15
3364,-0.036464311,6,6
3365,0.027980789,8,21
3367,-0.143841036,8,3
3368,0.753771802,8,2
3369,0.664976304,18,2
3370,0.021986333,26,9
3371,0.084958158,16,8
3372,0.255412812,12,3
3373,-0.23104906,14,4
3374,0.11552453,21,7
3375,0.07707534,12,3
3376,0.008352704,22,21
3377,0.386594944,6,3
3378,0,6,4
3379,-0.182321557,6,2
3380,-0.07707534,7,3
3382,-0.055785888,5,5
3383,0.091160778,10,3
3384,0.144691898,8,11
3385,0.024550037,16,8
3386,0.043803187,15,19
3387,0.033927565,28,4
3388,0.030791107,31,4
3389,0.252900228,8,5
3390,0,7,3
3392,0.037053986,26,3
3393,0.077529871,7,21
3394,0,4,4
3395,-0.095894024,8,4
3396,0,6,21
3397,0.033429525,18,12
3398,0.02593969,25,21
3399,0.03010877,23,21
3400,0.01613867,21,21
3401,0.054067221,18,2
3402,0.054438575,14,15
3403,-0.027980789,21,21
3404,0.07707534,6,3
3405,-0.143841036,4,3
3406,0.106167938,10,10
3407,0.101366277,8,5
3408,0.111571776,8,3
3409,0.054212803,26,8
3410,0,15,7
3411,-0.003031231,17,21
3412,-0.122603657,16,9
3413,0,10,7
3416,0.112012195,5,20
3417,0.077175635,6,20
3418,0.033266078,17,16
3419,0.032581011,14,20
3420,0.024039916,19,20
3421,0.027614547,18,17
3422,0.004579546,22,20
3423,0.005853981,17,20
3424,0.005853981,17,20
3425,0.035935828,19,18
3426,0.02953482,23,18
3427,0.033290661,17,20
3428,0.032991409,16,12
3429,0.173286795,10,9
3430,-0.112157412,7,4
3431,0.035960259,18,17
3433,0.03215311,19,20
3434,0.021340269,20,20
3435,-0.182321557,6,2
3436,0,6,2
3438,0.202732554,4,3
3439,0.223143551,4,2
3440,0.026768783,21,19
3441,0.044504384,19,12
3442,0.09822125,8,13
3444,0,13,2
3446,0.08060402,8,20
3447,0.059324479,11,19
3448,0.022754935,22,10
3449,0.024039916,19,20
3450,0.045051679,4,10
3451,-0.015415068,7,11
3452,-0.166875133,19,9
3453,0.062556181,12,19
3454,0.016323944,22,20
3455,0.034055042,21,16
3456,0.01834676,23,19
3457,0.044594624,12,20
3458,-0.277258872,16,6
3459,0.059468967,12,19
3461,0,7,6
3462,0.043505688,11,3
3463,0.200670695,9,2
3464,0.00223998,23,20
3465,0,6,2
3466,0.057536414,21,6
3467,-0.053652797,17,6
3468,0,6,4
3469,0.028109605,17,20
3470,0.042228762,13,20
3471,0.029003792,22,4
3472,0.056202138,11,20
3473,0.224485398,11,5
3474,-0.306552236,24,3
3477,0.03853767,6,5
3478,0.025341569,22,17
3479,0.046801496,21,10
3482,0.279807894,4,3
3483,0.138629436,11,6
3484,-0.035120172,20,4
3485,0,18,2
3486,0.066765696,14,3
3487,0,6,10
3488,0.026680903,12,4
3489,0.002736472,21,18
3492,0.032850227,15,20
3493,-0.091160778,6,3
3494,0.021489889,15,12
3495,0.075156157,13,8
3496,0.262364264,20,2
3497,-0.122574927,13,4
3498,0.036481431,16,20
3499,0.059324479,11,19
3500,0,6,9
3502,0.013227075,14,20
3503,0.114034331,5,17
3504,0.029453463,16,20
3505,0,12,2
3506,0.091160778,10,3
3507,0.02321699,17,8
3508,0.030282323,18,20
3509,-0.182321557,6,2
3510,0.087454755,10,4
3511,0.183102048,8,7
3512,0.048628151,14,18
3513,0.013714449,25,19
3514,0.023850141,13,7
3516,0.099021026,17,8
3518,0.059019627,13,14
3519,0.165335715,7,6
3520,0,5,4
3521,-0.251314428,9,2
3522,0.02998956,23,15
3523,0.031189624,20,14
3524,0.057536414,9,6
3525,0,7,2
3526,0.006666393,25,18
3527,-0.26949825,12,3
3528,0.34657359,13,3
3529,0.032831766,22,16
3530,0.027914022,25,16
3531,-0.121227161,11,6
3532,-0.042165514,19,10
3533,-0.015982337,8,19
3534,0.040853743,18,7
3535,0.029453463,20,20
3536,0.043509399,14,20
3537,0.091906466,24,6
3538,0.076638059,13,9
3539,-0.112013062,24,12
3540,0.03062745,19,20
3541,0.002699647,19,20
3542,0,5,2
3543,-0.174153347,17,3
3545,0.049177574,23,5
3546,0.03093614,20,20
3547,0,6,2
3548,0.024347496,20,19
3549,0.032636548,19,16
3550,-0.202732554,6,3
3552,0.025032629,15,6
3553,0,7,2
3554,0.040776065,12,19
3555,-0.111571776,5,3
3556,0.035923731,22,19
3557,0.027647272,25,18
3558,0.029751013,24,19
3559,0.026045937,30,8
3561,0,18,3
3562,0.022525839,20,19
3563,-0.134749125,12,5
3565,0.090978266,7,19
3566,-0.723918839,33,2
3567,0.018692902,20,19
3568,0.038508177,14,19
3569,0,7,4
3572,0.026111313,20,19
3573,0.031466415,21,19
3574,0.055785888,4,5
3575,0.430782916,13,2
3576,0,5,2
3578,0,6,3
3579,0.045375619,19,19
3580,0.133531393,14,2
3581,0.026706279,21,6
3582,-0.133531393,8,2
3583,0,6,2
3584,0.096461266,8,16
3585,0,8,2
3586,0.07472144,18,11
3587,0.041876211,16,19
3588,0.077770256,17,17
3589,0.05138356,6,4
3590,0.032212139,14,19
3591,0.038508177,16,19
3592,-0.211824465,14,5
3593,0.015246491,19,19
3595,-0.054716796,12,17
3596,0.020429154,18,19
3597,0.212171389,4,10
3598,0.017691874,8,19
3599,0,7,5
3600,-0.045580389,6,5
3601,0.067577518,18,7
3602,0.012396864,20,19
3603,0.094136572,15,14
3604,-0.023827545,11,5
3605,0,17,19
3606,0.050905041,12,19
3607,0.053855587,11,19
3608,0.022525839,20,19
3609,0,6,2
3610,0.074618313,18,18
3611,0.121227161,12,6
3612,0.135155036,4,4
3613,0,7,3
3614,0.186538596,8,4
3615,0.163471542,6,7
3617,0,5,3
3618,0.01215477,20,16
3619,-0.11552453,14,7
3620,0.074107972,26,2
3621,0.077016353,6,19
3622,0,12,2
3623,0.011865228,21,19
3624,-0.223143551,5,2
3625,0.103334822,7,9
3627,0.246238243,11,3
3628,0.405465108,4,3
3629,0.094471068,8,16
3630,0.05138356,6,4
3631,0.051906069,11,19
3632,-0.017097765,20,4
3633,-0.014575792,26,19
3634,0.030918863,24,15
3636,0.073396918,12,11
3637,0.031958343,22,5
3638,0.095894024,6,4
3639,0.149974589,7,8
3640,0.074381184,8,4
3641,0.07707534,6,3
3642,0.143841036,6,3
3643,0.127281846,16,8
3644,-0.071162991,18,19
3645,0.15415068,6,2
3646,0.287682072,6,2
3647,0.063118965,9,8
3648,0,8,2
3649,-0.223143551,5,2
3650,0.284277136,7,6
3652,0.619039208,7,2
3653,-0.133531393,8,2
3654,0,5,2
3656,-0.08983275,12,7
3657,-0.00261481,23,18
3658,0.15415068,12,2
3659,0.095894024,6,4
3660,0.046262352,17,11
3661,0.287682072,6,2
3664,0,8,2
3665,0.257729963,6,4
3666,0.059468967,12,19
3667,0,5,2
3668,0,8,5
3669,0.016691424,7,9
3670,0.094000726,5,6
3671,-0.066765696,8,3
3672,0.044574804,13,19
3673,0.019052486,22,19
3674,0.027033611,18,3
3675,0.025020865,19,5
3676,0.027480079,17,12
3677,0.137326536,7,9
3678,0,6,3
3679,0,6,2
3680,0.070472851,9,19
3681,0.028961793,20,15
3683,0.077750344,8,18
3684,-0.041097439,8,8
3685,-0.15415068,7,2
3686,-0.027031007,15,16
3687,0.111598429,6,16
3688,0.125657214,7,3
3689,0,11,2
3690,0,6,3
3691,0,6,2
3692,0.432498719,8,3
3693,0.006953508,15,19
