CellNumber,AverageVelocity,AverageLength,AverageOrientation
186,0.304103435523557,27.3478260869565,0.842641426003193
187,-0.0257681666174527,26.9393939393939,-0.90076172008166
188,0.125262167388351,25.59375,-1.01484356957653
189,0,6,-0
190,-1.06822093827038,11.8,0.970947333037017
191,-0.512187923922056,26.0769230769231,0.98841898936326
192,0.0654266675862756,36.3529411764706,-0.0955413063127746
193,0.23156409745431,27.5416666666667,0.312593167243263
194,-1.01352438248963,8.5,0.389866454453833
195,-0.635653296545902,29.9375,0.707682788799648
196,-0.0251949695381434,35.0476190476191,0.972419169802143
197,-0.0551985519849344,18,-0.0151949074056687
198,-0.147048412253455,29.4,0.123741993139125
199,0.281962221285065,28.3913043478261,0.426183603137576
200,0.256572649175344,16.7368421052632,1.08317855814185
201,0.125654953730943,25.2857142857143,-0.503944435003902
202,-0.0467877254087369,26.5161290322581,-0.478655365996348
203,0.283026599363055,27.5806451612903,-1.10382401117649
204,-0.243316842468562,16.7,-1.06510405364023
205,0.121759082112747,22,-0.163763802507534
206,-0.0758772597711907,30.741935483871,-0.0617089426094735
207,0.477033583409962,14.7692307692308,0.760984997066019
208,0.571826387540635,25.3529411764706,0.678829908565175
209,-0.216973894087481,25.047619047619,0.219609875356088
210,0.131734437291614,27.3703703703704,0.435059481614219
211,0.171525081098209,41.7142857142857,0.453090971380904
212,-0.275751538802841,42.1875,0.245687967600227
213,0,5,0.268455371370023
214,-0.46882405898237,21.3,0.319085521473312
215,0.0982325277586445,4.5,0.299267376707336
216,0.0365834607205919,29.5428571428571,-0.0182849556564474
217,0.179292482472375,30.25,0.243834764470087
218,0.099852695198807,16.3333333333333,1.13454703048722
219,-0.631867470729684,26.0588235294118,0.519265279187725
220,-0.111970248025415,27.1875,0.436781308165261
221,-0.152769753708616,28.8846153846154,1.29461187998035
222,-0.0796098588278365,28.3529411764706,0.702609075361224
223,0.34203825752708,29.32,-0.487369403106072
224,-0.0332630450278082,29.4444444444444,-0.316658298701113
225,0.0714552348306836,30.1153846153846,-1.10285448478792
226,-0.246958735726225,30.2068965517241,-0.869332687172078
227,0,4,-0.133126024575463
228,-0.103909129645752,29.6571428571429,-0.574095481020902
229,-0.00256359145322122,27.7586206896552,-0.618502792779458
230,0.0358281378114376,28.24,0.240936429861023
231,0.0215686533667507,27.6774193548387,-1.1276050964357
232,-0.37213604462958,7.5,0.541826064289156
233,-1.44338054809344,10.4,0.708941484470644
234,-0.0154624078343109,28.1875,-0.419450015352972
235,-7.02384897435661e-05,28.3809523809524,-0.502985359888318
236,0.0931521009644409,5,-1.26695866053184
237,0.117363095402817,16.8717948717949,-0.285602188930178
238,-0.201759144543871,29.9166666666667,-0.917927844625101
239,-0.0838786025200085,29.0416666666667,0.985167910544462
240,-0.107510285393942,24.5454545454545,0.733006908147022
241,-0.194596738716358,29.6666666666667,0.598695290083614
242,-0.0198906795799394,26.64,-0.990903369784371
243,-0.484909860154907,24.4615384615385,0.953969835737578
244,0.172031508444707,26.1739130434783,1.12594195466332
245,-1.24666514332724,20.25,0.742911453036497
246,0.245717017989564,27.4782608695652,0.25346202417437
247,0.116412633835313,29.3478260869565,0.857274682942463
248,0.261638614546658,29.6363636363636,1.00215808971093
249,-0.418890151100608,29.3125,0.708062212632076
250,-0.106404240286848,26.4,1.01538061468569
251,-0.0403717835744288,34.1666666666667,-0.150556620451133
252,-0.184717623435377,32.8,0.7730777983824
253,0.451654966547759,6,-0.324840744214935
254,-0.0199546994184795,29.46875,-1.20697304589918
255,0.0122304826100361,30.25,-0.760555015906551
256,-0.0601094313584398,19.4705882352941,-0.930760013857579
257,0.0576376704182977,22.4137931034483,-0.487889289758899
258,0.0666233463900645,35.9189189189189,-1.12965181977144
259,0.142059989613353,28.7391304347826,-0.815170716615054
260,0.136497541028902,24.8636363636364,0.771587757736498
