ImageNumber,ObjectNumber,Children_FilteredNuclei_Count,Children_IdentifySecondaryObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
16,47,1,1,208.0,264.0,0,47
16,48,1,1,205.0,271.0,0,48
16,49,1,1,285.0,271.5,0,49
16,50,1,1,214.0,272.0,0,50
16,51,1,1,202.97841726618705,293.0431654676259,0,51
16,52,1,1,272.0,277.0,0,52
16,53,1,1,275.76,285.68,0,53
16,54,1,1,294.20168067226894,308.0924369747899,0,54
16,55,1,1,217.0,291.5,0,55
16,56,1,1,219.5,292.5,0,56
16,57,1,1,216.75,294.75,0,57
16,58,1,1,280.0,294.0,0,58
16,59,1,1,233.0,295.0,0,59
16,60,1,1,221.0,296.0,0,60
16,61,1,1,277.0,296.5,0,61
16,62,1,1,279.0,296.0,0,62
16,63,1,1,234.0,298.0,0,63
16,64,1,1,220.12048192771084,308.1686746987952,0,64
16,65,1,1,277.0,299.0,0,65
16,66,1,1,236.0,300.0,0,66
16,67,1,1,224.0,309.0,0,67
16,68,1,1,224.0,314.0,0,68
16,69,1,1,270.3864734299517,336.4782608695652,0,69
16,70,1,1,275.0,326.0,0,70
16,71,1,1,232.00716845878136,344.9068100358423,0,71
16,72,1,1,278.90909090909093,349.486013986014,0,72
16,73,1,1,243.0,332.0,0,73
16,74,1,1,245.0,332.5,0,74
16,75,1,1,248.60588235294117,350.5176470588235,0,75
16,76,1,1,348.0,345.0,0,76
16,77,1,1,264.0,354.0,0,77
16,78,1,1,107.0,374.0,0,78
16,79,1,1,220.0,430.0,0,79
16,80,1,1,409.0,467.0,0,80
16,81,1,1,158.0,480.0,0,81
17,1,1,1,133.0,42.0,0,1
17,2,1,1,253.0,47.0,0,2
17,3,1,1,448.0,116.0,0,3
17,4,1,1,204.72073921971253,149.73511293634496,0,4
17,5,1,1,235.78048780487805,146.35365853658536,0,5
17,6,1,1,264.2189349112426,158.59171597633136,0,6
17,7,1,1,246.0,155.0,0,7
17,8,1,1,238.94444444444446,160.83333333333334,0,8
17,9,1,1,253.0,159.0,0,9
17,10,1,1,243.0,162.0,0,10
17,11,1,1,101.0,164.0,0,11
17,12,1,1,253.0,167.0,0,12
17,13,1,1,281.31481481481484,177.28703703703704,0,13
17,14,1,1,278.0,170.0,0,14
17,15,1,1,209.0,174.5,0,15
17,16,1,1,292.95454545454544,190.40530303030303,0,16
17,17,1,1,210.94117647058823,177.94117647058823,0,17
17,18,1,1,215.0,176.0,0,18
17,19,1,1,217.25,179.25,0,19
17,20,1,1,214.0,180.0,0,20
17,21,1,1,72.0,187.0,0,21
17,22,1,1,212.25,209.96666666666667,0,22
17,23,1,1,243.0,197.0,0,23
17,24,1,1,409.0,200.0,0,24
17,25,1,1,226.42857142857142,208.8095238095238,0,25
17,26,1,1,111.0,206.0,0,26
17,27,1,1,228.0,212.0,0,27
17,28,1,1,302.23214285714283,231.33928571428572,0,28
17,29,1,1,286.73571428571427,244.75,0,29
17,30,1,1,282.0,231.0,0,30
17,31,1,1,197.5219298245614,254.1578947368421,0,31
17,32,1,1,300.63978494623655,265.18817204301075,0,32
17,33,1,1,270.6666666666667,253.0,0,33
17,34,1,1,218.0,255.0,0,34
17,35,1,1,214.375,257.75,0,35
17,36,1,1,218.0,257.5,0,36
17,37,1,1,241.0,259.0,0,37
17,38,1,1,214.0,260.0,0,38
17,39,1,1,218.5,260.0,0,39
17,40,1,1,205.75,262.75,0,40
17,41,1,1,236.0,264.0,0,41
17,42,1,1,290.0,265.0,0,42
17,43,1,1,209.0,267.0,0,43
17,44,1,1,290.0,267.0,0,44
17,45,1,1,201.5828025477707,288.50955414012736,0,45
17,46,1,1,215.66666666666666,278.0,0,46
17,47,1,1,275.0,281.0,0,47
17,48,1,1,277.0,281.5,0,48
17,49,1,1,278.2608695652174,287.30434782608694,0,49
17,50,1,1,273.0,286.0,0,50
17,51,1,1,208.5,288.0,0,51
17,52,1,1,223.54362416107384,308.248322147651,0,52
17,53,1,1,196.0,292.0,0,53
17,54,1,1,281.22222222222223,299.0,0,54
17,55,1,1,300.56756756756755,315.77927927927925,0,55
17,56,1,1,287.0,304.0,0,56
17,57,1,1,285.0,308.0,0,57
17,58,1,1,283.2,310.8,0,58
17,59,1,1,286.5,311.5,0,59
17,60,1,1,285.5,314.0,0,60
17,61,1,1,243.0,318.0,0,61
17,62,1,1,271.0,320.0,0,62
17,63,1,1,221.0,323.0,0,63
17,64,1,1,275.07662835249045,351.6666666666667,0,64
17,65,1,1,235.19322033898305,353.7016949152542,0,65
17,66,1,1,287.7040816326531,358.34013605442175,0,66
17,67,1,1,239.0,343.0,0,67
17,68,1,1,250.66233766233765,360.6818181818182,0,68
17,69,1,1,305.0,343.0,0,69
17,70,1,1,251.0,345.0,0,70
17,71,1,1,274.0,352.0,0,71
17,72,1,1,244.0,354.0,0,72
17,73,1,1,279.0,360.0,0,73
17,74,1,1,346.0,515.0,0,74
17,75,1,1,351.0,533.0,0,75
18,1,1,1,418.0,30.0,0,1
18,2,1,1,58.0,74.0,0,2
18,3,1,1,272.0,75.0,0,3
18,4,1,1,396.0,93.0,0,4
18,5,1,1,369.0,111.0,0,5
18,6,1,1,203.47161572052403,138.72052401746726,0,6
18,7,1,1,225.88165680473372,138.97633136094674,0,7
18,8,1,1,193.95131086142322,150.30337078651687,0,8
18,9,1,1,258.7639751552795,151.2608695652174,0,9
18,10,1,1,232.93333333333334,155.8,0,10
18,11,1,1,279.80152671755724,166.21374045801528,0,11
18,12,1,1,229.0,157.0,0,12
18,13,1,1,244.71428571428572,160.14285714285714,0,13
18,14,1,1,206.0,163.0,0,14
18,15,1,1,290.16974169741695,182.92619926199262,0,15
18,16,1,1,425.0,164.0,0,16
18,17,1,1,217.0,165.0,0,17
18,18,1,1,460.0,171.0,0,18
18,19,1,1,211.0,174.0,0,19
18,20,1,1,208.66666666666666,177.23809523809524,0,20
18,21,1,1,363.0,185.0,0,21
18,22,1,1,210.0,188.0,0,22
18,23,1,1,242.0,189.0,0,23
18,24,1,1,209.42352941176472,207.71176470588236,0,24
18,25,1,1,222.0,195.0,0,25
18,26,1,1,270.0,195.0,0,26
18,27,1,1,280.0,196.0,0,27
18,28,1,1,224.33333333333334,205.0,0,28
18,29,1,1,281.5,207.5,0,29
18,30,1,1,301.14044943820227,226.2921348314607,0,30
18,31,1,1,302.0,213.0,0,31
18,32,1,1,280.0,222.0,0,32
18,33,1,1,284.0,223.0,0,33
18,34,1,1,281.42857142857144,225.71428571428572,0,34
18,35,1,1,284.0,225.0,0,35
18,36,1,1,288.0208333333333,233.52083333333334,0,36
18,37,1,1,208.0,228.0,0,37
18,38,1,1,188.46413502109704,252.48523206751054,0,38
18,39,1,1,207.0,242.0,0,39
18,40,1,1,209.0,242.0,0,40
18,41,1,1,272.5,247.5,0,41
18,42,1,1,301.9856459330144,264.2822966507177,0,42
18,43,1,1,288.0,251.0,0,43
18,44,1,1,291.0,252.0,0,44
18,45,1,1,214.0,253.0,0,45
18,46,1,1,257.0,254.0,0,46
18,47,1,1,286.55555555555554,257.44444444444446,0,47
18,48,1,1,212.5,255.5,0,48
18,49,1,1,290.24,261.52,0,49
18,50,1,1,257.0,256.0,0,50
18,51,1,1,201.41463414634146,261.0975609756098,0,51
18,52,1,1,216.0,258.0,0,52
18,53,1,1,195.0,259.0,0,53
18,54,1,1,225.5,261.0,0,54
18,55,1,1,285.7142857142857,266.85714285714283,0,55
18,56,1,1,195.91455696202533,284.72151898734177,0,56
18,57,1,1,200.0,267.0,0,57
18,58,1,1,289.0,275.0,0,58
18,59,1,1,258.0,282.0,0,59
18,60,1,1,276.5,284.625,0,60
18,61,1,1,222.0,285.0,0,61
18,62,1,1,218.1904761904762,289.42857142857144,0,62
18,63,1,1,299.0,286.0,0,63
18,64,1,1,275.5,290.0,0,64
18,65,1,1,222.0,293.0,0,65
18,66,1,1,221.63440860215053,304.97849462365593,0,66
18,67,1,1,297.2611111111111,316.5444444444444,0,67
18,68,1,1,217.5,295.5,0,68
18,69,1,1,294.1666666666667,297.3333333333333,0,69
18,70,1,1,278.0,298.0,0,70
18,71,1,1,212.0,301.0,0,71
18,72,1,1,280.0,307.0,0,72
18,73,1,1,283.0,307.0,0,73
18,74,1,1,284.0,309.0,0,74
18,75,1,1,222.52777777777777,318.5833333333333,0,75
18,76,1,1,237.0,318.0,0,76
18,77,1,1,285.0,319.5,0,77
18,78,1,1,228.96632996632997,354.2255892255892,0,78
18,79,1,1,258.0,336.0,0,79
18,80,1,1,268.25589225589226,362.6969696969697,0,80
18,81,1,1,288.61392405063293,360.88291139240505,0,81
18,82,1,1,260.0,343.0,0,82
18,83,1,1,259.5,348.0,0,83
18,84,1,1,242.0754716981132,371.24528301886795,0,84
18,85,1,1,265.0,351.0,0,85
18,86,1,1,243.0,355.0,0,86
18,87,1,1,241.0,356.5,0,87
18,88,1,1,281.0,380.0,0,88
18,89,1,1,52.0,409.0,0,89
19,1,1,1,197.5082644628099,129.80578512396696,0,1
19,2,1,1,191.0,122.0,0,2
19,3,1,1,222.04455445544554,130.98019801980197,0,3
19,4,1,1,190.12132352941177,143.54044117647058,0,4
19,5,1,1,259.8081395348837,141.43023255813952,0,5
19,6,1,1,284.71604938271605,152.7037037037037,0,6
19,7,1,1,230.0,146.0,0,7
19,8,1,1,228.66666666666666,150.0,0,8
19,9,1,1,231.0,149.0,0,9
19,10,1,1,233.0,149.0,0,10
19,11,1,1,272.0,150.0,0,11
19,12,1,1,212.0,151.0,0,12
19,13,1,1,233.0,151.0,0,13
19,14,1,1,292.915,171.465,0,14
19,15,1,1,233.0,161.0,0,15
19,16,1,1,287.0,162.0,0,16
19,17,1,1,210.0,163.0,0,17
19,18,1,1,217.25,166.0,0,18
19,19,1,1,212.0,167.0,0,19
19,20,1,1,215.0,167.0,0,20
19,21,1,1,263.0,179.0,0,21
19,22,1,1,207.43801652892563,191.76859504132233,0,22
19,23,1,1,242.0,182.0,0,23
19,24,1,1,221.0,183.0,0,24
19,25,1,1,376.0,183.0,0,25
19,26,1,1,258.0,185.0,0,26
19,27,1,1,219.0,188.0,0,27
19,28,1,1,282.0,193.0,0,28
19,29,1,1,285.0,193.0,0,29
19,30,1,1,249.0,195.0,0,30
19,31,1,1,286.0,195.0,0,31
19,32,1,1,281.75,197.0,0,32
19,33,1,1,297.0,201.5,0,33
19,34,1,1,208.22988505747125,215.1494252873563,0,34
19,35,1,1,297.0,206.0,0,35
19,36,1,1,300.734693877551,222.1768707482993,0,36
19,37,1,1,301.0,208.5,0,37
19,38,1,1,286.0,214.0,0,38
19,39,1,1,257.0,216.0,0,39
19,40,1,1,287.0,223.0,0,40
19,41,1,1,225.0,224.0,0,41
19,42,1,1,288.0,225.0,0,42
19,43,1,1,288.6666666666667,227.33333333333334,0,43
19,44,1,1,287.94117647058823,234.05882352941177,0,44
19,45,1,1,184.01945525291828,248.34630350194553,0,45
19,46,1,1,211.0,238.0,0,46
19,47,1,1,277.0,242.0,0,47
19,48,1,1,305.82572614107886,264.344398340249,0,48
19,49,1,1,109.0,253.0,0,49
19,50,1,1,198.45454545454547,255.6818181818182,0,50
19,51,1,1,294.0,253.0,0,51
19,52,1,1,294.0,255.0,0,52
19,53,1,1,200.0,258.5,0,53
19,54,1,1,292.7692307692308,260.0769230769231,0,54
19,55,1,1,192.79190751445086,281.9653179190751,0,55
19,56,1,1,288.5,261.5,0,56
19,57,1,1,292.0,264.5,0,57
19,58,1,1,288.75,266.75,0,58
19,59,1,1,291.0,267.5,0,59
19,60,1,1,293.5,267.0,0,60
19,61,1,1,206.0,269.0,0,61
19,62,1,1,289.0,272.0,0,62
19,63,1,1,286.0,274.0,0,63
19,64,1,1,290.0,274.0,0,64
19,65,1,1,289.0,276.5,0,65
19,66,1,1,220.29479768786126,303.3872832369942,0,66
19,67,1,1,272.0,284.0,0,67
19,68,1,1,301.0,287.0,0,68
19,69,1,1,271.0,292.0,0,69
19,70,1,1,291.0,296.0,0,70
19,71,1,1,297.2,318.1212121212121,0,71
19,72,1,1,227.198738170347,359.34069400630915,0,72
19,73,1,1,288.6666666666667,338.0,0,73
19,74,1,1,285.0,339.5,0,74
19,75,1,1,287.6666666666667,341.0,0,75
19,76,1,1,296.3333333333333,352.69182389937106,0,76
19,77,1,1,283.2,343.4,0,77
19,78,1,1,243.0,346.5,0,78
19,79,1,1,280.675,352.275,0,79
19,80,1,1,243.5,359.0,0,80
19,81,1,1,257.0,359.0,0,81
19,82,1,1,259.8809523809524,377.6095238095238,0,82
19,83,1,1,287.0,365.0,0,83
19,84,1,1,277.4539877300613,378.87116564417175,0,84
19,85,1,1,238.0,369.0,0,85
19,86,1,1,237.95977011494253,387.71264367816093,0,86
20,1,1,1,354.0,51.0,0,1
20,2,1,1,190.0,122.21851851851852,0,2
20,3,1,1,217.54314720812184,123.9746192893401,0,3
20,4,1,1,185.20689655172413,140.59310344827585,0,4
20,5,1,1,359.0,125.0,0,5
20,6,1,1,206.0,126.0,0,6
20,7,1,1,258.8376623376623,134.08441558441558,0,7
20,8,1,1,288.0,131.0,0,8
20,9,1,1,286.6214689265537,143.75141242937852,0,9
20,10,1,1,253.0,138.0,0,10
20,11,1,1,272.0,138.0,0,11
20,12,1,1,219.55555555555554,141.22222222222223,0,12
20,13,1,1,227.0,139.0,0,13
20,14,1,1,217.0,140.0,0,14
20,15,1,1,277.0,140.0,0,15
20,16,1,1,227.0,141.0,0,16
20,17,1,1,231.0,142.0,0,17
20,18,1,1,207.0,147.0,0,18
20,19,1,1,264.0,147.0,0,19
20,20,1,1,296.8165680473373,157.94082840236686,0,20
20,21,1,1,305.0,148.0,0,21
20,22,1,1,298.0,151.0,0,22
20,23,1,1,291.0,153.0,0,23
20,24,1,1,236.0,156.0,0,24
20,25,1,1,219.0,159.0,0,25
20,26,1,1,283.0,159.0,0,26
20,27,1,1,275.0,160.0,0,27
20,28,1,1,194.5,161.0,0,28
20,29,1,1,280.6363636363636,163.0,0,29
20,30,1,1,214.5,162.0,0,30
20,31,1,1,209.5,163.5,0,31
20,32,1,1,222.0,163.0,0,32
20,33,1,1,214.0,164.0,0,33
20,34,1,1,33.0,173.0,0,34
20,35,1,1,205.31020408163266,199.28571428571428,0,35
20,36,1,1,288.0833333333333,181.5,0,36
20,37,1,1,287.8333333333333,185.66666666666666,0,37
20,38,1,1,221.0,185.0,0,38
20,39,1,1,273.0,187.0,0,39
20,40,1,1,269.5,188.5,0,40
20,41,1,1,222.5,189.5,0,41
20,42,1,1,280.0,189.0,0,42
20,43,1,1,281.5,194.5,0,43
20,44,1,1,293.5,201.0,0,44
20,45,1,1,301.76271186440675,220.71186440677965,0,45
20,46,1,1,234.0,211.0,0,46
20,47,1,1,285.0,221.0,0,47
20,48,1,1,287.0,221.5,0,48
20,49,1,1,305.0,225.0,0,49
20,50,1,1,222.0,228.0,0,50
20,51,1,1,290.6666666666667,229.0,0,51
20,52,1,1,289.2,231.6,0,52
20,53,1,1,279.0,235.5,0,53
20,54,1,1,291.3333333333333,237.0,0,54
20,55,1,1,307.5,237.0,0,55
20,56,1,1,180.070110701107,246.4760147601476,0,56
20,57,1,1,276.0,239.0,0,57
20,58,1,1,297.0,240.0,0,58
20,59,1,1,174.0,249.0,0,59
20,60,1,1,213.0,249.0,0,60
20,61,1,1,303.0169491525424,256.64406779661016,0,61
20,62,1,1,309.0,249.0,0,62
20,63,1,1,312.6887417218543,269.3476821192053,0,63
20,64,1,1,214.0,251.0,0,64
20,65,1,1,194.36363636363637,254.0909090909091,0,65
20,66,1,1,195.8,256.9,0,66
20,67,1,1,202.0,256.0,0,67
20,68,1,1,189.0,257.0,0,68
20,69,1,1,182.09459459459458,270.27027027027026,0,69
20,70,1,1,190.5,259.0,0,70
20,71,1,1,239.0,263.0,0,71
20,72,1,1,297.6666666666667,263.3333333333333,0,72
20,73,1,1,208.0,264.0,0,73
20,74,1,1,197.5,266.0,0,74
20,75,1,1,296.7083333333333,270.5833333333333,0,75
20,76,1,1,301.0,269.0,0,76
20,77,1,1,193.0,270.0,0,77
20,78,1,1,318.0,272.0,0,78
20,79,1,1,298.0,277.0,0,79
20,80,1,1,392.0,279.0,0,80
20,81,1,1,217.85714285714286,290.734693877551,0,81
20,82,1,1,222.0,282.0,0,82
20,83,1,1,201.1437125748503,296.81437125748505,0,83
20,84,1,1,276.0,285.7142857142857,0,84
20,85,1,1,221.0,288.5,0,85
20,86,1,1,220.0,292.0,0,86
20,87,1,1,273.0,294.0,0,87
20,88,1,1,221.0,295.5,0,88
20,89,1,1,205.5,303.5,0,89
20,90,1,1,294.8666666666667,310.5111111111111,0,90
20,91,1,1,222.41463414634146,319.3414634146341,0,91
20,92,1,1,279.0,315.0,0,92
20,93,1,1,296.55,328.7625,0,93
20,94,1,1,236.0,318.0,0,94
20,95,1,1,297.0,319.0,0,95
20,96,1,1,297.25,321.75,0,96
20,97,1,1,282.0,324.0,0,97
20,98,1,1,283.5,327.5,0,98
20,99,1,1,282.3333333333333,331.0,0,99
20,100,1,1,70.0,331.0,0,100
20,101,1,1,222.73513513513512,370.03783783783786,0,101
20,102,1,1,298.8097826086956,354.16847826086956,0,102
20,103,1,1,287.0,349.0,0,103
20,104,1,1,275.51020408163265,359.2244897959184,0,104
20,105,1,1,288.0,353.0,0,105
20,106,1,1,243.0,355.5,0,106
20,107,1,1,284.0,355.0,0,107
20,108,1,1,286.0,363.0,0,108
20,109,1,1,254.0,364.0,0,109
20,110,1,1,241.0,365.0,0,110
20,111,1,1,250.0,366.5,0,111
20,112,1,1,240.0,367.0,0,112
20,113,1,1,268.5,370.0,0,113
20,114,1,1,275.33519553072625,384.83240223463685,0,114
20,115,1,1,252.77533039647577,392.56387665198235,0,115
20,116,1,1,232.3680981595092,397.76687116564415,0,116
