TimeStep,ObjectNumber,Orientation,lable,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis
7,18,16.414911024013374,8.0,228.98317757009343,294.992523364486,False,78.54237145840668,9.785875565236855
7,24,-27.945965078575476,8.0,268.8457711442786,285.81094527363183,False,37.60695217487737,7.171566294134382
7,31,-36.3012302251692,8.0,275.3202416918429,304.4712990936556,True,48.41241239465032,9.160435335438448
7,32,11.202934829569008,5.0,248.8649789029536,309.3122362869198,False,40.45223283651943,8.553227956452266
8,3,-12.092250198694297,2.0,282.08304498269894,246.1833910034602,False,38.87395611368404,9.75128153769827
8,7,-24.815241634794216,8.0,263.64921465968587,292.9528795811518,False,51.025233030791455,9.920749121502924
8,17,54.16566996565584,8.0,280.09090909090907,295.90909090909093,False,7.216823692037725,2.415535379567808
8,29,17.018999395686066,8.0,283.1945945945946,350.1189189189189,False,94.7931637825749,9.859764238183692
9,1,-8.462526852581913,61.0,226.35507246376807,177.16666666666666,False,42.36903541348833,8.792139736056473
9,2,1.4856100837586492,62.0,242.87459807073955,184.32154340836013,False,43.743577648970906,9.494726517797304
9,21,-1.0470746876396064,2.0,278.94498381877025,258.0194174757282,True,47.87587512306376,8.765268899130199
9,30,19.427850900713832,89.0,199.1400778210117,271.0894941634241,False,42.47663753709973,8.019029908535035
9,45,-38.68355193367429,8.0,258.9341317365269,305.8502994011976,True,58.34864883807135,7.905959929118145
9,48,9.213082154191934,106.0,230.20574162679424,319.6363636363636,False,37.238742055265845,7.847521408635997
10,1,15.438553184054362,107.0,261.0115606936416,172.59537572254337,False,22.162946037138127,10.153023479251535
10,2,-0.4109380292804689,62.0,245.4077253218884,180.66523605150212,True,40.89395458383422,7.866088347468039
10,3,-15.13401819368715,61.0,227.87878787878788,189.9158249158249,True,42.525006011702615,9.279933694612955
10,6,9.43125512771101,110.0,282.24347826086955,224.2173913043478,True,18.24615680872565,8.187959247897615
10,8,-34.538099073157504,89.0,207.2167487684729,240.935960591133,True,55.4074132372198,9.701926073825964
10,16,0.0160125383386652,2.0,283.5869565217391,240.06521739130437,False,18.582875844794252,6.906886471087083
10,21,3.569334868850926,122.0,299.6525974025974,259.538961038961,True,50.0441842712812,8.424664120122348
10,23,15.86889971489007,2.0,283.7826086956522,252.82608695652172,False,8.093971095664855,4.494894662537218
10,40,-34.32616929832007,8.0,274.6482412060301,293.4170854271357,True,50.8309199368444,6.18615685892684
10,45,-37.5618034930916,140.0,280.6051136363636,310.61647727272725,True,63.90886609560311,7.780469673561693
10,46,10.570071831081304,106.0,234.3832853025937,323.6541786743516,False,47.81005946587766,9.744158398334053
10,50,5.48042382519187,8.0,250.78082191780825,332.2146118721461,False,36.41188555613636,8.586523998647712
11,1,15.383302100058811,107.0,256.0208333333333,172.50694444444446,True,45.324648294741536,8.987750108882171
11,2,12.647424526469631,62.0,240.36702127659572,172.8244680851064,False,35.06329048946902,7.523181108083089
11,3,-0.7663233545158764,61.0,223.92672413793105,176.61206896551724,True,31.984373105171148,9.574890779046976
11,4,7.966686495469651,61.0,223.19402985074623,196.1044776119403,False,12.087005148856298,7.264233414907565
11,6,45.0,62.0,244.8,195.8,False,3.0983866769659336,2.884441020371191
11,11,7.405892795476032,110.0,277.719298245614,213.2017543859649,False,19.62867057334287,7.587835556534035
11,13,-38.71041925393569,89.0,200.95529411764707,235.8329411764706,False,60.33656240453219,9.47464807975131
11,18,40.26883889598719,110.0,279.0,224.66666666666663,False,4.670606076793138,4.050637122434598
11,21,5.9053734110215945,122.0,293.7457627118644,236.6864406779661,False,17.604560956703526,8.714741134370545
11,24,-2.264066021565528,151.0,278.27027027027026,238.1891891891892,True,17.825319485635482,3.491739368557054
11,28,7.7143811183290625,122.0,295.8453608247423,259.3556701030928,False,33.99944742554303,7.704732414074329
11,31,8.591389360027568,89.0,208.1379310344828,275.0896551724138,False,49.366922467282095,7.8813283839895165
11,35,45.0,160.0,260.6666666666667,269.6666666666667,False,2.309401076758504,1.3333333333333333
11,36,-30.01007260375494,8.0,275.6776859504132,282.74380165289256,False,32.86594711404303,5.523184499457429
11,46,-30.444426884097133,140.0,287.1445086705202,293.34104046242777,False,29.35407866689452,7.690824683913551
11,47,-41.27343883152712,8.0,260.2463768115942,306.1304347826087,False,19.902824393448658,5.1043544906020735
11,48,18.27009570272706,106.0,228.3636363636364,324.97727272727275,False,52.14909034293566,9.029409041792505
11,50,-36.83325929578549,140.0,267.774647887324,320.5774647887324,False,29.50437901677529,6.418939729693259
11,54,7.808105281045663,8.0,247.62926829268287,338.7512195121951,True,30.77017055422258,9.03205381364658
