TimeStep,CellLifeId,lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,width,height
201,2114,793,78.690071105957,1208.00012207031,390.499969482422,12.7475481033325,6.47183227539063,6.47183227539063,12.7475481033325
201,2116,1361,30.9637546539307,230.999969482422,603.5,18.0073509216309,6.00245046615601,6.00245046615601,18.0073509216309
201,2117,926,22.6198654174805,231.499984741211,717,25.0769233703613,6.53846263885498,25.0769233703613,6.53846263885498
201,2118,659,12.9946165084839,98.2893142700195,726.912902832031,24.2098731994629,7.64522361755371,24.2098731994629,7.64522361755371
201,2119,144,45,93.2500076293945,797.250061035156,12.7279205322266,6.36396026611328,6.36396026611328,12.7279205322266
201,2122,1339,48.8140754699707,616.411499023438,819.327453613281,22.7654457092285,8.18427181243896,8.18427181243896,22.7654457092285
201,2123,1430,56.3099365234375,176.653854370117,829.230651855469,16.9183559417725,6.10170221328735,6.10170221328735,16.9183559417725
201,2124,1115,49.3987045288086,595.7529296875,836.711791992188,22.7777004241943,7.48410034179688,7.48410034179688,22.7777004241943
201,2129,1494,63.4349517822266,1181.50024414063,84.4999389648438,12.9691944122314,5.81377649307251,12.9691944122314,5.81377649307251
201,2130,1495,18.4349479675293,1142.45007324219,87.1500244140625,16.1276168823242,5.69210004806519,16.1276168823242,5.69210004806519
201,2131,1496,56.3099365234375,1171.03833007813,101.307678222656,16.6410064697266,5.8243522644043,16.6410064697266,5.8243522644043
201,2132,1497,90,1174.5,91.5,7,7,7,7
201,2134,1499,90,1284,270,12,4,4,12
