TimeStep,CellLifeId,lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
7,13,4,-8.27203172663135,122.558063420885,289.865201931506,23,7.12913180673813
7,14,4,-19.8128229855147,146.460525758001,283.889597532639,26,6.03243362856117
7,15,6,-8.41148329522941,129.63,298.36,20,6.0600166839433
7,16,6,28.1972106129513,148.866253929471,299.419336771662,18,6.48801271338989
8,1,1,73.8335793615255,43.5505573561917,137.598985614626,29,7.94172200699276
8,2,2,71.664625449987,46.3526735683052,168.071905005319,29,7.99651985289337
8,3,3,-56.9003355451198,116.797236097627,172.329229557712,28,7.49179952071764
8,5,5,25.3992618063923,132.741076505122,55.3433408191495,40,7.94922229302727
8,7,7,4.19566719587641,196.67,60.44,34,7.54896212873097
8,8,8,29.9861181814014,232.353178179187,195.122968340899,26,7.04097902217452
8,9,9,-77.7265194769375,239.394006100112,112.85656686075,44,7.61557607153524
8,10,10,29.7622150787062,275.666401586604,259.571906995295,44,7.89918538576889
8,11,11,9.20783191570175,281.750008060267,224.446442799371,28,7.66667888265915
8,12,12,-30.1661930016144,329.532061555677,84.072918645471,30,8.21653751663462
8,13,4,-7.93028993359715,122.596234247451,289.87579758393,23,7.44663253034431
8,14,4,-19.3252731121302,146.50453466489,283.968172464902,26,6.06071874623307
8,15,6,-10.214442969712,129.573409054754,298.35925811711,22,6.04447894550536
8,16,6,27.2141865501456,149.127318134326,299.050696832336,18,6.48905968931142
9,1,1,72.7402634759286,43.6266785312289,137.879219092411,30,7.94262434468187
9,2,2,70.7446271587573,46.4228605373462,168.196918637253,29,7.98735864681682
9,3,3,-58.0855382139758,116.334233463402,172.446835418679,28,7.51398279939621
9,5,5,24.8379342246929,133.183749784983,55.7700265045842,42,7.75115590527652
9,7,7,4.66542964002534,196.689331421983,60.5583433221806,34,7.71592391854781
9,8,8,29.9336949566654,231.980501267478,194.99330172221,26,7.16213206908658
9,9,9,-77.3081139116083,239.352071192385,113.962363140047,45,7.50981355029031
9,10,10,29.5959734214244,275.23,260.06,45,7.81978146479657
9,11,11,8.98796681384446,281.808113514276,224.566139413511,28,7.87254239599883
9,12,12,-29.9724426743677,329.596682373287,84.1941508000073,30,8.31612979124261
