TimeStep,CellNumber,Orientation
27,29,68.0471240120944
27,30,4.65708813968524
27,31,-24.5772616361505
27,32,13.1514040662931
27,33,-11.2899256898414
27,34,-6.70640580475437
27,35,-0.23921353774621
28,1,-60.5292587443758
28,2,62.6357951272809
28,7,-24.7812229695808
28,11,32.3745418444632
28,13,-53.76433971592
28,15,-24.2169234245339
28,20,-9.41328098202949
28,25,63.8236893067085
28,26,33.7176320418314
28,27,1.85112484842944
28,28,-17.1673262837171
28,29,67.5332088891994
28,30,3.94150195852774
28,31,-24.220537886937
28,32,17.0832953569784
28,33,-11.7713966428778
28,34,-3.13492306398112
28,35,-1.28179141477186
29,1,-60.3351002558732
29,2,63.0351797544219
29,7,-24.4401399336468
29,11,32.4905016960639
29,13,-52.465220940615
29,15,-23.0063979929351
29,20,-9.56488971385168
29,25,64.1873735808854
29,26,34.0526841638802
29,27,1.90328358406401
29,28,-17.7628641237958
29,29,67.5128540546056
29,30,4.07188591056807
29,31,-24.3000174719839
29,32,17.6922800830512
29,33,-13.3166775958315
29,34,2.2854539273182
29,35,-4.49057775684
30,1,-59.6460968911391
30,2,63.226765726552
30,7,-23.9716519867028
30,11,32.6395038645707
30,13,-53.6589312363567
30,15,-22.8341583062921
30,25,62.951477631653
30,26,34.2826522168977
30,27,1.91350048695932
30,28,-17.6790242281664
30,29,66.9250737410624
30,30,3.94835133338722
30,31,-24.4112758240723
30,32,17.3201445089569
30,34,7.91048331070392
30,35,-7.70929932900674
30,36,-8.75043478903154
31,1,-59.528461326362
31,2,63.4868581364262
31,7,-23.721697257401
31,11,32.7193026305643
31,13,-54.1143239121334
31,15,-21.1853154506318
31,25,61.8722804624786
31,26,33.6872801288992
31,27,1.87508156836128
31,28,-18.0674106210029
31,29,68.3044961129713
31,30,3.62128699447135
31,31,-23.5450383534906
31,32,15.5264277592213
31,34,12.4557772002271
31,35,-11.2238261660924
31,36,-8.46360227893652
32,1,-60.027084875784
32,2,64.3692004037887
32,7,-23.2589153370187
32,11,32.0225599910804
32,13,-53.8526676391954
32,15,-20.6695235690071
32,25,59.7531207793162
32,26,34.3143227255592
32,27,-0.0738910447399661
32,28,-18.4865720651548
32,29,66.9470562573738
32,30,3.7918757429897
32,31,-23.5533951386334
32,32,16.5057470063536
32,34,12.9346070708594
32,35,-10.111800515629
32,36,-8.55611358931866
32,37,-55.3071503485454
33,1,-60.05163483982
33,2,64.8507514527528
33,7,-21.0487493884901
33,11,32.4390225194132
33,13,-53.8299989427512
33,15,-20.125461690227
33,25,58.1650865301015
33,26,34.7256626175619
33,27,-0.574404187178359
33,28,-18.9410347533798
33,29,66.0456665613298
33,30,3.47479948611647
33,31,-23.7609829504143
33,32,16.1171869466233
33,34,15.2846850606262
33,35,-10.2756967452659
33,36,-8.80024980004792
33,37,-55.3856500480329
34,1,-60.0133951102436
34,2,65.2227010394573
34,7,-19.4698054750883
34,11,32.6833858451428
34,13,-54.0872906072912
34,15,-19.3538807716121
34,25,56.674505072413
34,26,34.2652956564578
34,27,-0.503507249461961
34,28,-18.4720248564717
34,29,66.2272295635281
34,30,2.94837872962466
34,31,-23.5643795181769
34,32,16.6917640464696
34,34,15.5554463057568
34,35,-10.5959796150386
34,37,-55.3298089186632
34,38,-4.11571584471314
35,1,-59.8838919318565
35,2,66.2123877193912
35,7,-19.6867094204819
35,11,31.8668201614222
35,13,-55.653959490702
35,15,-18.4377744993103
35,25,56.6119047085344
35,26,33.1818508207867
35,27,-0.143475192773195
35,28,-18.3303351292067
35,29,64.0242551290017
35,30,1.89085610354368
35,31,-24.00876443301
35,32,18.6633516786286
35,34,15.2870383712167
35,35,-9.3384082726671
35,37,-55.3985345965631
35,38,-3.68423021118923
36,1,-59.6563529785388
36,2,67.4218203570238
36,7,-17.2923749723541
36,11,31.7642391987722
36,13,-54.2106312779953
36,15,-17.4563954297933
36,25,56.8092392358465
36,26,33.6694494221671
36,27,-1.28520189924762
36,28,-18.1896543921829
36,29,64.2973835381667
36,30,0.849327370000537
36,31,-24.0828271894167
36,32,21.3110329439198
36,34,16.1845265793547
36,35,-12.0948373327216
36,37,-55.4565311779546
36,38,-3.25274457766533
36,39,-14.9922833224684
37,1,-59.6085215650072
37,2,67.7080308629623
37,7,-15.5142777062904
37,11,31.5219819363336
