CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
79.0,19.6384601593018,30.000795927914705,-0.147,44.0,0.009
80.0,20.287784576416,27.810056634851403,0.047,37.0,0.011
81.0,20.0425910949707,31.167636046538487,0.035,37.0,0.012
82.0,22.4991664886475,34.2156597243415,-0.11,36.0,0.015
83.0,19.9510307312012,31.910222277921797,0.037,34.0,0.016
84.0,22.1470203399658,34.41770665238544,-0.116,41.0,0.014
85.0,19.6544628143311,29.082796899895918,0.052,38.0,0.013
86.0,22.9679336547852,33.902684392155834,0.336,37.0,0.012
87.0,11.2781238555908,11.2781238555908,0.0,1.0,0.0
88.0,14.3229990005493,14.3229990005493,0.0,1.0,0.0
89.0,17.7058963775635,26.5560162862142,0.124,36.0,0.016
90.0,19.2647552490234,29.25460301505195,-0.024,36.0,0.017
91.0,19.3404216766357,27.684189796447754,-0.054,34.0,0.013
92.0,19.6024951934814,29.285024950581214,0.198,31.0,0.017
93.0,17.0532207489014,17.0532207489014,0.0,1.0,0.0
94.0,19.8358459472656,27.709621047973624,0.14,30.0,0.014
95.0,19.5870952606201,28.01445068851594,0.136,31.0,0.012
96.0,20.0545921325684,29.173863995459772,-0.096,31.0,0.014
97.0,12.5276327133179,12.5276327133179,0.0,1.0,0.0
98.0,19.428503036499,23.903417655399867,0.084,28.0,0.01
99.0,20.7795925140381,29.932401445176875,0.073,27.0,0.016
100.0,24.1214809417725,33.05547452855994,-0.219,27.0,0.017
101.0,19.6569366455078,22.705127034868504,-0.323,14.0,0.01
102.0,23.2087154388428,30.34461253622305,-0.001,23.0,0.016
103.0,21.727014541626,25.853726492987747,-0.18,18.0,0.014
104.0,20.8273983001709,25.926395840115013,-0.219,18.0,0.016
105.0,18.4531364440918,18.04221725463865,0.015,2.0,-0.015
106.0,17.6185894012451,21.270133082071943,-0.215,15.0,0.017
107.0,24.2992115020752,26.356377410888662,0.037,15.0,0.01
108.0,23.0496730804443,26.980187606811512,0.194,15.0,0.014
