CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
214.0,75.0,17.02501015,16.326069205,-0.431,2.0,-0.029
215.0,101.0,11.85184802,12.055678450000002,-0.593,3.0,-0.0
216.0,109.0,15.30072391,15.568143300000001,-0.816,3.0,0.016
217,110,13.99220801,13.99220801,0.0,1,NaN
218.0,113.0,12.3356661,11.490516903333331,-0.562,3.0,-0.016
219.0,136.0,17.28094307,17.66924029666667,-0.649,3.0,0.007
220,4,10.22912947,10.22912947,0.0,1,NaN
221.0,24.0,15.65632692,12.89640814,-0.061,2.0,-0.145
222.0,63.0,22.08498486,19.29251786724138,0.055,29.0,-0.009
223.0,63.0,22.76288696,21.52456261,-0.176,8.0,-0.066
224.0,73.0,10.74972189,12.439409836666668,0.017,15.0,0.013
225.0,74.0,10.8534281,10.827114965,-0.362,2.0,-0.002
226.0,96.0,12.9140421,12.987171099,-0.244,10.0,-0.0
227.0,101.0,12.48561827,12.157593665,-0.418,2.0,-0.018
228.0,115.0,21.26260178,21.431257284285717,-0.358,7.0,0.006
229.0,115.0,21.41407033,25.015483842413794,0.025,29.0,0.004
230,262,10.38296227,10.38296227,0.0,1,NaN
231,56,10.77788117,10.77788117,0.0,1,NaN
232,354,11.89346687,11.89346687,0.0,1,NaN
233.0,83.0,11.41042157,11.461830843333333,-0.436,3.0,-0.003
234.0,96.0,12.72431001,12.995296543333334,-0.167,9.0,0.001
235,121,10.42995322,10.42995322,0.0,1,NaN
236.0,129.0,11.3194853,13.866755977058823,0.28,17.0,0.009
237,128,11.24690833,11.24690833,0.0,1,NaN
238.0,138.0,27.22262705,21.066345415135135,-0.269,74.0,0.003
239.0,138.0,12.51613623,14.170587243333332,-0.456,3.0,0.053
240.0,569.0,18.30049135,19.709219725,-0.314,4.0,0.019
241,337,11.1061382,11.1061382,0.0,1,NaN
242,36,24.18448956,24.18448956,0.0,1,NaN
243.0,36.0,21.94434357,40.49730111666667,-1.668,3.0,0.18
244.0,39.0,11.3304519,15.522426081333332,0.088,15.0,0.01
245.0,39.0,12.73724568,14.102242633333333,0.278,3.0,0.032
246.0,51.0,12.70159258,19.378194685,1.754,2.0,0.239
247.0,54.0,15.84816749,14.564530005,-0.167,2.0,-0.059
248.0,54.0,11.73551414,19.284715719999998,-0.716,3.0,0.219
249.0,58.0,19.60165732,14.159853975999999,0.488,5.0,-0.054
250.0,75.0,14.70023951,15.028613376666664,0.34,3.0,0.02
251.0,101.0,10.54986224,11.0750108475,0.103,8.0,0.006
252,110,15.10779055,15.10779055,0.0,1,NaN
253.0,138.0,14.27588675,16.400960372222222,-0.115,9.0,0.015
254.0,138.0,19.17960771,22.836390997599995,0.264,25.0,0.001
255.0,627.0,25.82001769,26.240711756666666,0.262,3.0,0.01
256.0,4.0,11.5575691,16.44617615909091,-0.544,11.0,0.008
257.0,24.0,10.60023696,11.563997070000001,0.2,5.0,0.015
258.0,40.0,10.29592958,10.397506974999999,0.566,2.0,0.007
259.0,45.0,22.78561372,16.09292516,-0.203,7.0,-0.068
260.0,46.0,11.31501122,11.995744045,0.568,2.0,0.038
261.0,47.0,20.05490895,35.057806077500004,0.556,8.0,0.058
262,47,12.45449934,12.45449934,0.0,1,NaN
263.0,61.0,20.03877888,20.030845230434785,0.205,23.0,-0.006
264.0,61.0,24.18834356,26.36842832,0.178,16.0,0.005
265.0,71.0,28.27551878,24.86124780666667,0.723,3.0,0.008
266.0,77.0,17.5776613,17.844901373333332,0.465,3.0,0.008
267.0,74.0,11.83992388,11.712945195,0.57,2.0,-0.007
268,81,14.60116601,14.60116601,0.0,1,NaN
269,365,10.83278695,10.83278695,0.0,1,NaN
270.0,128.0,23.45488946,32.91260671333333,1.423,3.0,0.105
271,128,10.64603822,10.64603822,0.0,1,NaN
272.0,337.0,11.12847651,11.184746615,0.362,2.0,0.003
273.0,51.0,13.91480597,24.0631214,0.568,4.0,0.115
274,51,12.43036099,12.43036099,0.0,1,NaN
275,603,11.36669418,11.36669418,0.0,1,NaN
276,83,12.6131033,12.6131033,0.0,1,NaN
277,106,20.00921583,20.00921583,0.0,1,NaN
278.0,106.0,18.54734271,30.100812765,-2.675,2.0,0.27
279.0,113.0,10.60534767,11.88525532,-0.283,5.0,0.02
280.0,135.0,15.66301569,23.30072373,0.593,2.0,0.227
281.0,36.0,18.63948942,19.395276555000002,-0.205,2.0,0.026
282.0,36.0,28.50752395,35.69138182333334,-2.009,3.0,0.128
283,48,10.14702283,10.14702283,0.0,1,NaN
284.0,54.0,14.65771399,20.932984515454542,0.502,11.0,0.049
285.0,54.0,13.86040053,11.792106454285715,0.282,7.0,-0.016
286,81,15.74549771,15.74549771,0.0,1,NaN
287,78,10.52104602,10.52104602,0.0,1,NaN
288,701,10.26483145,10.26483145,0.0,1,NaN
289.0,218.0,10.48732226,11.012249939999998,-0.925,4.0,0.002
290.0,136.0,10.94017616,14.641297065652173,0.1,23.0,0.017
291,182,10.96522709,10.96522709,0.0,1,NaN
292,16,14.49957401,14.49957401,0.0,1,NaN
293.0,39.0,18.81886245,14.960289524285715,0.546,7.0,-0.058
294.0,39.0,32.02255777,34.45784509227273,0.334,22.0,-0.009
295.0,46.0,10.45603835,10.9966830175,-0.007,4.0,0.024
296,71,16.63535225,16.63535225,0.0,1,NaN
297,71,10.49388101,10.49388101,0.0,1,NaN
298,74,11.69698919,11.69698919,0.0,1,NaN
299.0,106.0,20.40425987,21.313671765909092,0.209,22.0,0.002
300.0,106.0,17.50329772,17.28857019769231,0.055,39.0,-0.007
301,118,10.04435984,10.04435984,0.0,1,NaN
302,121,10.89426021,10.89426021,0.0,1,NaN
303.0,818.0,10.15031305,11.395603945,-0.234,2.0,0.073
304.0,128.0,25.26083155,22.708513680000003,0.6,5.0,0.027
305.0,128.0,11.20777356,11.978113793333334,0.335,3.0,0.016
306,134,10.15551227,10.15551227,0.0,1,NaN
307.0,134.0,12.02504628,12.320774524444445,0.442,9.0,0.013
308.0,135.0,16.95405343,17.723437350243902,0.185,41.0,-0.008
309.0,135.0,10.94655398,11.0026317075,0.177,4.0,0.011
310.0,138.0,17.54448804,19.66524126,0.065,3.0,0.008
311.0,824.0,23.95463622,21.271097714285712,-0.014,7.0,-0.012
312.0,825.0,52.58222041,53.77702106,-0.073,3.0,0.01
313.0,826.0,29.31709862,29.645079420000002,0.207,4.0,0.004
314,11,17.81796464,17.81796464,0.0,1,NaN
315.0,40.0,10.73214411,11.18450958,0.328,4.0,0.003
316,40,13.59733366,13.59733366,0.0,1,NaN
317.0,102.0,16.38139358,16.376093116666667,0.393,3.0,-0.003
318.0,119.0,10.62340434,14.473331954285714,0.243,21.0,0.016
319.0,119.0,22.25136758,14.775896517619046,0.166,21.0,-0.009
320.0,859.0,19.62064334,16.58101720888889,0.318,9.0,-0.036
321.0,182.0,11.43014773,10.99419048,0.208,2.0,-0.026
322,583,11.4886043,11.4886043,0.0,1,NaN
323.0,36.0,19.18419392,19.68615586,0.17,2.0,0.017
324.0,36.0,29.30500574,44.707685655,-0.721,6.0,0.066
325,674,12.14311537,12.14311537,0.0,1,NaN
326.0,43.0,20.63330347,17.400260594,0.56,5.0,0.008
327.0,48.0,10.0498092,10.191632994999999,0.54,2.0,0.009
328.0,51.0,14.18913301,20.452099020000002,2.035,2.0,0.211
329,51,12.25335754,12.25335754,0.0,1,NaN
330,71,10.37861937,10.37861937,0.0,1,NaN
331,74,13.00514874,13.00514874,0.0,1,NaN
332,102,17.83144777,17.83144777,0.0,1,NaN
333,133,18.15942887,18.15942887,0.0,1,NaN
334,11,14.74374871,14.74374871,0.0,1,NaN
335,10,10.37999236,10.37999236,0.0,1,NaN
336.0,24.0,13.40427322,13.167442135,0.129,6.0,0.005
337.0,43.0,20.22089901,19.905104915000003,0.696,2.0,-0.011
338,683,11.88938903,11.88938903,0.0,1,NaN
339,63,10.43630037,10.43630037,0.0,1,NaN
340.0,83.0,11.90922339,12.982360374999999,0.617,4.0,0.018
341,134,10.16885659,10.16885659,0.0,1,NaN
342,583,11.80285501,11.80285501,0.0,1,NaN
343.0,51.0,13.18848056,23.722279134285714,0.816,7.0,0.07
344.0,51.0,13.21465973,12.654057855,0.391,2.0,-0.03
