TimeStep,CellId,x_center,y_center,Orientation,MajorAxisLength,parent
4,27,108.974639892578,106.831001281738,-56.3721313476563,19.5904560089111,0
4,115,163.538009643555,16.0737972259521,81.2431945800781,3.58329725265503,109
4,114,164.183547973633,54.7376022338867,-83.8872833251953,14.8244142532349,109
4,108,186.111450195313,-57.9830703735352,59.0956573486328,17.4177227020264,28
4,29,167.010025024414,31.6213226318359,-86.5811004638672,24.8991260528564,0
4,99,342.986785888672,402.943084716797,69.2773284912109,18.4976425170898,30
4,98,246.309494018555,472.643951416016,83.9899139404297,20.4421043395996,30
4,31,413.394500732422,682.252380371094,74.2207946777344,22.1886882781982,0
4,32,145.913696289063,776.445068359375,-86.8027648925781,16.2268867492676,0
4,33,500.455413818359,317.745727539063,52.5500946044922,21.7414608001709,0
4,34,-210.896347045898,533.902221679688,-49.4244995117188,19.1443843841553,0
4,35,242.817474365234,85.1218032836914,67.3464050292969,47.1697311401367,0
4,36,186.909149169922,-34.1155471801758,70.2560424804688,14.2658615112305,0
4,37,116.468505859375,360.986328125,-77.7233123779297,29.2124977111816,0
4,38,270.057983398438,682.985168457031,84.4583587646484,22.7041549682617,0
4,39,57.5274620056152,714.130065917969,-78.9138031005859,20.0047473907471,0
4,40,142.231521606445,493.764678955078,-77.5477447509766,31.2836093902588,0
4,101,-28.97629737854,508.157867431641,-63.5536193847656,18.8919086456299,41
4,100,388.317932128906,333.781524658203,65.5804748535156,18.230489730835,41
4,42,182.136108398438,-101.12670135498,51.3329925537109,26.8089332580566,0
4,43,236.21028137207,335.079376220703,87.8365783691406,25.4419918060303,0
4,44,236.681182861328,-56.3259468078613,53.2029876708984,23.6575603485107,0
4,45,182.498413085938,160.857498168945,-76.1972808837891,23.6966590881348,0
4,46,573.055908203125,342.974456787109,49.8355712890625,16.8847904205322,0
4,47,329.331573486328,601.9091796875,79.9534301757813,23.5891532897949,0
4,48,340.352325439453,591.251586914063,79.6977386474609,44.2542381286621,0
4,49,126.07926940918,603.984191894531,-77.7002410888672,50.3773498535156,0
4,50,192.190490722656,170.972534179688,-70.0007781982422,28.0360431671143,0
4,51,417.842346191406,243.785461425781,62.9153137207031,39.6619606018066,0
4,52,311.426116943359,508.445068359375,85.821044921875,27.0075454711914,0
4,53,468.481964111328,392.146942138672,67.0707855224609,18.1507377624512,0
4,117,421.294769287109,447.543182373047,74.8964233398438,10.948600769043,54
4,116,-95.6405487060547,620.863159179688,-52.0889587402344,8.12748050689697,54
4,55,453.115295410156,433.897399902344,72.0255432128906,17.5379104614258,0
4,56,-58.198184967041,525.946411132813,-49.3117370605469,16.1737842559814,0
4,57,532.068664550781,102.085456848145,46.3754577636719,39.4728698730469,0
4,58,19.641393661499,547.162170410156,-57.9943237304688,17.5304927825928,0
4,59,452.147399902344,167.648590087891,63.8623504638672,15.8561372756958,0
4,60,339.518920898438,314.824096679688,85.8439178466797,21.2041988372803,0
4,61,37.195198059082,551.6025390625,-58.8881683349609,15.1514291763306,0
4,62,183.407119750977,305.118804931641,-53.0806732177734,38.1577072143555,0
4,63,446.447784423828,218.488220214844,69.3615417480469,20.5378303527832,0
4,64,-368.212280273438,1017.80914306641,-51.4336547851563,33.5943603515625,0
4,65,560.025268554688,483.227142333984,70.3145751953125,17.5903987884521,0
4,66,41.6053466796875,728.907836914063,-65.5578918457031,18.7434558868408,0
4,67,625.703186035156,342.222717285156,58.4675598144531,37.2632598876953,0
4,68,321.115264892578,-152.968872070313,56.0223083496094,22.836067199707,0
4,103,80.5617980957031,637.645202636719,-63.8619384765625,15.5883111953735,69
4,102,137.424652099609,632.474243164063,-67.2712097167969,14.7143936157227,69
4,70,192.470306396484,653.182678222656,-74.4677734375,35.603141784668,0
4,71,699.756896972656,482.890594482422,59.5337829589844,23.8628673553467,0
4,72,231.24201965332,289.306762695313,-47.1153411865234,21.3380527496338,0
4,73,-143.896606445313,860.780029296875,-55.3426971435547,26.8627853393555,0
4,74,397.026672363281,135.765625,-82.2554168701172,19.2777347564697,0
4,105,332.066528320313,204.628479003906,-69.657470703125,10.5026121139526,75
4,104,376.519439697266,132.33918762207,-82.8675689697266,18.7500972747803,75
4,76,-66.378532409668,836.460388183594,-56.1658020019531,26.9445152282715,0
4,77,352.056640625,750.758666992188,-87.7166595458984,25.2351608276367,0
4,78,382.234436035156,35.9816818237305,85.6060333251953,14.7656345367432,0
