TimeStep,CellId,x_center,y_center,Orientation,MajorAxisLength,lable,parent
2,26,502.145935058594,584.235046386719,60.6943054199219,31.216028213501,26,0
2,27,146.342956542969,-54.5644874572754,58.9204559326172,19.8804187774658,27,0
2,28,182.039932250977,9.83462238311768,79.7947845458984,48.9062538146973,28,0
2,29,175.955718994141,39.6130714416504,-85.7115478515625,34.8143730163574,29,0
2,99,330.034576416016,409.556335449219,71.0706939697266,18.4628143310547,30,30
2,98,254.103927612305,471.955596923828,83.2444000244141,21.9403057098389,30,30
2,31,407.576049804688,685.895263671875,74.4836730957031,22.7999324798584,31,0
2,32,108.746307373047,783.766174316406,-84.1912078857422,21.0038032531738,32,0
2,33,493.276885986328,320.002410888672,53.1830139160156,21.4785747528076,33,0
2,34,-226.490631103516,523.571105957031,-47.4572448730469,20.4272155761719,34,0
2,35,240.910659790039,80.5844421386719,67.2044219970703,43.0014495849609,35,0
2,36,191.015594482422,-42.4265327453613,66.9871826171875,18.0660419464111,36,0
2,37,116.643226623535,356.911926269531,-77.6802520751953,28.737024307251,37,0
2,38,282.063995361328,673.669616699219,83.4172210693359,22.1796035766602,38,0
2,39,50.3765487670898,711.580017089844,-78.312744140625,21.8958702087402,39,0
2,40,127.81519317627,503.651916503906,-76.1028137207031,41.9598999023438,40,0
2,101,-56.2080116271973,507.910614013672,-60.4795532226563,24.834716796875,41,41
2,100,322.25927734375,394.719543457031,75.9441223144531,21.4407329559326,41,41
2,42,195.185974121094,-78.0069961547852,58.4928131103516,32.4138565063477,42,0
2,43,245.178588867188,331.344818115234,86.46142578125,33.1576461791992,43,0
2,44,242.109878540039,-8.59583377838135,65.4001159667969,19.7454528808594,44,0
2,45,204.64323425293,133.131942749023,-84.2374114990234,14.4749584197998,45,0
2,46,572.056396484375,344.956787109375,50.4124755859375,21.9332408905029,46,0
2,47,304.264465332031,615.347045898438,82.1392822265625,23.6427116394043,47,0
2,48,348.480316162109,586.3359375,78.7715911865234,39.6155319213867,48,0
2,49,138.993957519531,603.077880859375,-78.8988800048828,52.9495811462402,49,0
2,50,200.752014160156,171.940216064453,-71.5760192871094,31.0674819946289,50,0
2,51,418.615936279297,236.193908691406,62.3744506835938,39.7382202148438,51,0
2,52,304.123168945313,516.206604003906,86.9974975585938,33.3654670715332,52,0
2,53,470.010620117188,386.509979248047,66.6768188476563,20.3353118896484,53,0
2,54,484.553161621094,384.312622070313,67.2254486083984,29.671817779541,54,0
2,55,471.797241210938,408.084259033203,69.1540069580078,18.3232192993164,55,0
2,56,-71.770637512207,521.860107421875,-47.5868072509766,16.7515239715576,56,0
2,57,519.275268554688,132.540130615234,49.9639434814453,40.5604972839355,57,0
2,58,-61.8313751220703,541.495483398438,-49.2238006591797,16.9643592834473,58,0
2,59,473.057342529297,100.781768798828,55.9406127929688,22.9118576049805,59,0
2,60,343.045227050781,311.912628173828,85.1440277099609,28.8431034088135,60,0
2,61,48.0093536376953,554.962829589844,-59.8599853515625,15.1902532577515,61,0
2,62,190.72639465332,298.161834716797,-54.0773010253906,35.0744743347168,62,0
2,63,442.338958740234,219.851196289063,69.9144592285156,21.097785949707,63,0
2,64,-366.695617675781,1021.54211425781,-51.4856719970703,34.7070007324219,64,0
2,65,589.057922363281,453.341552734375,67.1693572998047,21.5756397247314,65,0
2,66,105.566993713379,724.982849121094,-69.9775390625,22.0737247467041,66,0
2,67,622.246948242188,340.251770019531,58.5982818603516,36.9009017944336,67,0
2,68,313.796966552734,-163.487121582031,54.6726379394531,21.2146263122559,68,0
2,103,81.6354598999023,639.4833984375,-63.8380126953125,20.915548324585,69,69
2,102,144.908828735352,632.996765136719,-67.8530120849609,20.5567874908447,69,69
2,70,198.246307373047,653.407043457031,-74.7888793945313,41.6443939208984,70,0
2,71,741.10888671875,408.925231933594,53.8962097167969,26.642219543457,71,0
2,72,297.122589111328,-218.70654296875,45.8073577880859,22.5692501068115,72,0
2,73,-27.6985511779785,869.161865234375,-62.8663635253906,25.3109188079834,73,0
2,74,394.65185546875,133.677612304688,-82.8032989501953,19.9909057617188,74,0
2,105,382.22705078125,61.9289360046387,87.4791107177734,11.3380937576294,75,75
2,104,387.703552246094,88.8825836181641,-89.5827789306641,17.0455856323242,75,75
