CellId,birth Length,Last Length,AverageLength,AverageOrientation,AverageVelocity,LifeHistory,growth rate
42.0,34.5693397521973,22.6863651275635,23.241709213256836,63.450271606445305,-0.345,25.0,-0.017
43.0,34.2935218811035,19.5241985321045,29.344861602783205,86.8652801513672,-0.362,5.0,-0.113
44.0,21.4220237731934,17.9579792022705,21.230427742004398,62.71895853678387,-0.869,6.0,-0.029
45.0,15.1823034286499,39.210391998291,30.26562381744385,-54.182709350585945,-0.114,25.0,0.038
46.0,21.8980464935303,10.8307294845581,18.76380596160888,49.197900390625,0.324,5.0,-0.141
47.0,23.6759967803955,13.5721559524536,18.556012740501995,49.572994525615975,-0.997,13.0,-0.043
48.0,39.1503791809082,35.6477584838867,39.163924026489276,80.61235809326173,-0.069,10.0,-0.009
49.0,53.5746612548828,13.6742496490479,37.930427127414276,-73.69247606065538,-0.46,9.0,-0.152
50.0,31.4166698455811,24.2442855834961,23.38370034188936,20.96581568862453,-0.431,33.0,-0.008
51.0,37.3869018554688,53.3044662475586,45.26217794418335,62.79348659515381,0.107,16.0,0.022
52.0,32.4638023376465,17.3920726776123,27.37645022074382,85.8076909383138,-0.213,6.0,-0.104
53.0,20.4517135620117,19.7430801391602,20.314398447672527,62.2148329416911,-0.043,24.0,-0.001
54.0,28.075044631958,29.242847442627,28.996577580769866,66.7333475748698,0.261,3.0,0.014
55.0,18.236307144165,13.4941635131836,17.707415898640946,76.48922616464122,-0.331,27.0,-0.011
56.0,17.420316696167,17.0623588562012,18.108057276407877,-52.278005981445325,-0.722,30.0,-0.001
57.0,38.2990570068359,31.6373043060303,29.06121603647868,42.87267761230469,-0.568,30.0,-0.006
58.0,16.94309425354,15.0967607498169,16.545951799912885,-54.181284470991656,0.042,44.0,-0.003
59.0,24.6296443939209,30.7092533111572,21.98966018970195,52.24783559945914,-1.046,13.0,0.017
60.0,28.5942096710205,14.7113370895386,24.65867023468018,85.42672424316405,0.171,5.0,-0.133
61.0,14.3375625610352,15.1514291763306,15.027190923690801,-59.579723358154276,-0.882,4.0,0.014
62.0,35.3718452453613,35.4388122558594,38.848657524192724,-57.04663588974502,-0.07,91.0,0.0
63.0,21.2830848693848,21.4119815826416,20.910504870944557,66.49281480577258,0.484,9.0,0.001
64.0,35.8459396362305,32.4291229248047,34.12880020141604,-51.52049255371096,-1.158,5.0,-0.02
65.0,21.7359733581543,12.3004570007324,19.0151023864746,67.80036621093753,-0.558,5.0,-0.114
66.0,22.1467018127441,11.2195138931274,19.513944053649876,-69.3038635253906,-1.213,5.0,-0.136
67.0,35.3921203613281,39.7224884033203,39.463406517392116,55.506216866629465,0.288,21.0,0.005
68.0,21.6920871734619,37.0012054443359,18.367339486945166,37.64694840940711,-0.461,73.0,0.007
69.0,44.792308807373,44.792308807373,44.792308807373,-69.362060546875,0.0,1.0,0.0
70.0,37.965991973877,13.6179637908936,31.177097865513417,-75.16007559640067,-1.352,7.0,-0.146
71.0,26.2205619812012,37.065673828125,30.439565237830674,26.09887448479148,0.028,68.0,0.005
72.0,22.2362518310547,39.2018547058105,31.28200597541277,38.529134706009266,0.064,43.0,0.013
73.0,25.4362850189209,37.7746658325195,30.5514399210612,9.138350515654594,0.156,33.0,0.012
74.0,19.7082843780518,19.2777347564697,19.5502042770386,-82.65237045288087,1.013,4.0,-0.006
75.0,24.8676300048828,24.8676300048828,24.8676300048828,66.4608612060547,0.0,1.0,0.0
76.0,27.3956394195557,20.5298900604248,26.038140487670898,-56.831848144531264,-1.1,5.0,-0.058
77.0,27.5843982696533,12.1390132904053,23.3966105779012,-59.12896728515627,-1.013,6.0,-0.137
78.0,20.0893898010254,13.1483287811279,16.179297174726212,11.974849155970968,-2.814,7.0,-0.061
79.0,25.45947265625,37.8208465576172,31.578601837158203,67.49836929984716,-0.221,23.0,0.017
80.0,27.5124397277832,12.9478521347046,20.50114334546601,69.15915738619292,-0.121,26.0,-0.029
81.0,41.8529434204102,24.1038780212402,36.46093527475993,-57.19483184814457,-2.352,6.0,-0.092
82.0,61.1370010375977,61.1370010375977,61.1370010375977,61.4733428955078,0.0,1.0,0.0
83.0,20.0441570281982,13.590950012207,16.86459589004515,-82.6347885131836,-2.154,4.0,-0.097
84.0,39.7440032958984,38.6634674072266,39.829709370931,63.12200927734377,-0.567,3.0,-0.009
85.0,17.4770278930664,10.3081111907959,13.65821113586426,-15.95944213867188,-1.675,5.0,-0.106
86.0,52.8572387695313,51.5614280700684,52.20933341979985,-64.2106704711914,0.097,2.0,-0.012
87.0,25.7469272613525,50.050407409668,36.38859955923897,-1.6113900320870584,0.162,35.0,0.019
88.0,27.7807960510254,35.8341941833496,29.93755026424632,73.73908547794119,0.164,17.0,0.015
89.0,24.6213417053223,13.387149810791,28.211503301348007,77.68985584803991,0.086,28.0,-0.022
90.0,30.6419086456299,42.8476791381836,36.06370836145737,53.552815156824444,-0.204,17.0,0.02
91.0,33.4645500183105,35.3592681884766,36.58316857474189,-67.51700265066965,0.178,14.0,0.004
92.0,26.0510730743408,33.7054252624512,28.994719053569586,-79.87800517835115,-0.022,19.0,0.014
93.0,22.449348449707,15.9001665115356,20.325738945007327,33.177703857421875,0.1,25.0,-0.014
94.0,30.2146759033203,28.7548999786377,32.780719484601704,-67.42401849655877,0.216,21.0,-0.002
95.0,29.1924495697021,9.09069347381592,20.940308189392102,-77.70665283203128,-3.393,5.0,-0.233
96.0,27.6466999053955,43.0021705627441,33.68451205889383,-18.07903798421225,0.114,24.0,0.018
