TimeStep,CellId,Center_X,Center_Y,Orientation,MajorAxisLength,lable,parent
31,2,182.396148681641,104.341827392578,64.0260620117188,43.774715423584,2,0
31,15,123.490753173828,292.108001708984,89.8074493408203,33.7768211364746,3,3
31,14,236.842819213867,217.982498168945,70.0843048095703,44.5153007507324,3,3
31,4,150.327880859375,46.8473052978516,85.98291015625,63.4003028869629,4,0
31,6,199.429107666016,55.9015617370605,87.7785797119141,57.144905090332,6,0
31,7,296.022735595703,85.1815795898438,66.14453125,41.4573249816895,7,0
31,8,263.797760009766,41.2650260925293,73.32421875,74.2304611206055,8,0
31,9,340.385589599609,160.047332763672,71.10205078125,44.0180435180664,9,0
31,10,314.673645019531,177.74772644043,80.7015228271484,47.2280006408691,10,0
31,11,226.243255615234,253.900817871094,-56.7235717773438,45.3159332275391,11,0
32,13,-37.9280242919922,144.765899658203,-57.0395050048828,59.7280006408691,1,1
32,12,-38.1888427734375,174.773712158203,-61.3457183837891,54.9047698974609,1,1
32,2,180.968063354492,106.371513366699,64.7707214355469,43.7344856262207,2,0
32,15,123.913551330566,292.148773193359,89.7304229736328,34.5831108093262,3,3
32,14,238.030395507813,216.893508911133,69.7973937988281,44.783317565918,3,3
32,4,150.314834594727,48.7384376525879,86.728515625,62.7523727416992,4,0
32,6,198.945343017578,57.211296081543,88.1399688720703,57.2891693115234,6,0
32,7,295.420257568359,88.036750793457,66.7029876708984,42.6355056762695,7,0
32,8,264.064636230469,38.9839134216309,72.8976745605469,73.7067413330078,8,0
32,9,337.206939697266,165.257339477539,71.9408721923828,43.2773284912109,9,0
32,10,314.611389160156,177.821273803711,80.7008819580078,47.6586036682129,10,0
32,11,227.749984741211,252.183883666992,-57.1385955810547,46.3022155761719,11,0
33,13,-38.2010765075684,145.739837646484,-56.9080657958984,62.1108474731445,1,1
33,12,-38.0571823120117,175.421234130859,-61.3720550537109,56.5514335632324,1,1
33,2,179.531066894531,108.437995910645,65.4704895019531,44.8898124694824,2,0
33,15,122.834701538086,292.552551269531,89.9198455810547,34.839485168457,3,3
33,14,239.127227783203,216.200775146484,69.6239318847656,46.2420082092285,3,3
33,4,150.34049987793,48.290943145752,86.5824127197266,63.539852142334,4,0
33,6,198.835311889648,57.786434173584,88.2765960693359,57.6831283569336,6,0
33,7,293.194946289063,96.6999740600586,68.4292755126953,43.580810546875,7,0
33,8,264.597015380859,36.0844650268555,72.3387908935547,72.1207809448242,8,0
33,9,336.909912109375,165.421600341797,71.9689331054688,42.4603996276855,9,0
33,10,315.416900634766,176.036209106445,80.3876342773438,48.9991226196289,10,0
33,11,228.499114990234,251.699676513672,-57.2937927246094,46.8476982116699,11,0
34,13,-38.3227958679199,146.044067382813,-56.8453063964844,62.6161689758301,1,1
34,12,-38.2619400024414,175.402420043945,-61.2843475341797,58.8287467956543,1,1
34,2,179.198974609375,108.704635620117,65.6425323486328,45.9769821166992,2,0
34,15,126.963302612305,290.8232421875,89.1154937744141,35.3281860351563,3,3
34,14,238.321640014648,217.130355834961,69.8356781005859,46.3604354858398,3,3
34,4,150.293182373047,49.511157989502,87.0908355712891,63.1697082519531,4,0
34,6,198.773666381836,57.4697685241699,88.1669311523438,57.2295761108398,6,0
34,7,291.179473876953,103.401794433594,69.7670593261719,43.2897071838379,7,0
34,8,264.630889892578,36.6187858581543,72.4717102050781,71.4476699829102,8,0
34,9,334.423248291016,168.944717407227,72.5472412109375,41.6140747070313,9,0
34,10,315.404327392578,176.085952758789,80.3984680175781,50.3186569213867,10,0
34,11,226.098495483398,253.678283691406,-56.768310546875,47.0637283325195,11,0
35,13,-38.687614440918,145.57551574707,-56.6387329101563,65.5217895507813,1,1
35,12,-39.3349342346191,175.171447753906,-60.9149475097656,58.6181106567383,1,1
35,2,178.24365234375,110.335975646973,66.1378173828125,45.5789184570313,2,0
35,15,133.043899536133,288.244140625,87.9838256835938,34.9401168823242,3,3
35,14,238.828536987305,217.19482421875,69.8799285888672,46.7957229614258,3,3
35,4,150.210113525391,49.8197898864746,87.1895446777344,63.5396690368652,4,0
35,6,199.37223815918,58.4681549072266,88.3798370361328,56.8583869934082,6,0
35,7,289.899017333984,107.679565429688,70.6208190917969,44.4485359191895,7,0
35,8,264.993255615234,34.0938835144043,71.8880920410156,71.3171234130859,8,0
35,9,331.125701904297,173.857757568359,73.3752288818359,40.4840240478516,9,0
35,10,314.878204345703,177.297607421875,80.6160736083984,50.3323020935059,10,0
35,11,228.906341552734,250.936935424805,-57.47705078125,47.1761665344238,11,0
36,13,-38.2620391845703,146.561950683594,-56.8269653320313,66.1495590209961,1,1
36,12,-39.6660575866699,175.265045166016,-60.7756652832031,60.4311714172363,1,1
36,2,176.075897216797,112.912590026855,67.1431121826172,46.090217590332,2,0
36,15,138.094329833984,285.767486572266,86.9535217285156,35.5006790161133,3,3
36,14,238.609649658203,217.95378112793,70.0281524658203,47.7179336547852,3,3
36,4,150.225997924805,50.5264015197754,87.5013427734375,64.226448059082,4,0
36,6,197.999282836914,61.1355209350586,89.1244659423828,56.7474632263184,6,0
36,7,286.527252197266,117.74284362793,72.6693115234375,43.5878219604492,7,0
36,8,265.141265869141,33.670654296875,71.8188018798828,71.8345947265625,8,0
36,9,330.626251220703,174.383544921875,73.4210357666016,39.5512542724609,9,0
36,10,315.089233398438,176.694931030273,80.5029144287109,52.3334350585938,10,0
36,11,228.844879150391,250.987655639648,-57.4673309326172,47.8457794189453,11,0
37,13,-37.6198806762695,146.6328125,-56.9960021972656,68.5021286010742,1,1
37,12,-40.6699600219727,175.201309204102,-60.4372863769531,60.9982757568359,1,1
37,2,175.36848449707,113.653701782227,67.4565887451172,47.4049072265625,2,0
37,15,139.226181030273,285.311737060547,86.7577209472656,36.6231803894043,3,3
37,14,239.708572387695,217.139526367188,69.8257141113281,48.6883430480957,3,3
37,4,150.019058227539,52.0506362915039,88.1980285644531,64.1694717407227,4,0
37,6,197.50244140625,61.8159675598145,89.3184967041016,56.9719657897949,6,0
37,7,283.697998046875,125.542434692383,74.2852325439453,45.2539672851563,7,0
37,8,265.329010009766,31.7180500030518,71.4525909423828,71.3954620361328,8,0
37,9,325.613098144531,182.197799682617,74.7409515380859,39.0312843322754,9,0
37,10,315.42578125,176.374603271484,80.4449920654297,53.2051010131836,10,0
37,11,230.960998535156,248.794281005859,-57.9996185302734,48.7315330505371,11,0
38,13,-36.0924377441406,147.564544677734,-57.6097412109375,71.4005737304688,1,1
38,12,-41.665283203125,175.22380065918,-60.0756683349609,65.3415832519531,1,1
38,2,173.9873046875,115.350730895996,68.1221160888672,48.805118560791,2,0
38,15,135.742858886719,286.975311279297,87.4231872558594,37.1360054016113,3,3
38,14,241.129364013672,216.269653320313,69.6006469726563,50.1154022216797,3,3
38,4,150.092834472656,51.7721214294434,88.1635894775391,64.2242889404297,4,0
38,6,196.859008789063,63.7487449645996,89.8558502197266,57.0868911743164,6,0
38,7,280.114776611328,133.689056396484,75.9648132324219,45.1212844848633,7,0
38,8,265.507415771484,30.8824272155762,71.2888488769531,70.3995590209961,8,0
38,9,313.072662353516,201.409439086914,78.0708923339844,38.5449028015137,9,0
38,10,315.512847900391,176.544906616211,80.4687957763672,54.024974822998,10,0
38,11,231.124954223633,248.336654663086,-58.0860748291016,48.9429702758789,11,0
39,13,-36.7364959716797,147.662948608398,-57.3865356445313,73.3321838378906,1,1
39,12,-41.9039497375488,175.081497192383,-59.9736328125,66.3956527709961,1,1
39,2,173.141372680664,116.335517883301,68.5192260742188,48.0801544189453,2,0
39,15,136.064743041992,286.825592041016,87.3567199707031,37.4165649414063,3,3
39,14,242.725570678711,214.999771118164,69.302734375,50.0243110656738,3,3
39,4,150.070449829102,53.6183547973633,88.9429473876953,63.6517753601074,4,0
39,6,196.901336669922,63.3830718994141,89.7448425292969,57.3862075805664,6,0
39,7,277.96875,139.312133789063,77.1309509277344,46.2189407348633,7,0
39,8,265.58935546875,29.8682022094727,71.0794219970703,69.7442626953125,8,0
39,9,305.694946289063,211.364730834961,79.8441619873047,39.1982498168945,9,0
39,10,315.800415039063,175.796798706055,80.3257751464844,55.7750434875488,10,0
39,11,229.646301269531,249.668350219727,-57.7967834472656,49.7966232299805,11,0
40,13,-37.0985908508301,148.08869934082,-57.3037109375,75.9525833129883,1,1
40,12,-41.3249893188477,175.270065307617,-60.1603088378906,68.174201965332,1,1
40,2,172.738357543945,116.628196716309,68.6896667480469,49.2587203979492,2,0
40,15,132.938049316406,288.292205810547,87.9722595214844,38.5994873046875,3,3
40,14,244.694671630859,213.270797729492,68.8862609863281,52.4641914367676,3,3
40,4,150.123397827148,53.6714019775391,89.0904541015625,64.2940063476563,4,0
40,6,196.28239440918,64.3557739257813,-90,57.3866500854492,6,0
40,7,275.048736572266,146.233123779297,78.5655822753906,47.3159942626953,7,0
40,8,265.722900390625,29.6871395111084,71.0140075683594,69.9715042114258,8,0
40,9,307.407287597656,210.326644897461,79.5957489013672,42.6631469726563,9,0
40,10,315.265411376953,176.745727539063,80.4819030761719,56.0599250793457,10,0
40,11,231.72526550293,247.128448486328,-58.3995971679688,50.4920043945313,11,0
41,13,-36.597541809082,148.67236328125,-57.4898681640625,78.2658462524414,1,1
41,12,-41.1642951965332,175.354446411133,-60.1712646484375,70.1066665649414,1,1
41,2,172.747268676758,116.464706420898,68.7113189697266,49.679069519043,2,0
41,15,139.484344482422,285.316101074219,86.6727294921875,38.6977005004883,3,3
41,14,245.965545654297,211.944763183594,68.5758056640625,51.9929008483887,3,3
41,4,150.222640991211,54.4968948364258,89.4601898193359,64.5329360961914,4,0
41,6,196.039764404297,64.8420791625977,-89.8931427001953,57.8309364318848,6,0
41,7,272.278594970703,151.892578125,79.7714538574219,46.6390762329102,7,0
41,8,265.8896484375,28.9476337432861,70.8597564697266,70.0205688476563,8,0
41,9,307.080810546875,210.120819091797,79.5432586669922,42.3908538818359,9,0
41,10,317.371124267578,173.053344726563,79.826904296875,57.9624176025391,10,0
41,11,233.493362426758,245.369094848633,-58.8462677001953,51.2160339355469,11,0
42,13,-35.9199676513672,149.644226074219,-57.7528076171875,75.8728408813477,1,1
42,12,-40.3930892944336,174.978561401367,-60.3801879882813,69.6131362915039,1,1
42,2,172.332626342773,116.878646850586,68.8888244628906,51.9419898986816,2,0
42,15,138.660919189453,285.716217041016,86.8322906494141,39.5493278503418,3,3
42,14,246.891510009766,211.604400634766,68.4752502441406,52.8015441894531,3,3
42,4,150.327529907227,54.9707107543945,89.7994079589844,65.1562728881836,4,0
42,6,195.675445556641,65.232307434082,-89.7829132080078,57.6690940856934,6,0
42,7,273.190673828125,150.296920776367,79.4495086669922,47.624568939209,7,0
42,8,266.161010742188,27.1823215484619,70.4545135498047,69.3350067138672,8,0
42,9,307.3232421875,208.81706237793,79.2755432128906,42.3725471496582,9,0
42,10,318.109466552734,171.364120483398,79.5323181152344,58.6088676452637,10,0
42,11,232.409622192383,246.140594482422,-58.6575012207031,52.7094345092773,11,0
43,19,-44.3361282348633,133.715774536133,-54.1244049072266,34.2411994934082,1,13
43,18,-13.7226009368896,170.649459838867,-65.2550811767578,34.205867767334,1,13
43,12,-40.7847137451172,174.763397216797,-60.2562713623047,71.5041656494141,1,1
43,2,171.448822021484,118.12816619873,69.3442535400391,52.0951271057129,2,0
43,15,137.698165893555,286.254241943359,87.0449371337891,39.6565818786621,3,3
43,14,246.908920288086,211.643264770508,68.5106201171875,52.9102516174316,3,3
43,4,149.983703613281,54.5976448059082,89.7854156494141,65.1598968505859,4,0
43,6,195.219711303711,66.5373458862305,-89.417236328125,57.2680168151855,6,0
43,7,274.642852783203,148.146667480469,79.0269470214844,48.3814926147461,7,0
43,8,266.121978759766,26.9079208374023,70.4384918212891,68.8555374145508,8,0
43,9,309.547302246094,206.143646240234,78.7492218017578,42.7589111328125,9,0
43,10,319.865386962891,166.88298034668,78.7855529785156,51.6805953979492,10,0
43,11,232.506683349609,245.777908325195,-58.7303771972656,52.7936897277832,11,0
44,19,-43.2817649841309,134.061553955078,-54.6190948486328,34.9281883239746,1,13
44,18,-13.2467050552368,171.095840454102,-65.4245147705078,34.6921501159668,1,13
44,12,-39.9461364746094,174.506500244141,-60.5275421142578,72.6473159790039,1,1
44,2,170.632843017578,118.964378356934,69.6660766601563,53.6423873901367,2,0
44,15,139.8525390625,285.211364746094,86.6031494140625,40.5289192199707,3,3
44,14,246.646682739258,212.399032592773,68.6751861572266,54.3206939697266,3,3
44,4,149.815155029297,55.7536811828613,-89.6497497558594,65.0579833984375,4,0
44,6,194.635955810547,67.258659362793,-89.2270965576172,57.0003318786621,6,0
44,7,275.296905517578,147.109008789063,78.8096771240234,48.8230514526367,7,0
44,8,266.212982177734,26.7350578308105,70.3332824707031,67.889533996582,8,0
44,9,310.141540527344,205.635543823242,78.6438293457031,44.7883758544922,9,0
44,10,318.601623535156,168.191635131836,79.043701171875,46.4455604553223,10,0
44,11,233.599014282227,244.440719604492,-59.0498809814453,54.0263710021973,11,0
45,19,-44.0996704101563,133.689910888672,-54.2621459960938,36.1957359313965,1,13
45,18,-12.5711965560913,171.431274414063,-65.6069488525391,35.0571632385254,1,13
45,12,-40.0185394287109,174.984848022461,-60.5051879882813,73.9806213378906,1,1
45,2,169.050933837891,120.857215881348,70.3892364501953,52.4643402099609,2,0
45,15,142.882339477539,283.699096679688,85.9718933105469,41.1225929260254,3,3
45,14,246.364547729492,212.708770751953,68.7684631347656,54.2716941833496,3,3
45,4,149.500076293945,57.9521789550781,-88.7050476074219,65.5649948120117,4,0
45,6,194.38459777832,67.859748840332,-89.0638580322266,57.2465744018555,6,0
45,7,275.322174072266,147.331939697266,78.8421325683594,48.1122283935547,7,0
45,8,266.331176757813,26.3477878570557,70.2281799316406,67.1252975463867,8,0
45,9,311.1044921875,202.901824951172,78.1542510986328,42.8845596313477,9,0
45,10,315.390472412109,172.31266784668,79.8515625,41.3044662475586,10,0
45,11,235.632766723633,242.35856628418,-59.5630798339844,54.4557762145996,11,0
46,19,-49.7829513549805,131.908615112305,-51.8339233398438,37.1966323852539,1,13
46,18,-11.9692192077637,172.127029418945,-65.8215637207031,35.5557174682617,1,13
46,12,-38.8250465393066,174.665069580078,-60.9152069091797,74.3355255126953,1,1
46,2,168.07829284668,121.564002990723,70.8395080566406,54.0125274658203,2,0
46,15,146.466171264648,282.211700439453,85.3335113525391,43.0112075805664,3,3
46,14,246.556900024414,212.838912963867,68.8254699707031,56.2901420593262,3,3
46,4,149.160583496094,59.6180152893066,-87.8995361328125,66.4203720092773,4,0
46,6,193.775161743164,69.3918685913086,-88.6617736816406,57.2925682067871,6,0
46,7,273.223754882813,150.987014770508,79.6339416503906,46.007884979248,7,0
46,8,266.471862792969,26.1020545959473,70.1484222412109,66.9195785522461,8,0
46,9,312.818511962891,200.893737792969,77.7579956054688,44.2325210571289,9,0
46,10,314.115356445313,174.389709472656,80.2693328857422,37.624340057373,10,0
46,11,234.184936523438,243.473815917969,-59.3043060302734,55.1624908447266,11,0
47,19,-51.1615905761719,131.443542480469,-51.1595153808594,37.1822624206543,1,13
47,18,-13.0991344451904,172.866333007813,-65.4642791748047,35.9066543579102,1,13
47,12,-38.846549987793,173.810791015625,-60.8982696533203,73.7991485595703,1,1
47,2,167.611694335938,122.065330505371,71.055419921875,56.4159851074219,2,0
47,15,145.377197265625,282.84912109375,85.5858306884766,43.4293479919434,3,3
47,14,246.337890625,213.232513427734,68.9276123046875,56.8006706237793,3,3
47,4,148.937973022461,60.688850402832,-87.3277130126953,66.5367431640625,4,0
47,6,193.223175048828,70.5517349243164,-88.3693237304688,56.9983749389648,6,0
47,7,270.446746826172,155.837875366211,80.6744232177734,44.9854888916016,7,0
47,8,266.479827880859,25.2864151000977,70.0838012695313,66.7735595703125,8,0
47,9,317.39697265625,196.074142456055,76.8294830322266,47.6296844482422,9,0
47,10,316.215423583984,170.845123291016,79.6190948486328,36.7619285583496,10,0
47,11,234.471771240234,243.053771972656,-59.3927307128906,56.1141204833984,11,0
48,19,-51.9921073913574,131.1806640625,-50.6910552978516,38.0765266418457,1,13
48,18,-15.986536026001,173.206497192383,-64.4920806884766,36.3230857849121,1,13
48,12,-39.1555595397949,173.334762573242,-60.7994842529297,73.909912109375,1,1
48,2,166.773956298828,122.683662414551,71.4325256347656,56.6105194091797,2,0
48,15,145.759628295898,282.678894042969,85.5165252685547,45.1781921386719,3,3
48,14,246.314422607422,213.533767700195,69.0148773193359,57.0146141052246,3,3
48,4,148.750930786133,61.9311599731445,-86.7711791992188,67.0867614746094,4,0
48,6,192.998504638672,70.957160949707,-88.2933807373047,57.3113098144531,6,0
48,7,269.179077148438,158.423004150391,81.2379455566406,45.0923919677734,7,0
48,8,266.365600585938,27.2774925231934,70.4219207763672,66.8346862792969,8,0
48,9,319.060699462891,193.202545166016,76.2857818603516,48.9799690246582,9,0
48,10,317.336944580078,168.885391235352,79.2642364501953,36.5647430419922,10,0
48,11,235.103561401367,242.106048583984,-59.620849609375,57.4101676940918,11,0
49,19,-50.6697044372559,131.702865600586,-51.2331237792969,38.0017471313477,1,13
49,18,-21.0128784179688,173.083801269531,-62.8541564941406,37.0350952148438,1,13
49,12,-39.1761817932129,172.060531616211,-60.8130493164063,74.9489898681641,1,1
49,2,165.933731079102,123.412155151367,71.740966796875,55.5754051208496,2,0
49,15,149.923812866211,280.679077148438,84.7359161376953,46.4876899719238,3,3
49,14,247.263214111328,213.236343383789,68.9486389160156,58.5886383056641,3,3
49,4,148.548400878906,62.5603942871094,-86.3608093261719,67.7464294433594,4,0
49,6,192.978210449219,70.9666748046875,-88.321044921875,57.2880058288574,6,0
49,7,268.905242919922,159.461013793945,81.4570159912109,45.4082298278809,7,0
49,8,266.584045410156,24.4253768920898,69.7550659179688,67.0643920898438,8,0
49,9,320.068389892578,191.217330932617,75.9352111816406,48.4859390258789,9,0
49,10,319.14111328125,165.454147338867,78.6346893310547,36.5454559326172,10,0
49,11,235.43212890625,241.6767578125,-59.72509765625,58.0417060852051,11,0
50,19,-50.3990516662598,131.615371704102,-51.318603515625,39.3675880432129,1,13
50,18,-23.1012992858887,173.776153564453,-62.2750244140625,38.0488090515137,1,13
50,21,-60.6744613647461,181.170227050781,-54.1861724853516,37.8602638244629,1,12
50,20,-28.1574172973633,157.520690917969,-64.8328857421875,32.1030426025391,1,12
50,2,163.738143920898,125.645973205566,72.6690063476563,57.1829376220703,2,0
50,15,151.376449584961,279.676391601563,84.3828887939453,47.5295372009277,3,3
50,14,246.457138061523,214.337203979492,69.2046966552734,60.028190612793,3,3
50,23,146.323272705078,-4.51019048690796,64.9347076416016,54.4584617614746,4,4
50,22,124.835090637207,132.005752563477,-60.9590301513672,46.4379234313965,4,4
50,6,192.139541625977,72.5478515625,-87.8614501953125,57.2539138793945,6,0
50,7,267.121459960938,162.475708007813,82.1304016113281,45.0091323852539,7,0
50,8,266.57080078125,24.4407157897949,69.8078002929688,67.4714965820313,8,0
50,9,320.0146484375,190.301452636719,75.7618103027344,46.6792449951172,9,0
50,10,320.941833496094,161.906326293945,77.9876403808594,36.2859725952148,10,0
50,11,234.679229736328,242.469390869141,-59.5342559814453,57.832275390625,11,0
51,19,-47.5116729736328,133.059829711914,-52.5820770263672,39.4592628479004,1,13
51,18,-27.4975280761719,174.076217651367,-60.8525085449219,38.5044822692871,1,13
51,21,-60.4366073608398,180.919509887695,-54.2676086425781,37.7803611755371,1,12
51,20,-30.1863136291504,155.955429077148,-64.1600189208984,33.2533645629883,1,12
51,2,162.346603393555,126.926551818848,73.2600402832031,57.1949882507324,2,0
51,15,151.458801269531,279.712677001953,84.3788757324219,48.2832450866699,3,3
51,14,245.480239868164,215.714584350586,69.5211791992188,60.741096496582,3,3
51,23,145.960968017578,-4.84201002120972,64.7451324462891,55.0513610839844,4,4
51,22,126.475524902344,131.067810058594,-61.3499755859375,47.4455184936523,4,4
51,6,191.575698852539,73.5918350219727,-87.5650787353516,57.9941902160645,6,0
51,7,266.800933837891,163.122741699219,82.2612915039063,45.582145690918,7,0
51,8,266.574737548828,23.6486568450928,69.6195220947266,67.439208984375,8,0
51,9,320.293701171875,188.853881835938,75.5086059570313,45.3617401123047,9,0
51,10,322.202941894531,159.403305053711,77.5407257080078,36.289909362793,10,0
51,11,235.371154785156,241.457733154297,-59.7759246826172,59.6103782653809,11,0
52,19,-46.4778099060059,133.282180786133,-53.0201721191406,40.0045890808105,1,13
52,18,-29.5950679779053,174.580291748047,-60.1298828125,40.0976638793945,1,13
52,21,-58.9344825744629,181.129104614258,-54.7290649414063,39.4081192016602,1,12
52,20,-34.020694732666,154.387756347656,-62.8021087646484,33.3199768066406,1,12
52,2,161.491104125977,127.783828735352,73.6451110839844,57.1509017944336,2,0
52,15,152.541046142578,279.336334228516,84.1974182128906,48.6761703491211,3,3
52,14,245.253631591797,216.186065673828,69.6438903808594,60.8511581420898,3,3
52,23,146.302490234375,-6.94122695922852,63.864501953125,56.6858444213867,4,4
52,22,128.490509033203,128.996780395508,-62.2225646972656,48.3024940490723,4,4
52,6,192.073577880859,72.8408584594727,-87.7926330566406,59.3142127990723,6,0
52,7,265.126373291016,166.1806640625,82.9337158203125,45.6810150146484,7,0
52,8,266.605194091797,23.4443302154541,69.591796875,67.8188095092773,8,0
52,9,319.663421630859,189.752868652344,75.7032318115234,45.3832702636719,9,0
52,10,324.010681152344,155.733367919922,76.8961334228516,36.7193336486816,10,0
52,11,236.249130249023,240.30973815918,-60.0427398681641,60.2135047912598,11,0
53,19,-45.6920547485352,133.730041503906,-53.3769836425781,40.046703338623,1,13
53,18,-23.3803844451904,176.34684753418,-62.1281127929688,40.7057723999023,1,13
53,21,-67.5598297119141,176.937286376953,-51.9975738525391,39.7888717651367,1,12
53,20,-43.0305824279785,151.166458129883,-59.3188781738281,35.2312355041504,1,12
53,2,160.370803833008,128.806533813477,74.0944976806641,57.8435096740723,2,0
53,15,153.089569091797,278.996276855469,84.1004333496094,50.0219459533691,3,3
53,14,246.579605102539,215.640472412109,69.4974212646484,63.2964859008789,3,3
53,23,146.296905517578,2.12747883796692,67.5852966308594,52.8655967712402,4,4
53,25,166.946731567383,61.0879859924316,-87.4423522949219,34.7111206054688,4,22
53,24,137.784027099609,107.713806152344,-71.9779357910156,5.52654600143433,4,22
53,27,161.32649230957,101.311859130859,-77.8168029785156,23.1707878112793,6,6
53,26,215.003723144531,-4.05452060699463,71.792236328125,37.7486228942871,6,6
53,7,263.778869628906,168.413009643555,83.4349975585938,45.903751373291,7,0
53,8,266.649719238281,23.4022064208984,69.5711975097656,68.4005432128906,8,0
53,9,320.519256591797,187.653396606445,75.3360595703125,44.452995300293,9,0
53,10,324.250457763672,155.456390380859,76.8437347412109,36.5945243835449,10,0
53,11,236.146957397461,240.616806030273,-59.9774780273438,60.2354125976563,11,0
54,19,-44.9671249389648,134.355880737305,-53.6437835693359,40.4371070861816,1,13
54,18,-26.5435218811035,176.698364257813,-61.040283203125,40.4454307556152,1,13
54,21,-66.2184371948242,177.033004760742,-52.4819183349609,40.5333251953125,1,12
54,20,-47.4033699035645,149.356918334961,-57.6311187744141,36.2100486755371,1,12
54,2,156.363983154297,132.56120300293,75.7331085205078,56.9036827087402,2,0
54,15,154.277206420898,278.412719726563,83.8992462158203,51.1464958190918,3,3
54,14,247.120452880859,214.741638183594,69.3021545410156,62.0050964355469,3,3
54,23,148.416320800781,7.61857795715332,69.7966918945313,58.1404762268066,4,4
54,25,170.234832763672,49.8245544433594,88.8089904785156,37.0690078735352,4,22
54,26,213.409561157227,-7.84090328216553,70.7566375732422,37.6540679931641,6,6
54,7,265.126525878906,166.169021606445,82.9480438232422,46.2551231384277,7,0
54,8,266.675750732422,22.4735622406006,69.3823699951172,68.386604309082,8,0
54,9,320.824615478516,188.331130981445,75.4764404296875,46.4631767272949,9,0
54,10,325.293090820313,153.346389770508,76.4700927734375,36.8097648620605,10,0
54,11,236.154495239258,240.138946533203,-60.1107177734375,62.4113807678223,11,0
55,19,-44.7390174865723,135.383850097656,-53.7635803222656,41.1683120727539,1,13
55,18,-27.1311645507813,178.503448486328,-60.862060546875,42.3197555541992,1,13
55,21,-69.5376892089844,176.133255004883,-51.3659973144531,40.2410354614258,1,12
55,20,-48.4855117797852,148.74577331543,-57.1666870117188,36.1777839660645,1,12
55,2,156.404220581055,132.202865600586,75.7213439941406,57.0205497741699,2,0
55,15,152.305740356445,279.613555908203,84.3140716552734,50.5245323181152,3,3
55,14,248.407180786133,213.933563232422,69.1083526611328,63.0647354125977,3,3
55,23,148.888137817383,10.0964879989624,70.8099212646484,59.8843307495117,4,4
55,25,173.387802124023,36.4881248474121,84.3474273681641,45.6696662902832,4,22
55,26,213.340927124023,-7.97788333892822,70.6961059570313,39.3329429626465,6,6
55,7,263.670196533203,168.574523925781,83.4711303710938,46.1141700744629,7,0
55,8,266.803619384766,22.1264057159424,69.3174743652344,68.4462509155273,8,0
55,9,320.007843017578,192.868118286133,76.2863922119141,50.6883392333984,9,0
55,10,327.086761474609,149.123001098633,75.7232055664063,37.0407371520996,10,0
55,11,236.14826965332,239.709838867188,-60.2060546875,63.7763442993164,11,0
56,19,-45.3309173583984,134.964813232422,-53.4924621582031,42.9516067504883,1,13
56,18,-29.9826431274414,178.217086791992,-59.9114990234375,43.0580673217773,1,13
56,21,-67.8618927001953,176.699127197266,-51.9420318603516,41.7652320861816,1,12
56,20,-50.3472366333008,147.729034423828,-56.4301452636719,36.9008903503418,1,12
56,2,155.536041259766,132.909408569336,76.0785522460938,56.3648109436035,2,0
56,15,147.54948425293,281.860443115234,85.1546020507813,50.5673599243164,3,3
56,14,249.049942016602,213.262313842773,68.9734954833984,60.643928527832,3,3
56,23,148.586715698242,9.26167011260986,70.4343719482422,61.3720550537109,4,4
56,25,173.743316650391,35.3172798156738,84.0973510742188,46.0767593383789,4,22
56,26,213.532150268555,-8.95324420928955,70.4268798828125,39.2189712524414,6,6
56,7,261.121978759766,171.987091064453,84.2581787109375,46.0854835510254,7,0
56,8,266.723083496094,22.2399635314941,69.3652648925781,68.4303665161133,8,0
56,9,319.723236083984,192.986282348633,76.2552490234375,49.1272430419922,9,0
56,10,329.19970703125,144.548629760742,74.9228057861328,37.1100807189941,10,0
56,11,229.849243164063,246.209686279297,-58.675048828125,49.425537109375,11,0
57,19,-46.100341796875,134.377304077148,-53.1766662597656,42.7057075500488,1,13
57,18,-29.7798290252686,178.751983642578,-59.9742279052734,44.4375228881836,1,13
57,21,-68.9601211547852,176.534027099609,-51.5557556152344,41.6431198120117,1,12
57,20,-49.6224327087402,147.335250854492,-56.6858367919922,37.7854461669922,1,12
57,2,155.263885498047,133.043869018555,76.1817169189453,56.7650489807129,2,0
57,15,141.666961669922,285.192565917969,86.4535217285156,51.3385620117188,3,3
57,14,250.688598632813,211.772476196289,68.6385650634766,60.3344383239746,3,3
57,23,149.396545410156,9.2307710647583,70.4113616943359,61.955322265625,4,4
57,25,171.882125854492,39.5312347412109,85.5689392089844,46.9246368408203,4,22
57,26,213.695541381836,-10.8320665359497,69.9131469726563,39.5204086303711,6,6
57,7,261.009185791016,172.580017089844,84.3831176757813,46.3693962097168,7,0
57,8,267.04541015625,19.942174911499,68.8456420898438,68.1069412231445,8,0
57,9,317.527099609375,197.18180847168,76.9671325683594,49.246753692627,9,0
57,10,331.180694580078,140.092147827148,74.1469879150391,37.2410507202148,10,0
57,11,228.254531860352,248.126388549805,-58.1821594238281,45.6757049560547,11,0
58,19,-45.7916679382324,134.104934692383,-53.2673492431641,44.1708488464355,1,13
58,18,-30.7540092468262,178.559600830078,-59.6419219970703,45.9859237670898,1,13
58,21,-67.3327026367188,177.150817871094,-52.10400390625,42.3646392822266,1,12
58,20,-50.8183326721191,146.774368286133,-56.2278594970703,38.2973480224609,1,12
